Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
63	2130.0608	35.91884	2182.6155	2092.3037	2293.38	35.384163	2340.8752	2231.084	1000.0	1000.0	251999	160.65329	30.347296	189.40294	-25.81923	160.6534	30.34744	189.64856	-24.631294	-160.57234	1.5417764	0.7696993	0.0629529	1.0433829	0.6097102	0.0067372154	1.2902416e-06	0.006740505	0.006732487	8915.081790685654
64	2227.1184	20.043888	2257.1064	2201.3145	2092.988	16.399307	2126.9565	2069.2104	1000.0	1000.0	255999	164.83784	31.29564	193.13565	-28.336273	164.83794	31.295317	193.92982	-28.864202	-164.7556	1.6298317	0.77936965	0.06247933	0.9980433	0.6109739	0.0067371996	1.3462983e-06	0.006740566	0.0067320312	9055.206513881683
65	2291.477	7.7494926	2297.64	2278.4492	2349.3284	40.646614	2413.786	2276.0579	1000.0	1000.0	259999	169.41692	31.782879	199.74551	-27.944017	169.41692	31.782644	198.38689	-27.023737	-169.34642	1.6150191	0.8062661	0.06804414	1.0720621	0.6375652	0.006737277	1.2179955e-06	0.006740868	0.0067320955	9195.266798257828
66	2308.7876	45.07116	2360.8093	2237.2708	2270.3242	37.85872	2314.245	2184.406	1000.0	1000.0	263999	173.70306	32.129177	204.58884	-28.581566	173.70312	32.12958	204.44762	-30.255043	-173.64087	1.8216487	0.8173589	0.05818661	1.1025058	0.6529728	0.006737295	1.2375543e-06	0.0067405463	0.0067326445	9334.915228128433
67	2404.9414	65.37416	2485.5425	2303.4653	2520.6255	33.18308	2570.9473	2459.9111	1000.0	1000.0	267999	178.33968	32.375374	209.98123	-29.815367	178.33965	32.375565	209.8585	-29.557915	-178.29305	1.9149153	0.85868406	0.0747813	1.1878808	0.663661	0.006737293	1.252748e-06	0.006740566	0.00673267	9475.04759144783
68	2412.7166	45.77242	2470.3765	2343.5618	2555.1287	44.980194	2610.3093	2478.609	1000.0	1000.0	271999	182.68408	32.873875	215.54614	-28.834213	182.68404	32.873924	215.19289	-26.81699	-182.64906	2.4564633	0.87151366	0.063509375	1.1002594	0.695021	0.006737254	1.2758821e-06	0.0067406334	0.006732561	9617.413336992264
69	2427.2578	51.03778	2474.2185	2346.19	2545.0286	37.0598	2595.5598	2471.6282	1000.0	1000.0	275999	187.5399	31.276495	230.58704	-28.784224	187.53976	31.276762	229.0871	-30.072256	-187.54031	3.1025386	0.919397	0.06761914	1.2030824	0.71575534	0.006737349	1.2011368e-06	0.0067407526	0.0067326827	9761.008696317673
70	2458.207	31.657696	2499.1145	2410.8433	2561.4404	30.230438	2623.9495	2515.2253	1000.0	1000.0	279999	191.90569	31.460861	224.35136	-31.588123	191.90565	31.461512	230.33275	-30.85055	-191.89713	2.860722	0.9297887	0.075257696	1.1843108	0.7489836	0.0067373584	1.1736197e-06	0.0067406683	0.006732773	9902.19412779808
71	2470.316	87.668274	2576.7473	2339.7117	2553.4304	60.0836	2628.541	2405.8708	1000.0	1000.0	283999	196.42076	31.794945	230.23018	-37.436707	196.4207	31.795336	232.3192	-37.80232	-196.38565	2.6824727	0.91103655	0.054694235	1.1255704	0.7581852	0.0067372923	1.2811906e-06	0.00674063	0.0067326315	10042.185868740082
72	2129.5645	625.3745	2560.8599	1049.1992	319.70218	359.70627	1350.4281	-26.712652	1000.0	1000.0	287999	200.49466	32.739784	266.73904	-30.686707	200.49454	32.74064	260.81464	-34.382545	-200.61975	3.2803214	1.0609758	0.25567567	2.143113	0.7804186	0.0067374194	1.1783806e-06	0.0067406367	0.0067327083	10184.519815206528
