Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
28	5311.1455	65.93067	5397.0273	5229.9844	5660.4404	73.00697	5775.5034	5501.1855	1000.0	1000.0	111999	389.84525	88.317924	489.76987	-1.6469722	389.84555	88.317955	490.23126	-1.9659394	-389.157	15.968488	1.5170425	0.07335306	1.7798363	1.2490834	9.405954	0.4849006	11.1723585	7.7615333	2812.1179807186127
29	5559.8105	87.61508	5688.11	5476.742	5933.9175	122.19794	6189.498	5794.432	1000.0	1000.0	115999	401.00793	89.60345	503.11212	-3.6386523	401.00812	89.6033	501.88766	-2.0524175	-400.29556	15.936856	1.5642803	0.07326657	1.8375876	1.3254044	9.5266695	0.50193447	11.3470745	7.637726	2913.5186207294464
30	5622.004	86.03667	5687.3354	5474.744	5994.9204	127.10652	6280.254	5852.2656	1000.0	1000.0	119999	412.64056	91.06996	519.011	-0.42254865	412.64053	91.06983	517.6166	-1.2202169	-411.92456	16.585917	1.618365	0.075690076	1.8900527	1.3562137	9.866287	0.4979538	11.57341	8.12511	3015.343054294586
31	5779.9434	137.58577	6011.0903	5666.9937	5848.4404	160.78702	6080.3325	5639.2876	1000.0	1000.0	123999	425.12805	92.66211	537.8068	2.073526	425.1282	92.66209	534.7437	0.76981187	-424.42865	16.685093	1.6787717	0.07457052	1.9400514	1.4210478	10.229529	0.5156174	12.477034	8.469251	3117.430540084839
32	5946.579	67.57379	6041.4224	5865.3164	6228.254	116.14672	6407.3994	6071.431	1000.0	1000.0	127999	437.17804	94.12588	546.9385	-1.0219017	437.17847	94.12561	547.1457	-8.57389	-436.44043	17.021215	1.717858	0.07244438	1.9612553	1.4800138	10.301305	0.5189224	12.36926	8.699261	3219.196140527725
33	6175.8164	80.90082	6260.0576	6063.6504	6565.8633	81.748215	6712.3237	6415.0347	1000.0	1000.0	131999	449.41953	95.06211	560.43744	5.1616154	449.4194	95.06217	559.82605	1.1893775	-448.6671	17.263664	1.7511594	0.07373803	1.9816973	1.4799156	10.53609	0.5326261	12.337171	8.758349	3320.9632515907288
34	6182.0347	59.264843	6256.613	6090.69	5998.5967	1506.023	6615.185	1486.5192	1000.0	1000.0	135999	460.7223	96.832436	573.7243	5.1279106	460.72244	96.832634	573.53864	3.9036088	-459.9718	17.204958	1.7716907	0.07370548	2.0313249	1.5150545	10.7665205	0.53533345	12.813472	8.897237	3423.320045232773
35	6405.523	144.50006	6564.3687	6228.781	6781.218	84.18772	6978.315	6657.464	1000.0	1000.0	139999	472.4547	98.208626	586.34717	6.9220934	472.45468	98.209366	585.7204	7.271203	-471.68958	17.550694	1.8117937	0.07412845	2.075863	1.5801617	11.022463	0.5523068	13.185314	9.361075	3524.886944293976
36	6476.856	99.808334	6629.074	6352.3228	6562.5757	80.68471	6682.29	6459.6245	1000.0	1000.0	143999	484.2362	99.2853	601.09784	6.187784	484.23624	99.28517	601.2345	11.070969	-483.47757	17.690205	1.844921	0.07291543	2.1017733	1.5968517	11.262607	0.56210095	13.809784	9.309638	3627.095027446747
37	6716.971	47.62953	6764.9844	6661.5024	6712.661	82.95368	6848.227	6558.365	1000.0	1000.0	147999	495.63116	101.5415	614.68604	12.634283	495.63107	101.54161	613.0935	13.8130245	-494.84576	18.098354	1.8723756	0.071100265	2.098467	1.6141727	11.522025	0.5580855	13.69322	9.424518	3728.937256336212
38	6764.172	49.210148	6803.4697	6681.453	7217.0	74.783745	7366.115	7095.329	1000.0	1000.0	151999	507.54123	102.00287	626.5351	16.168009	507.54144	102.003174	628.246	16.998798	-506.77274	18.384914	1.9207981	0.07247789	2.1569836	1.659225	11.753396	0.5756304	14.071671	9.467464	3830.6640083789825
39	6999.076	25.799921	7043.657	6981.6494	7378.0913	121.14098	7596.948	7193.243	1000.0	1000.0	155999	519.1782	104.00069	651.4272	18.061342	519.1782	104.00108	650.6779	17.704927	-518.41125	19.114973	1.9421326	0.07200632	2.201915	1.6757014	11.979898	0.585159	13.825898	9.695877	3932.0921988487244
40	7070.394	66.77109	7182.783	7007.401	7113.6787	45.72435	7196.8154	7052.1294	1000.0	1000.0	159999	530.7448	105.36539	658.5705	22.002209	530.745	105.36567	658.03076	20.54148	-529.9696	19.300032	1.9652283	0.071857944	2.1937323	1.704115	12.177101	0.59621495	14.199172	10.30612	4033.9537234306335
41	7166.919	139.4945	7327.73	7006.563	7651.168	103.94679	7784.3276	7457.967	1000.0	1000.0	163999	541.99286	106.452576	670.64526	20.072906	541.993	106.452194	667.41364	22.255953	-541.2155	19.057518	1.9830616	0.069692284	2.228499	1.7449505	12.419592	0.61721617	14.604341	10.46951	4136.39759349823
42	7174.2065	68.546906	7227.799	7059.1196	7785.3203	108.155396	7895.2397	7523.694	1000.0	1000.0	167999	553.15344	107.78944	682.10974	27.235743	553.15344	107.78979	682.50366	24.507315	-552.34625	19.719019	2.012819	0.07030425	2.2489707	1.7728924	12.581938	0.61519855	14.5158	10.431625	4238.329557418823
43	7324.1035	106.62845	7505.848	7244.3623	7901.913	118.23326	8115.148	7707.738	1000.0	1000.0	171999	564.2518	108.27422	694.1067	27.705223	564.25183	108.2743	694.9479	27.322279	-563.4679	20.110554	2.0301998	0.0683992	2.2898698	1.7962308	12.797052	0.6272028	15.446539	10.579224	4341.132973909378
44	7406.9365	96.46015	7547.1055	7285.8345	7759.479	48.60071	7842.256	7692.4795	1000.0	1000.0	175999	574.1514	109.38721	708.4225	32.966984	574.15137	109.38773	706.4452	31.404188	-573.37823	20.599293	2.0551183	0.07045801	2.3192067	1.7935761	13.053006	0.6673845	15.314092	11.051079	4442.486163139343
45	7614.173	43.22062	7646.7183	7539.859	7871.5273	52.63101	7966.9814	7807.3193	1000.0	1000.0	179999	584.7834	109.83642	716.2994	33.64371	584.7835	109.83705	717.04205	35.471325	-583.98615	20.749979	2.0744405	0.06819578	2.294169	1.8294363	13.305953	0.6607981	15.76602	11.230669	4544.444057941437
46	7468.742	104.272804	7609.3027	7343.507	8107.661	62.477455	8192.968	7999.8047	1000.0	1000.0	183999	595.09015	109.957275	734.32776	40.266186	595.08997	109.957504	734.36615	40.32591	-594.29846	21.76652	2.0958538	0.06829951	2.3304145	1.8439181	13.569439	0.67364734	15.917187	11.202864	4646.0722188949585
47	7645.4707	132.00052	7775.1265	7426.73	7915.6045	152.87514	8214.908	7755.695	1000.0	1000.0	187999	605.29614	110.93294	749.2704	48.0305	605.29645	110.93336	749.4038	48.386	-604.51324	21.811993	2.122256	0.06950805	2.3681934	1.8963234	13.8978195	0.6765735	16.905119	11.378662	4748.179445266724
48	7797.594	160.6884	7989.593	7575.391	7985.9385	117.32217	8182.3306	7764.441	1000.0	1000.0	191999	614.88434	110.64232	763.6828	55.141243	614.88446	110.64263	762.2901	56.45774	-614.07275	22.231562	2.123693	0.06920069	2.3788307	1.8897408	13.925576	0.68709844	16.908606	11.81648	4850.830111980438
49	7844.9395	174.37102	8029.9746	7563.815	8115.095	106.39522	8240.598	7964.636	1000.0	1000.0	195999	624.2287	109.821205	776.80554	48.5286	624.2286	109.82189	778.07983	47.18378	-623.4072	21.818329	2.1475933	0.06708557	2.3734946	1.8842412	14.02495	0.687922	16.502422	11.675439	4952.77770781517
50	8012.7534	143.84987	8161.2573	7785.969	8300.847	119.18137	8450.248	8111.511	1000.0	1000.0	199999	633.61285	110.08166	786.75696	71.91675	633.6128	110.08245	785.6796	73.74182	-632.78784	22.582691	2.1850898	0.06701038	2.4319205	1.940237	14.260668	0.70478433	17.379663	11.949708	5054.058864593506
51	8108.283	67.78616	8175.857	8008.4297	8054.8306	109.199066	8276.649	7900.6665	1000.0	1000.0	203999	642.7391	110.55534	794.2766	73.76057	642.7396	110.55551	794.1923	74.50948	-641.91425	22.66212	2.1885362	0.067882225	2.4178846	1.9248884	14.465793	0.70928025	16.917965	12.0357895	5156.177454471588
52	8112.9224	52.68329	8187.3433	8040.3325	8631.38	115.63575	8856.166	8431.911	1000.0	1000.0	207999	651.8594	109.81753	805.1514	90.323524	651.8594	109.81735	804.7402	93.70952	-651.02673	23.02824	2.20216	0.06655737	2.418055	1.9799358	14.624257	0.7344425	18.031502	12.160527	5258.4721302986145
53	8382.903	50.875385	8450.924	8307.437	8658.674	195.0216	8872.84	8244.7295	1000.0	1000.0	211999	660.7381	108.45088	813.55963	108.25741	660.73834	108.45141	813.91003	107.86237	-659.8845	23.487822	2.2100863	0.06767659	2.4319746	1.9746157	14.656801	0.7179222	17.84238	12.309724	5361.055602312088
54	8227.678	94.02317	8375.466	8119.1895	8473.54	146.2488	8841.669	8306.866	1000.0	1000.0	215999	669.0168	108.64991	819.4543	120.687164	669.01666	108.65051	821.1566	120.82919	-668.1759	24.227741	2.2378414	0.066567525	2.4570527	1.9429308	14.963754	0.7536907	17.466904	12.472099	5462.644797801971
55	8498.438	107.09372	8668.029	8384.2295	8680.792	132.44429	8895.836	8443.951	1000.0	1000.0	219999	677.6893	108.4526	832.3004	129.47903	677.68933	108.453316	832.3964	132.0572	-676.8399	24.776043	2.2458322	0.065719046	2.473375	1.9964746	15.160499	0.76273835	18.44734	12.793764	5562.082967996597
56	8601.423	148.62724	8781.125	8390.043	8726.921	90.15432	8876.539	8550.492	1000.0	1000.0	223999	685.80835	108.42706	841.54144	139.58328	685.8082	108.427536	841.3753	138.95932	-684.9714	25.921043	2.2596815	0.06402351	2.5258095	2.0362537	15.358574	0.76335424	18.109953	12.906978	5663.609347343445
57	8454.859	227.16385	8749.907	8200.673	8694.026	87.703766	8807.801	8573.379	1000.0	1000.0	227999	694.54614	106.72846	849.4581	154.78929	694.546	106.72914	846.14014	155.43071	-693.6694	26.019102	2.2727332	0.06524029	2.4661627	2.044386	15.531898	0.7677127	18.062407	12.93021	5765.014120101929
58	8617.305	75.717316	8695.105	8491.891	8847.987	84.07867	8976.793	8688.367	1000.0	1000.0	231999	702.2001	105.743034	855.5966	170.70653	702.20026	105.7436	855.99005	172.62883	-701.32574	26.343208	2.286331	0.06328076	2.5069633	2.0178015	15.837134	0.79509974	18.707716	13.353757	5866.7913472652435
59	8723.953	171.16322	8928.502	8453.788	8643.677	112.701675	8817.304	8491.453	1000.0	1000.0	235999	709.60657	105.148735	862.7257	192.31192	709.60675	105.14891	862.7942	195.1599	-708.71075	26.890694	2.2961617	0.063267045	2.518415	2.0739167	15.89966	0.80345947	18.841976	12.939653	5969.467531681061
60	8843.088	73.367645	8893.253	8716.552	8256.38	1864.661	9162.792	2685.5364	1000.0	1000.0	239999	716.746	105.72291	879.53094	204.23413	716.74615	105.723755	880.37384	200.18642	-715.8574	27.073793	2.3116696	0.06362091	2.5317435	2.056903	16.160143	0.83861977	19.1254	13.403071	6070.9016289711
61	8857.998	32.399086	8905.387	8813.883	8882.373	120.19213	9051.7705	8659.78	1000.0	1000.0	243999	724.3016	104.72482	887.0987	219.89531	724.30145	104.7262	887.2452	220.26677	-723.4122	27.965746	2.3214507	0.062346235	2.517354	2.1110377	16.444302	0.83320457	19.651892	13.327677	6171.380069732666
62	8857.706	73.07924	8931.885	8736.335	9219.221	140.67772	9478.109	8958.671	1000.0	1000.0	247999	731.66266	104.936516	896.8122	225.22887	731.6627	104.93698	894.86224	224.46504	-730.74335	27.720732	2.3236527	0.06339365	2.5652976	2.0791001	16.604952	0.821608	19.777954	13.945306	6272.013106584549
63	8967.576	74.12425	9060.105	8888.938	9242.681	143.03694	9449.555	8942.478	1000.0	1000.0	251999	737.8231	106.50573	899.93665	225.2387	737.82336	106.506615	900.33185	225.39162	-736.86786	27.867043	2.3315961	0.062907055	2.5524802	2.0752044	16.65177	0.845568	20.31499	13.900598	6373.524003982544
64	9145.828	97.30035	9260.176	9020.4	9324.739	138.62439	9546.7295	9125.891	1000.0	1000.0	255999	744.0008	108.201614	908.78485	217.92882	744.0006	108.20259	906.5325	218.74684	-743.08124	28.253538	2.3422403	0.063172184	2.595786	2.089442	16.968386	0.8720474	20.411129	13.594985	6475.5646879673
65	9128.603	27.659727	9163.167	9085.879	9232.6455	122.842445	9466.267	9025.273	1000.0	1000.0	259999	751.12854	109.37152	913.564	214.1045	751.12866	109.37215	912.7724	213.27106	-750.1781	28.465773	2.3550663	0.062398273	2.562876	2.120729	17.047539	0.8624282	20.861017	14.375706	6576.864271402359
66	9211.783	149.47824	9409.07	8990.156	9268.801	197.86984	9540.713	8974.874	1000.0	1000.0	263999	757.3926	109.88396	925.9902	211.1176	757.39233	109.88501	926.73694	212.42882	-756.4236	28.305902	2.367366	0.06285668	2.5998309	2.1073527	17.346973	0.9219556	20.947104	13.900212	6677.745195865631
67	9106.973	53.89492	9195.0625	9054.049	9142.474	126.99033	9354.157	8939.263	1000.0	1000.0	267999	763.28534	110.8572	929.4765	217.7459	763.2853	110.85751	930.02313	215.637	-762.3218	28.904356	2.3785684	0.061518144	2.6623425	2.1547782	17.523876	0.9379961	21.022358	14.483439	6779.840755939484
68	9407.197	75.46358	9512.203	9316.196	9521.889	127.10048	9762.772	9292.793	1000.0	1000.0	271999	769.7077	110.88294	936.6082	219.96672	769.70776	110.88421	936.9647	224.29292	-768.74457	30.21584	2.3991299	0.061585885	2.6284072	2.1819882	17.778065	0.9273318	21.388496	14.554245	6882.377012014389
69	9294.096	141.18707	9516.417	9145.456	9627.921	79.98909	9755.337	9511.206	1000.0	1000.0	275999	776.39825	110.84537	948.55084	239.84012	776.3985	110.84716	947.7099	238.37868	-775.45374	30.277464	2.4051406	0.060223892	2.607002	2.1327689	18.116558	0.9690503	22.086088	14.877639	6983.673067331314
70	9453.837	131.07126	9672.998	9344.932	9600.817	99.25119	9748.398	9452.705	1000.0	1000.0	279999	784.0414	110.73066	958.72815	249.07513	784.04144	110.731445	957.17017	250.96274	-783.0851	31.50995	2.426685	0.06031526	2.652915	2.2254624	18.300327	0.9598094	21.936296	15.203561	7085.442143201828
71	9511.641	170.31804	9718.672	9248.701	9194.602	167.44992	9387.596	8774.741	1000.0	1000.0	283999	791.1781	109.8581	962.75916	273.56125	791.17834	109.85897	964.89197	276.281	-790.2443	32.549366	2.4286242	0.060004387	2.642089	2.2076602	18.661673	1.02275	23.242409	14.8696785	7186.463649511337
72	9567.799	128.20737	9700.386	9358.449	9723.383	84.12528	9929.617	9640.082	1000.0	1000.0	287999	797.87103	110.74741	968.5736	285.24524	797.8711	110.748886	971.65283	284.9749	-796.95776	32.856804	2.4422886	0.05767834	2.665785	2.2358809	18.960829	1.0054896	22.126099	15.288946	7288.175043582916
73	9592.141	103.7956	9709.813	9484.511	10095.474	75.45814	10206.1	9984.987	1000.0	1000.0	291999	804.8981	110.34711	981.71814	294.33032	804.898	110.34861	979.39667	295.4954	-803.9744	32.53413	2.448523	0.057980523	2.6436207	2.23769	19.093147	1.0462145	23.282627	15.630544	7389.774183511734
74	9496.652	55.459335	9558.908	9432.708	9144.119	71.50796	9283.192	9043.885	1000.0	1000.0	295999	812.0111	109.41891	988.6358	317.3105	812.0112	109.42045	986.3756	319.60745	-811.072	34.33313	2.4640985	0.058799144	2.6905708	2.2427325	19.370562	1.060015	23.723993	15.69259	7490.610524892807
75	9720.258	180.14787	9866.868	9412.106	9790.209	108.11891	9987.722	9624.582	1000.0	1000.0	299999	818.6391	108.40833	993.16595	339.72913	818.63947	108.40895	994.0211	341.92786	-817.7159	33.99956	2.4743726	0.05635069	2.6800704	2.2436886	19.610645	1.0859603	23.489258	15.511555	7592.490166187286
