Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
86	523.48535	55.545444	565.94934	428.00204	420.98297	131.17842	628.8076	215.95366	1000.0	1000.0	343999	62.36588	10.721536	138.81488	-29.212296	-63.51098	6.60701	3952.193866968155
87	439.48575	80.77332	535.28534	312.06137	411.39777	180.07603	733.02606	95.90771	1000.0	1000.0	347999	63.00782	10.874404	143.20522	-55.549274	-64.16611	6.6727843	3998.4284992218018
88	511.49832	59.843143	576.24506	447.86835	437.3524	105.46808	615.0811	270.52216	1000.0	1000.0	351999	63.67447	10.787448	138.49283	-64.552925	-64.81058	6.416801	4044.5221412181854
89	304.38232	108.833145	484.49	191.93697	523.003	72.727875	591.0184	358.97028	1000.0	1000.0	355999	64.261086	10.703602	160.9863	-45.4171	-65.3943	6.3973064	4091.0376188755035
90	520.84015	11.657974	535.71893	503.37903	526.4653	154.61	698.8442	252.6535	1000.0	1000.0	359999	64.56301	10.72648	140.26471	-53.015007	-65.67982	6.1615353	4136.788626432419
91	515.47327	184.75981	701.2405	216.61705	444.26132	124.215416	632.10645	235.74008	1000.0	1000.0	363999	64.87361	10.645246	150.72888	-38.44401	-65.98574	6.142016	4183.14891910553
92	472.6236	104.69714	605.3709	317.18866	466.26117	154.9262	683.39844	156.95032	1000.0	1000.0	367999	65.27705	10.515982	141.1674	-30.781404	-66.39345	5.944244	4229.673672437668
93	437.70108	83.195015	551.62354	338.65628	407.98236	182.21239	629.1218	107.70498	1000.0	1000.0	371999	65.702065	10.504941	136.92438	-46.116497	-66.812904	5.9382205	4275.668489217758
94	487.1311	136.28767	632.6923	275.56146	326.2262	220.64944	594.33057	25.729015	1000.0	1000.0	375999	66.282555	10.370684	132.97852	-40.943977	-67.39817	5.909681	4321.687757015228
95	457.90692	147.18044	556.72296	203.60078	622.4767	105.762985	733.3379	420.88068	1000.0	1000.0	379999	66.97553	10.26956	147.64235	-45.31636	-68.08794	5.9850593	4367.903137922287
96	453.58252	170.36206	637.15485	253.92369	601.57733	96.99431	755.2112	402.33667	1000.0	1000.0	383999	67.47155	10.149791	150.83296	-42.471203	-68.571365	5.941273	4413.825660943985
97	593.28455	31.903658	616.0116	538.22296	596.68896	137.54216	791.1166	357.13547	1000.0	1000.0	387999	67.93284	10.044778	153.45303	-47.475983	-69.0259	5.6769238	4459.609446763992
98	546.4643	68.10078	610.78595	448.1218	516.06665	139.94087	741.3086	234.2943	1000.0	1000.0	391999	68.33265	10.040028	147.2689	-58.13829	-69.417175	5.68415	4505.447557687759
99	528.3905	97.77005	696.4955	459.46524	604.3822	99.25308	707.2285	442.77036	1000.0	1000.0	395999	68.57774	10.045762	148.02766	-48.583214	-69.6595	5.7162156	4551.6151831150055
100	597.05524	76.66765	691.5915	477.90222	463.88565	144.23358	627.1598	189.03976	1000.0	1000.0	399999	69.03114	10.22972	140.27344	-45.4597	-70.120575	5.846921	4597.582158088684
101	513.329	87.60808	596.71967	367.59628	441.64355	82.26378	577.7463	292.6595	1000.0	1000.0	403999	69.672066	10.350345	143.99954	-42.53809	-70.76108	5.775918	4643.536498069763
102	571.2688	54.164085	625.8801	492.63498	354.50983	198.76257	667.7148	94.25299	1000.0	1000.0	407999	70.20209	10.366527	145.96445	-31.841606	-71.28589	5.7596316	4689.719258785248
103	530.7743	39.544575	584.8934	479.2651	638.15424	126.99936	744.139	323.5347	1000.0	1000.0	411999	70.66515	10.563312	145.80801	-55.490025	-71.73928	5.851943	4735.732308387756
