Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
26	1029.3643	25.911871	1071.6353	1005.2437	1048.376	32.03436	1099.5253	1004.528	1000.0	1000.0	103999	88.91492	14.390475	105.884056	11.8596115	88.91499	14.390193	107.13537	15.920682	-88.65162	0.7964551	0.26605028	0.007815438	0.3012454	0.2422505	0.011908198	0.0027346353	0.024974853	0.002258945	2.1104486	0.18281816	2.948294	1.5611163	2868.3753159046173
27	1029.4193	22.39942	1058.2749	1007.17706	1021.85547	18.690445	1050.3542	1000.51526	1000.0	1000.0	107999	88.7735	13.936871	107.096275	13.547667	88.77348	13.93663	107.13421	15.132204	-88.511765	0.76022536	0.26607174	0.007968544	0.30011865	0.23657516	0.01152631	0.0026028599	0.028713336	0.0021333676	2.1327016	0.19569638	2.8917453	1.6130892	2977.008918762207
28	1020.5435	16.9724	1048.004	1002.33136	1004.69885	3.458064	1011.9168	1001.3229	1000.0	1000.0	111999	88.85162	13.579308	107.36357	17.047487	88.85171	13.579365	107.15033	14.697726	-88.58767	0.74860036	0.2703936	0.00801851	0.30542606	0.24350993	0.011398857	0.0026107898	0.02765796	0.002246672	2.1572423	0.1728786	2.9044333	1.6146194	3090.1768622398376
29	1017.2574	27.114597	1063.3119	993.8753	1039.6354	20.822824	1081.674	1013.7809	1000.0	1000.0	115999	89.10375	13.288789	106.41196	17.67922	89.10372	13.288947	106.5389	16.567192	-88.84731	0.7108254	0.26899952	0.007966674	0.3009762	0.24091224	0.011205956	0.0025701358	0.022347718	0.0021622572	2.1121147	0.18276045	2.814118	1.5674006	3216.7685675621033
30	1027.2986	5.464791	1032.3934	1018.085	1018.1444	22.27018	1078.6672	998.7102	1000.0	1000.0	119999	89.28059	13.090031	106.62726	16.298367	89.28055	13.0901575	107.43542	14.3658085	-89.02003	0.67897695	0.26342648	0.0077045397	0.29177818	0.23704131	0.010714468	0.0023470283	0.022114303	0.002183287	2.0565484	0.16891582	2.7679086	1.5482684	3332.5444962978363
31	1047.2772	17.414211	1075.2611	1029.644	1100.804	35.362114	1133.3059	1032.4567	1000.0	1000.0	123999	89.51364	12.992477	106.95947	13.901113	89.51363	12.992789	107.180435	14.387136	-89.26002	0.67101157	0.26444125	0.0077576833	0.29532582	0.23887186	0.010790377	0.002426222	0.028511748	0.0020785304	2.1131532	0.17528479	2.853162	1.5012954	3448.659022092819
32	1034.6919	11.183678	1051.2612	1020.88556	1021.90643	11.821187	1042.7015	999.73926	1000.0	1000.0	127999	89.8632	12.862143	107.19726	16.831425	89.86315	12.86203	107.02199	10.096021	-89.60545	0.6823116	0.26775557	0.007859716	0.3027013	0.24026811	0.010858202	0.002417731	0.02327711	0.0022051458	2.1384878	0.17263527	2.779626	1.5243948	3562.9674689769745
33	1050.7142	18.015366	1076.6813	1027.5094	1037.3301	14.964199	1066.1982	1016.27124	1000.0	1000.0	131999	90.27077	12.666531	107.36257	18.662271	90.27074	12.66684	107.308075	19.1212	-90.010925	0.6650825	0.26680982	0.0077457363	0.29839617	0.24267136	0.010573669	0.0023016839	0.017767848	0.0022010175	2.128393	0.16919899	2.7554522	1.6279125	3668.4265887737274
34	1038.3612	17.753307	1063.3937	1017.62494	1106.2262	84.875114	1228.1019	1015.6269	1000.0	1000.0	135999	90.6163	12.633656	107.631096	19.25759	90.61634	12.633795	108.035286	15.334461	-90.35896	0.66085047	0.26829866	0.0078594005	0.30146456	0.23827524	0.010783788	0.002315247	0.017980685	0.002252313	2.1791074	0.18028213	2.9174004	1.6573603	3778.7392988204956
35	1061.7784	57.180386	1138.1238	1003.09033	1032.2817	11.769904	1053.1375	1015.4194	1000.0	1000.0	139999	91.03281	12.546446	110.20371	22.2606	91.03277	12.546426	109.70526	22.901392	-90.7784	0.6381422	0.2682834	0.008093281	0.3120083	0.24275976	0.010696708	0.002345742	0.019479094	0.0023308143	2.214321	0.19001426	2.9046652	1.6328055	3892.0952973365784
36	1041.8	49.22853	1123.3219	1001.85315	1076.3499	55.28859	1191.8263	1017.79443	1000.0	1000.0	143999	91.69138	12.50376	110.08048	17.514511	91.69133	12.503653	109.41888	18.678612	-91.44377	0.6373129	0.2772464	0.008013297	0.31090826	0.24776989	0.011040702	0.0023164812	0.020489533	0.0023388418	2.3061206	0.16440636	2.9542403	1.8060439	4016.0972583293915
37	1193.3635	17.025236	1210.2012	1165.3914	1195.4983	28.401762	1233.0297	1143.4402	1000.0	1000.0	147999	92.47237	12.567241	110.72025	18.786182	92.47238	12.567214	111.81983	19.259235	-92.22675	0.65892106	0.2836801	0.008455113	0.31698367	0.25547144	0.011451103	0.0024295254	0.019669624	0.0024112386	2.3994067	0.19450852	3.338013	1.8398293	4123.1183087825775
38	1200.1768	11.859714	1215.8159	1184.1002	1224.7203	8.6762085	1239.8324	1210.5188	1000.0	1000.0	151999	93.44532	12.7521	111.25758	20.657728	93.44539	12.752077	110.84762	20.280533	-93.19632	0.6625571	0.29400715	0.00913782	0.33287248	0.26586902	0.011780275	0.002462907	0.020337837	0.002527714	2.5131083	0.17036867	3.1690161	1.9480903	4251.369314908981
39	1236.3921	12.330038	1249.4847	1216.4886	1299.1672	11.980086	1315.4451	1280.2429	1000.0	1000.0	155999	94.71015	12.986375	113.536674	23.19278	94.71009	12.986343	112.88077	22.454271	-94.46413	0.6986161	0.31675732	0.013497583	0.3645045	0.27495047	0.01297033	0.0026869776	0.02160498	0.0028198329	2.700448	0.19504894	3.4725134	2.0543945	4365.678524255753
40	1374.5992	48.577534	1432.4661	1301.7831	1233.2347	23.37815	1293.0042	1202.2606	1000.0	1000.0	159999	96.66457	13.484673	115.24133	23.13251	96.66457	13.484768	116.11059	20.589258	-96.43292	0.75445473	0.34741712	0.012748986	0.388389	0.30877447	0.014323194	0.0029939697	0.024394134	0.0030957484	2.9625754	0.19728836	3.6318486	2.3654153	4478.284766674042
