Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
113	56438.902	7041.143	60555.684	44243.527	60447.695	90.46641	60660.0	60343.75	1000.0	1000.0	451999	28634.982	5068.734	35833.64	19541.393	-28663.203	33482.69	6205.858241081238
114	60211.535	395.60315	60478.066	59529.5	60475.0	48.304276	60535.91	60383.28	1000.0	1000.0	455999	28564.959	5025.998	35669.75	19288.072	-28592.816	34582.113	6260.709856748581
115	51737.78	8707.411	60659.496	42766.79	60398.4	105.92433	60571.23	60257.926	1000.0	1000.0	459999	28488.871	4988.27	34564.805	19385.096	-28516.398	31299.162	6315.339559793472
116	48466.41	6899.35	60414.85	44303.77	60484.824	112.367294	60694.7	60313.785	1000.0	1000.0	463999	28390.72	4961.259	35311.04	19026.633	-28417.84	30958.28	6370.137075662613
117	52006.69	8534.141	60726.21	43308.26	60434.355	80.86633	60547.67	60293.84	1000.0	1000.0	467999	28268.705	4935.5127	34786.484	19206.072	-28295.467	31205.877	6425.333607673645
118	51860.945	8498.885	60425.934	42824.426	60463.242	120.70212	60675.902	60224.83	1000.0	1000.0	471999	28138.107	4906.112	35152.07	19105.229	-28164.885	31111.69	6479.893541574478
119	47593.016	7340.7017	60303.11	43070.25	60449.395	100.36441	60656.43	60306.24	1000.0	1000.0	475999	28092.064	4860.36	34497.465	19184.838	-28118.77	29848.434	6535.285746335983
120	52207.867	8176.077	60372.58	43290.17	60484.72	55.899788	60579.266	60368.51	1000.0	1000.0	479999	27976.129	4835.7056	33867.242	19270.818	-28002.45	29603.703	6589.769644975662
121	52423.156	8055.3066	60597.324	43762.344	60407.086	82.09731	60487.688	60255.27	1000.0	1000.0	483999	27893.85	4797.572	34161.15	18961.652	-27919.64	26244.229	6645.0822122097015
122	60170.867	511.1397	60599.902	59304.434	60433.4	68.08311	60516.945	60258.938	1000.0	1000.0	487999	27801.15	4768.374	34449.35	19155.895	-27826.627	27279.549	6699.904258489609
123	60522.863	65.70098	60613.617	60432.46	60462.418	98.602806	60650.184	60311.496	1000.0	1000.0	491999	27736.8	4724.2773	34327.727	19073.664	-27761.646	29105.4	6755.165401220322
124	51524.656	8564.816	60517.684	42933.113	60504.29	136.95122	60798.637	60337.348	1000.0	1000.0	495999	27647.137	4687.415	35537.21	19023.06	-27671.998	26564.3	6810.42578792572
