Epoch	AverageTestEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet0	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
189	11127.276	145.64644	11339.074	10937.701	11209.822	67.530846	11350.343	11132.149	1000.0	1000.0	755999	1009.8648	1009.8644	-1007.80457	37.53479	2.5517132	0.052940086	2.7971044	2.3544075	1.4901694	0.049503773	1.5850791	1.3453662	15167.60733795166
190	11116.448	116.58358	11309.124	11010.873	11215.195	140.89168	11473.948	11026.297	1000.0	1000.0	759999	1011.7593	1011.75934	-1009.79663	34.35154	2.5490472	0.051250387	2.7198012	2.3489053	1.4469987	0.056658395	1.565234	1.3473157	15247.255892038345
191	11146.936	59.519268	11243.922	11091.984	11423.807	101.41268	11578.102	11286.189	1000.0	1000.0	763999	1012.33777	1012.33777	-1010.3063	35.994686	2.5502539	0.052094378	2.7161984	2.3504891	1.4774336	0.02810517	1.5542548	1.4162643	15326.883398294449
192	11087.503	62.263184	11153.059	11019.355	11351.768	143.88727	11550.767	11097.589	1000.0	1000.0	767999	1014.50714	1014.5069	-1012.4974	36.153423	2.5541353	0.052555144	2.737255	2.3656576	1.4686002	0.0487053	1.6101276	1.3690864	15407.724917888641
193	11043.492	77.163445	11122.049	10935.15	11261.094	105.72579	11422.072	11076.348	1000.0	1000.0	771999	1015.96295	1015.96326	-1014.0834	35.674942	2.5588202	0.051340107	2.7201262	2.331988	1.4090284	0.05215695	1.5423958	1.2902787	15487.224113702774
194	11206.814	119.12647	11364.722	11035.094	11356.164	92.17599	11496.397	11145.973	1000.0	1000.0	775999	1017.1266	1017.1264	-1015.2807	35.122585	2.5599332	0.051881738	2.7272048	2.353462	1.3950773	0.049066775	1.5224633	1.2858714	15566.39118719101
195	11199.01	116.45194	11299.748	11013.699	11127.19	84.5417	11299.086	10979.102	1000.0	1000.0	779999	1017.8614	1017.86127	-1015.99084	35.959774	2.5593476	0.050115585	2.7478669	2.3883576	1.4004761	0.052369077	1.5168227	1.2652179	15646.5404214859
196	11294.894	118.06077	11455.226	11148.105	11368.704	98.66522	11536.1045	11249.042	1000.0	1000.0	783999	1019.4959	1019.49634	-1017.5425	34.731907	2.5616367	0.050456844	2.7261903	2.368366	1.4305682	0.06940294	1.5777932	1.282954	15725.935512065887
197	11197.484	103.27266	11373.287	11110.716	10995.85	116.65911	11176.999	10776.731	1000.0	1000.0	787999	1020.51697	1020.5167	-1018.47546	34.9669	2.5601728	0.05189771	2.7271843	2.379255	1.4591172	0.050253876	1.5463274	1.362137	15806.658684253693
198	11175.21	65.87251	11242.927	11096.978	10434.092	2017.9279	11303.012	4409.4053	1000.0	1000.0	791999	1021.787	1021.7872	-1019.79584	35.120518	2.5592043	0.050675675	2.7292101	2.3830693	1.4417177	0.040535603	1.518716	1.3558335	15886.164193630219
199	11189.129	187.06583	11380.76	10963.308	11365.175	93.53181	11510.034	11188.675	1000.0	1000.0	795999	1023.2054	1023.2056	-1021.14624	36.365467	2.561592	0.05068906	2.7331254	2.3691916	1.4724833	0.034627352	1.5745382	1.3968165	15966.311044454575
200	11203.441	95.378	11325.842	11059.735	11440.939	78.28055	11587.743	11294.414	1000.0	1000.0	799999	1024.433	1024.433	-1022.4219	36.62054	2.5592542	0.05115839	2.7326865	2.35381	1.4559749	0.07600379	1.5917377	1.3296254	16046.391400575638
201	11150.11	30.206272	11195.726	11122.064	11134.247	90.441414	11225.579	10947.357	1000.0	1000.0	803999	1026.1777	1026.1777	-1024.1382	36.06018	2.5595229	0.051343385	2.742333	2.3663228	1.46167	0.039381854	1.5438235	1.3774071	16128.025249242783
202	11205.075	47.257465	11283.738	11165.522	11337.383	86.21873	11507.664	11224.178	1000.0	1000.0	807999	1027.489	1027.4888	-1025.4827	35.87029	2.5596735	0.051436204	2.7650223	2.3775847	1.4432822	0.046967797	1.5403361	1.3377542	16208.197368621826
203	11185.825	71.902534	11258.746	11083.6045	10995.029	83.43913	11165.823	10874.813	1000.0	1000.0	811999	1028.9706	1028.9705	-1026.9115	36.664673	2.5639644	0.050512988	2.7399652	2.3570158	1.4735779	0.057096444	1.6041628	1.3585372	16287.927690029144
204	9678.525	2954.6187	11470.26	4562.7114	10557.881	125.520645	10718.136	10256.463	1000.0	1000.0	815999	1031.0946	1031.0946	-1029.2385	35.08701	2.5690532	0.050825402	2.7374704	2.3763912	1.3831218	0.04389282	1.4750272	1.2801465	16366.98697566986
205	11269.83	39.401035	11318.739	11230.643	11398.62	55.294865	11461.057	11288.794	1000.0	1000.0	819999	1031.6461	1031.6462	-1029.7524	36.552097	2.5776284	0.049817618	2.8087842	2.4047399	1.3858557	0.098254204	1.6089473	1.2676063	16444.519253969193
206	11255.556	112.874054	11396.427	11092.096	11436.138	79.93117	11533.591	11301.581	1000.0	1000.0	823999	1033.2513	1033.2512	-1031.388	34.947823	2.580248	0.0509086	2.8010411	2.3938215	1.3674155	0.04721585	1.462884	1.2881411	16523.91420507431
207	11228.612	119.31078	11359.05	11095.973	11307.118	76.113144	11418.858	11214.937	1000.0	1000.0	827999	1033.6558	1033.6552	-1031.6346	35.662804	2.579982	0.049702633	2.7390587	2.4125967	1.4318191	0.02616026	1.496375	1.3716154	16604.308334827423
208	11303.012	53.03043	11385.6045	11237.745	11358.348	121.519424	11514.026	11173.316	1000.0	1000.0	831999	1035.0228	1035.0227	-1033.0867	35.93363	2.5792928	0.049813885	2.735919	2.3879807	1.4065148	0.051863573	1.5340192	1.2979887	16684.973085165024
209	11270.369	110.531044	11437.096	11163.939	11370.817	104.78282	11537.798	11232.96	1000.0	1000.0	835999	1036.2981	1036.2982	-1034.401	35.702038	2.5800123	0.049349442	2.7568722	2.39707	1.3769664	0.032619957	1.4663135	1.3068736	16763.10960149765
210	11407.168	134.46327	11606.336	11229.287	11272.387	85.155754	11388.0	11147.231	1000.0	1000.0	839999	1037.988	1037.988	-1036.046	35.718624	2.5798137	0.049847946	2.7724798	2.3924959	1.4111832	0.042228602	1.4884225	1.2842605	16842.48861169815
211	11304.469	67.603874	11385.571	11203.361	11538.521	96.6855	11687.174	11376.8125	1000.0	1000.0	843999	1039.0913	1039.0917	-1037.218	35.617737	2.5799022	0.049213644	2.7606823	2.4042962	1.3796027	0.05847689	1.5033728	1.2593967	16922.091685533524
212	11359.665	145.6613	11511.328	11191.586	11075.096	371.9053	11343.8	9996.507	1000.0	1000.0	847999	1040.1526	1040.1523	-1038.0737	35.700233	2.580631	0.04892843	2.752916	2.3867934	1.4363033	0.04606418	1.5163624	1.318573	17002.596287965775
213	11247.121	46.52405	11288.439	11168.28	11173.916	98.60905	11305.073	10934.519	1000.0	1000.0	851999	1041.0118	1041.0117	-1038.9313	36.509228	2.5802953	0.05059544	2.7678294	2.3794422	1.4512423	0.059155975	1.5793653	1.3511273	17082.390886306763
214	11328.515	59.44556	11413.089	11258.626	11226.352	78.46034	11305.265	11084.013	1000.0	1000.0	855999	1041.297	1041.2968	-1039.1113	36.925274	2.5806692	0.050678916	2.7768116	2.3941176	1.4856372	0.054016914	1.5826367	1.3815615	17161.46587252617
215	11284.256	288.59445	11598.699	10814.553	11131.733	1321.3835	11758.908	7183.8916	1000.0	1000.0	859999	1043.3005	1043.3005	-1041.2335	35.966602	2.5798194	0.05041213	2.7277188	2.4138134	1.4354454	0.062089205	1.5569417	1.2965865	17241.920423030853
216	11294.796	105.63707	11457.943	11183.69	11408.886	74.25867	11531.726	11310.993	1000.0	1000.0	863999	1044.1945	1044.1942	-1042.1749	35.494465	2.5796359	0.049013145	2.7557735	2.3725243	1.4198325	0.036103826	1.5069736	1.3599106	17319.276643514633
217	11324.072	131.27477	11487.095	11140.6	11280.514	78.52695	11421.339	11152.819	1000.0	1000.0	867999	1044.7489	1044.7489	-1042.6786	36.043297	2.580389	0.04904504	2.737679	2.3665283	1.42838	0.035621226	1.506822	1.3525548	17398.64843416214
218	10672.32	1324.2637	11499.702	8380.442	11440.256	77.84621	11590.043	11320.413	1000.0	1000.0	871999	1045.6898	1045.69	-1043.5414	35.505707	2.5797622	0.04896446	2.7474396	2.3816025	1.4476372	0.027735025	1.5185566	1.3832632	17478.099724292755
219	11314.274	105.78999	11420.387	11168.0205	11435.964	65.34125	11532.891	11346.226	1000.0	1000.0	875999	1046.6663	1046.666	-1044.5775	37.026833	2.5804672	0.049193088	2.8368208	2.3765938	1.4397783	0.035772383	1.5274978	1.3497285	17557.779046058655
220	11420.184	50.623276	11475.4375	11340.553	11562.36	147.56427	11880.417	11273.085	1000.0	1000.0	879999	1046.8562	1046.8562	-1044.7117	36.91245	2.5795896	0.049304873	2.759524	2.393283	1.4507351	0.04069273	1.5401413	1.3478378	17638.52787733078
221	11369.281	80.451485	11478.624	11252.061	11485.623	64.13234	11641.863	11381.075	1000.0	1000.0	883999	1047.2523	1047.2522	-1045.322	37.500454	2.5943804	0.049611725	2.7761889	2.3873122	1.3744732	0.08744789	1.624231	1.2520672	17718.395585536957
222	11276.643	135.38246	11450.92	11093.835	11680.206	158.62769	11962.225	11414.134	1000.0	1000.0	887999	1048.7354	1048.7352	-1046.9028	37.514805	2.6006014	0.049039572	2.7996075	2.41274	1.329702	0.05179514	1.4288846	1.2191571	17794.640500307083
223	11357.51	79.34924	11438.65	11239.713	11450.196	54.00414	11530.771	11384.104	1000.0	1000.0	891999	1050.048	1050.0477	-1048.1044	37.38176	2.6004057	0.04920148	2.7720172	2.4057972	1.3715035	0.054109436	1.4625059	1.2632025	17875.380124807358
224	11513.014	45.860283	11575.51	11452.101	11333.657	50.117817	11436.886	11277.882	1000.0	1000.0	895999	1050.6733	1050.6735	-1048.7599	36.64815	2.5990925	0.04829436	2.7518728	2.3851564	1.3498657	0.062127177	1.4902592	1.268329	17955.192900419235
225	11417.026	146.63396	11632.769	11248.316	11387.451	81.353874	11530.696	11216.878	1000.0	1000.0	899999	1051.9005	1051.9	-1049.991	35.686897	2.5998516	0.048243713	2.7604291	2.4093482	1.3470119	0.04394019	1.4363586	1.2581904	18034.30858898163
226	11358.589	92.88824	11493.924	11233.407	11452.236	66.471565	11563.235	11342.0	1000.0	1000.0	903999	1052.7524	1052.7522	-1050.8213	38.82025	2.6006217	0.048993673	2.7639823	2.416171	1.3532627	0.05037985	1.4305252	1.2185646	18112.810586214066
227	11449.551	33.880165	11488.158	11406.728	10712.467	1996.5543	11550.526	4733.3306	1000.0	1000.0	907999	1053.6566	1053.6566	-1051.627	38.30105	2.600516	0.048014767	2.7749887	2.4115658	1.3983933	0.06690266	1.5242724	1.2719984	18192.924026727676
228	11471.0	125.56921	11595.815	11279.405	11675.486	80.43824	11778.037	11554.873	1000.0	1000.0	911999	1054.5255	1054.5256	-1052.4915	37.020233	2.5996358	0.04832911	2.7554286	2.4037957	1.4040378	0.042251438	1.4858372	1.2997551	18273.18676996231
229	11365.958	91.4677	11461.02	11234.938	11377.646	111.19379	11599.454	11250.926	1000.0	1000.0	915999	1056.074	1056.074	-1054.0585	36.899467	2.600094	0.04796812	2.766291	2.410869	1.3812742	0.051064502	1.4995034	1.2924745	18355.369916200638
230	11441.275	159.42526	11686.172	11243.621	11278.278	55.92879	11372.223	11208.205	1000.0	1000.0	919999	1056.1399	1056.1399	-1054.1985	37.444824	2.6003683	0.048273318	2.8163037	2.4264054	1.3593667	0.06004761	1.4820571	1.2636111	18435.809386491776
231	11329.953	81.15047	11453.973	11233.375	11474.602	103.60421	11670.499	11321.534	1000.0	1000.0	923999	1057.1554	1057.1559	-1055.1155	37.374634	2.6003747	0.048675086	2.7828674	2.375711	1.3930829	0.054053426	1.5079036	1.277052	18516.75398516655
232	11406.177	123.041916	11606.647	11294.782	11327.725	81.91691	11473.901	11181.01	1000.0	1000.0	927999	1057.9846	1057.9844	-1055.9309	36.240513	2.5999882	0.047350306	2.7814124	2.4328172	1.395418	0.040907193	1.5073032	1.307774	18597.749623537064
233	11554.513	166.0773	11764.919	11350.011	11557.825	53.95131	11654.23	11498.348	1000.0	1000.0	931999	1058.9221	1058.9222	-1056.7927	36.575882	2.599257	0.049174204	2.8000634	2.3592498	1.4260573	0.042762555	1.50977	1.3418375	18677.912847280502
234	11468.242	59.906055	11541.453	11374.528	11067.173	1657.8438	11764.784	6099.546	1000.0	1000.0	935999	1060.5078	1060.5074	-1058.6097	36.21195	2.5994883	0.04858659	2.748289	2.440323	1.3382771	0.062287692	1.4815202	1.2443069	18758.980987548828
235	11573.628	145.62215	11745.032	11426.18	11138.972	131.18811	11261.199	10822.786	1000.0	1000.0	939999	1061.3739	1061.3743	-1059.3271	35.722748	2.6004806	0.047734123	2.7678776	2.367615	1.3939508	0.044735666	1.4631966	1.2997037	18838.765889167786
236	11424.871	77.85051	11480.623	11291.266	11144.042	1050.1399	11673.094	8001.747	1000.0	1000.0	943999	1062.163	1062.1628	-1060.136	36.181313	2.5995548	0.04731746	2.7621822	2.4010353	1.3720303	0.061273567	1.5239176	1.2804264	18920.671626091003
237	11543.021	50.46874	11601.974	11462.767	11788.374	119.58051	11941.678	11522.387	1000.0	1000.0	947999	1063.152	1063.152	-1061.0956	35.921837	2.6013603	0.047533557	2.7389622	2.4188669	1.3737983	0.06777242	1.5558425	1.2822559	19001.55602622032
238	11469.277	121.11278	11627.056	11331.837	11552.475	66.84179	11647.881	11399.051	1000.0	1000.0	951999	1063.5642	1063.5638	-1061.3053	35.569214	2.5989072	0.048997268	2.7727294	2.4228272	1.4729592	0.0482875	1.5721198	1.3716103	19081.972084999084
239	11407.219	50.604595	11484.56	11343.325	11697.572	58.586502	11776.527	11594.92	1000.0	1000.0	955999	1064.2839	1064.2844	-1062.3387	35.211185	2.6007411	0.04785326	2.7593958	2.4342132	1.3444304	0.069874346	1.4891437	1.2091243	19163.26487827301
240	9002.462	4201.0	11549.151	1727.3518	11410.561	119.631485	11628.1875	11223.964	1000.0	1000.0	959999	1065.3613	1065.3607	-1063.0503	39.41681	2.6008182	0.049249936	2.778424	2.407403	1.4840122	0.05563907	1.5873274	1.3488283	19242.971638202667
241	11564.061	97.52992	11732.942	11505.877	11643.677	91.057724	11745.972	11473.411	1000.0	1000.0	963999	1066.0326	1066.0326	-1063.885	35.485268	2.5976624	0.047719665	2.7530031	2.4172826	1.406975	0.07755422	1.5882424	1.2734214	19322.137909173965
242	11490.34	105.69716	11648.22	11366.688	11614.681	67.365906	11704.114	11498.607	1000.0	1000.0	967999	1066.595	1066.5948	-1064.5095	35.76502	2.6006534	0.04742959	2.7869964	2.374933	1.3795507	0.051954035	1.4825851	1.2686522	19404.074674844742
243	11395.14	271.72705	11618.008	10945.86	11393.86	113.627235	11611.458	11255.765	1000.0	1000.0	971999	1067.4033	1067.403	-1065.178	36.20135	2.5997221	0.04859048	2.754184	2.4312398	1.4366336	0.03985273	1.5421942	1.3647722	19484.726511001587
244	11441.388	42.459843	11495.458	11383.753	11550.955	70.40597	11707.098	11443.093	1000.0	1000.0	975999	1068.165	1068.1653	-1065.9438	37.05538	2.602686	0.047469277	2.7729912	2.429951	1.4319855	0.06820702	1.6155556	1.3185629	19563.680873394012
245	11543.149	75.62748	11660.73	11449.834	11682.281	93.18379	11840.524	11576.5	1000.0	1000.0	979999	1068.7192	1068.7192	-1066.723	36.49218	2.6105745	0.046687793	2.7809954	2.405532	1.3493134	0.06303884	1.4754173	1.2241765	19642.93254995346
246	11505.782	45.81735	11539.161	11426.983	10429.169	2881.2812	11679.149	1808.7186	1000.0	1000.0	983999	1069.9691	1069.9691	-1067.7948	37.528416	2.6106665	0.047702193	2.785543	2.432007	1.4148037	0.040525023	1.505431	1.3138434	19724.996467590332
247	10549.041	1671.785	11528.88	7653.532	11684.5625	81.20375	11825.583	11503.22	1000.0	1000.0	987999	1070.8762	1070.8765	-1068.6873	38.490116	2.6091108	0.047816783	2.78297	2.4190958	1.411101	0.058361854	1.5463018	1.2702619	19804.58220267296
248	11511.521	75.61531	11638.002	11447.832	11571.939	131.24982	11770.28	11257.269	1000.0	1000.0	991999	1071.2144	1071.2137	-1069.082	41.007633	2.6104932	0.0491714	2.8443723	2.4201078	1.4030389	0.06797937	1.5097028	1.219632	19883.612502336502
249	11550.721	99.88206	11670.282	11411.614	10859.141	910.0347	11359.444	8141.547	1000.0	1000.0	995999	1071.7761	1071.7764	-1069.6107	39.56409	2.6084702	0.04573457	2.7676847	2.4257958	1.4032054	0.046175305	1.4820635	1.2649306	19963.38524222374
250	11514.0	67.57042	11626.679	11455.978	10397.882	3013.5813	11523.799	1359.4918	1000.0	1000.0	999999	1072.5481	1072.5483	-1070.3181	38.53582	2.6115894	0.047400497	2.7655857	2.412331	1.427554	0.06352872	1.50778	1.2447115	20043.449986457825
251	11570.352	89.18742	11686.294	11479.437	11637.928	89.77594	11838.195	11515.332	1000.0	1000.0	1003999	1073.7991	1073.7993	-1071.4454	39.298725	2.6128607	0.04826573	2.7780066	2.4042435	1.4694229	0.053053696	1.6175903	1.3842185	20124.666479825974
252	11587.852	91.794495	11739.886	11493.358	11477.587	96.0007	11686.067	11356.718	1000.0	1000.0	1007999	1076.2491	1076.2495	-1074.29	40.74494	2.6298697	0.048048355	2.8684037	2.4669874	1.3103535	0.068557546	1.4416279	1.1951486	20206.77504014969
253	11594.0625	47.415672	11668.111	11547.446	11512.584	113.99516	11677.569	11275.673	1000.0	1000.0	1011999	1079.221	1079.2205	-1077.0839	37.847385	2.629691	0.047148786	2.821163	2.4768867	1.3717798	0.06610035	1.5035604	1.2475102	20285.498039722443
254	11496.135	115.89587	11638.442	11381.719	11577.264	62.973072	11646.96	11423.976	1000.0	1000.0	1015999	1081.2455	1081.2452	-1079.0997	37.469894	2.630216	0.04799959	2.8591099	2.4608824	1.3645833	0.058121275	1.5062776	1.2700019	20363.572203159332
255	10769.41	1547.5594	11797.052	8093.523	11576.866	66.58714	11685.883	11474.136	1000.0	1000.0	1019999	1083.4412	1083.4417	-1081.4095	37.46585	2.6300735	0.045754436	2.7852986	2.4673467	1.3151591	0.038206607	1.4046963	1.2475042	20443.812360048294
256	11623.469	74.69326	11724.054	11534.304	11649.447	74.69946	11740.424	11529.044	1000.0	1000.0	1023999	1085.2035	1085.2032	-1082.9733	38.939713	2.6298306	0.047036663	2.822805	2.471622	1.3760885	0.0440629	1.462372	1.2794778	20524.456299066544
257	11623.52	31.008945	11676.458	11601.148	11590.721	126.41809	11833.3545	11397.72	1000.0	1000.0	1027999	1087.1582	1087.158	-1084.8912	38.630795	2.630379	0.046941433	2.9066892	2.4375863	1.3865304	0.064409345	1.5318611	1.2716205	20605.409514904022
258	11649.703	85.51873	11769.627	11530.881	11707.77	97.35591	11845.273	11528.4	1000.0	1000.0	1031999	1088.8381	1088.8376	-1086.5151	39.366726	2.6329522	0.048031867	2.798453	2.4371374	1.403625	0.10310626	1.6145804	1.2327925	20685.804683446884
259	11676.571	146.05048	11925.009	11555.221	11631.709	42.374718	11711.667	11565.04	1000.0	1000.0	1035999	1091.2603	1091.2604	-1089.0192	39.203274	2.6398995	0.046135742	2.822237	2.4561582	1.3478948	0.061565243	1.5340457	1.2345334	20767.97106695175
260	11687.3955	125.25963	11802.784	11502.674	11636.999	162.72177	11884.566	11361.252	1000.0	1000.0	1039999	1092.5078	1092.5079	-1090.2562	37.121468	2.6406543	0.04604988	2.8314533	2.4875972	1.3492104	0.06325455	1.4760435	1.2400609	20848.020812273026
261	11587.523	72.83253	11682.202	11479.616	11692.012	113.85791	11852.063	11468.896	1000.0	1000.0	1043999	1094.7762	1094.7761	-1092.3278	37.19425	2.64055	0.044839907	2.78852	2.4857626	1.4269217	0.050061096	1.5505046	1.3442281	20927.835220575333
262	11541.955	37.951454	11585.522	11481.084	11675.117	100.801956	11812.888	11557.067	1000.0	1000.0	1047999	1096.5901	1096.5898	-1094.0714	37.152798	2.6384888	0.047136005	2.8346658	2.4604905	1.4334097	0.07769752	1.5523319	1.283104	21006.77627682686
263	11595.176	167.06537	11742.638	11324.294	11818.476	78.80642	11936.421	11665.348	1000.0	1000.0	1051999	1098.2537	1098.2535	-1095.7795	38.27175	2.6411386	0.049984716	2.8678513	2.4636075	1.4087154	0.06741598	1.5216553	1.2877598	21086.118668794632
264	11705.669	77.92363	11827.565	11612.023	11768.896	89.84422	11937.712	11578.482	1000.0	1000.0	1055999	1099.9734	1099.9735	-1097.5288	36.36313	2.6397436	0.044204943	2.8102543	2.4853404	1.3905395	0.06427715	1.521579	1.2836477	21168.393788337708
265	11646.3545	82.20427	11756.264	11533.448	10973.383	2130.2708	11841.166	4588.9927	1000.0	1000.0	1059999	1101.987	1101.9869	-1099.3936	35.847454	2.6411684	0.04569793	2.8138952	2.444716	1.4553046	0.050914627	1.5676755	1.3476675	21250.803956747055
266	11712.865	115.40566	11897.354	11579.475	11772.614	58.0936	11903.144	11675.153	1000.0	1000.0	1063999	1104.0256	1104.0255	-1101.3768	38.56798	2.6388748	0.045860514	2.8026276	2.481524	1.4649223	0.051981185	1.5775312	1.3588411	21332.607563495636
267	11633.39	77.511566	11715.668	11525.617	11971.928	109.31655	12121.386	11806.239	1000.0	1000.0	1067999	1104.927	1104.927	-1102.4551	37.23759	2.6396616	0.045630746	2.8229365	2.4903069	1.3646864	0.057358686	1.4824185	1.2129953	21413.175043582916
268	11723.12	56.515896	11793.954	11636.593	11772.343	92.58439	11918.377	11596.036	1000.0	1000.0	1071999	1106.5905	1106.5902	-1103.9901	33.54506	2.6489928	0.044238318	2.8017824	2.465859	1.4191802	0.12332356	1.6304685	1.210893	21494.98136472702
269	11695.361	97.75758	11851.144	11597.391	11781.088	135.57083	11922.329	11454.764	1000.0	1000.0	1075999	1108.9105	1108.9108	-1106.4034	35.140297	2.659521	0.04436528	2.8329113	2.4937913	1.3824078	0.044871405	1.4674172	1.2716074	21571.449110984802
270	11786.622	75.43941	11910.703	11706.76	11722.42	93.20549	11899.383	11579.732	1000.0	1000.0	1079999	1110.9105	1110.9105	-1108.5382	34.237335	2.660177	0.043403897	2.7994783	2.5062401	1.3165725	0.05209076	1.4043418	1.2101259	21650.888713359833
271	11631.008	5.6007333	11640.46	11626.571	11691.404	150.69267	11878.312	11419.351	1000.0	1000.0	1083999	1112.9653	1112.9656	-1110.583	33.522507	2.6602404	0.044357512	2.8551295	2.5036073	1.3192966	0.077014245	1.5239193	1.1832504	21731.847509384155
272	11613.476	183.30222	11839.107	11334.491	11920.673	133.91148	12197.273	11679.576	1000.0	1000.0	1087999	1114.9501	1114.95	-1112.5751	35.414623	2.6595562	0.044065442	2.8450644	2.5131578	1.3153298	0.03309291	1.370127	1.2395786	21811.728328704834
273	11693.166	150.18279	11861.0	11455.202	11562.712	150.94695	11898.699	11379.92	1000.0	1000.0	1091999	1116.8453	1116.8455	-1114.5144	33.3739	2.660681	0.043833558	2.844925	2.4939346	1.2867507	0.043544628	1.4125307	1.2187229	21890.45208954811
274	11782.541	92.17918	11937.017	11703.434	11818.625	120.89956	11973.978	11613.427	1000.0	1000.0	1095999	1118.3082	1118.3083	-1115.7964	34.842148	2.6599815	0.04392526	2.877428	2.4814992	1.3461045	0.05694685	1.4526361	1.258834	21970.63320183754
275	11723.654	66.88477	11822.781	11634.166	11519.125	381.94104	11819.3125	10404.883	1000.0	1000.0	1099999	1120.1561	1120.1566	-1117.5836	33.60493	2.6600971	0.04340649	2.8027625	2.4885619	1.3553154	0.02985221	1.4336138	1.2882733	22052.753138065338
276	11655.392	147.04419	11809.4	11449.888	11385.826	1001.00287	11834.524	8389.17	1000.0	1000.0	1103999	1121.4152	1121.4149	-1118.6368	33.90505	2.6604283	0.04534447	2.856994	2.4934332	1.4318538	0.0547142	1.5404359	1.3082618	22133.505208015442
277	11694.266	183.37688	11854.508	11383.353	11067.502	1966.5975	11968.973	5182.2676	1000.0	1000.0	1107999	1123.5029	1123.5026	-1120.8965	34.164837	2.6589198	0.043056045	2.8430302	2.493192	1.3704126	0.049161542	1.467487	1.2661523	22215.86340355873
278	11822.86	53.710346	11893.296	11748.732	11644.518	72.18363	11726.749	11474.55	1000.0	1000.0	1111999	1125.0248	1125.0247	-1122.3304	34.161945	2.6608212	0.0431827	2.804592	2.5143542	1.3843535	0.064655125	1.4900694	1.2382007	22296.21198630333
279	11775.705	65.364784	11822.064	11663.029	11854.26	77.11411	11957.063	11680.523	1000.0	1000.0	1115999	1126.7185	1126.7186	-1123.9233	35.429478	2.6666408	0.04376225	2.8321714	2.4821496	1.4182522	0.094948664	1.6022747	1.2506137	22377.621522903442
280	11847.848	19.461031	11877.541	11823.969	11730.591	146.08568	12007.721	11467.267	1000.0	1000.0	1119999	1128.4518	1128.4518	-1125.7618	35.08696	2.6710536	0.043138675	2.8238933	2.4806993	1.3782743	0.06817187	1.5259063	1.2666095	22453.088411092758
281	11629.014	193.51192	11898.055	11366.092	11777.173	81.03554	11894.292	11659.381	1000.0	1000.0	1123999	1130.3173	1130.3173	-1127.5691	34.65439	2.6703916	0.042735845	2.8280885	2.5099578	1.39006	0.057324857	1.4938917	1.2923975	22533.589309453964
282	11869.961	35.10639	11903.145	11815.487	11855.868	114.15915	12013.64	11603.009	1000.0	1000.0	1127999	1132.3815	1132.3813	-1129.7627	32.003227	2.6690123	0.041961826	2.8301985	2.5232863	1.3324883	0.059728418	1.4809325	1.2354022	22613.803309202194
283	11771.125	20.99864	11797.597	11742.371	11502.074	170.89061	11686.773	11114.2705	1000.0	1000.0	1131999	1133.5461	1133.5461	-1130.842	34.8908	2.6715167	0.042257234	2.864814	2.4991293	1.3585627	0.09106239	1.5187981	1.1814183	22693.58084011078
284	11833.199	43.476254	11884.397	11767.263	11682.461	137.3281	11878.586	11435.329	1000.0	1000.0	1135999	1135.1593	1135.1593	-1132.6227	34.72568	2.6844935	0.042043064	2.8414118	2.52656	1.2869912	0.14346738	1.6257406	1.1065491	22773.051935195923
285	11910.707	83.24004	11982.735	11771.672	11846.643	128.61328	12056.371	11628.28	1000.0	1000.0	1139999	1136.9904	1136.9901	-1134.7375	34.033703	2.6888223	0.04127954	2.8399615	2.5550892	1.1901711	0.08497367	1.3778704	1.0265546	22855.621203660965
286	11738.527	76.556755	11858.229	11654.388	11146.368	1991.5903	11970.556	5178.2344	1000.0	1000.0	1143999	1139.1393	1139.1394	-1136.71	35.408382	2.692467	0.043158866	2.8876624	2.506547	1.22919	0.11649269	1.5085431	1.0573318	22934.74261021614
287	11947.525	60.561512	12006.526	11846.5205	12087.384	103.979225	12301.419	11958.483	1000.0	1000.0	1147999	1140.3304	1140.3307	-1137.812	33.67727	2.6892993	0.040897477	2.8294194	2.550396	1.2630835	0.04561485	1.3570279	1.1711774	23013.522634506226
288	11987.151	81.797264	12121.566	11902.066	11760.0205	96.870384	11930.437	11545.304	1000.0	1000.0	1151999	1141.9984	1141.9988	-1139.604	32.156967	2.689822	0.040859524	2.8229434	2.5505526	1.2117465	0.0494521	1.3130496	1.1139164	23092.601286888123
289	11862.815	127.37634	12076.708	11750.392	11805.567	87.8418	11939.864	11633.343	1000.0	1000.0	1155999	1143.8352	1143.8351	-1141.3251	33.431435	2.689812	0.041177653	2.8509977	2.5148103	1.2487457	0.042802513	1.3402895	1.1833051	23172.93701672554
290	11845.348	39.02698	11904.474	11797.009	10681.313	3682.495	11962.372	-365.6859	1000.0	1000.0	1159999	1145.2487	1145.2488	-1142.7505	31.23921	2.6898193	0.041342	2.83486	2.5426455	1.2351584	0.044169232	1.3341656	1.1465199	23253.88336133957
