Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
26	65177.84	28121.795	110483.7	39838.03	91784.27	25308.389	121292.39	47553.344	1000.0	1000.0	103999	576.02325	98.97532	917.9364	295.63177	576.0234	98.97725	915.01495	303.69144	-577.00226	48.050125	5.6995535	0.019400999	5.7671056	5.622452	0.26685536	0.0422815	0.45404276	0.13747004	17.902174	0.61803514	20.16462	15.448213	4360.239662647247
27	100201.81	43860.277	143424.88	45304.805	119801.914	24668.012	143160.98	62413.867	1000.0	1000.0	107999	572.36127	96.91044	927.28375	293.46954	572.36127	96.90936	923.2971	295.2822	-573.1988	47.137093	5.691232	0.01775095	5.750603	5.626476	0.27226457	0.041312933	0.41963732	0.14446855	17.986883	0.65558606	20.472988	15.826926	4530.33018040657
28	115884.63	23882.686	130700.04	74534.125	133995.98	4724.517	141328.03	126635.48	1000.0	1000.0	111999	568.8944	97.1921	916.4039	298.6433	568.89465	97.1915	917.3593	298.27438	-569.7393	44.662838	5.6986375	0.01763125	5.7585983	5.630718	0.26691282	0.041201964	0.40250313	0.14089686	18.074715	0.6336189	20.355818	15.682731	4701.435933351517
29	142449.0	1061.3124	144082.81	141228.89	139763.17	11252.816	143961.97	106021.0	1000.0	1000.0	115999	566.5077	97.44431	893.4196	302.15152	566.50806	97.44098	893.3747	297.72156	-567.4109	42.558983	5.6998672	0.017288156	5.7674923	5.6112676	0.26222572	0.04041685	0.40326682	0.14245099	18.416847	0.6865998	20.839638	16.15396	4873.585463285446
30	120090.91	34364.395	143000.53	60831.83	104664.46	18028.99	129666.32	76356.484	1000.0	1000.0	119999	570.5518	99.00858	926.27216	301.13315	570.55164	99.0095	925.4314	297.62842	-571.71906	43.024788	5.702089	0.017469915	5.758228	5.6338396	0.26029393	0.040557764	0.3972029	0.14675756	19.412813	0.8398452	22.95203	16.821735	5044.7717344760895
31	112879.164	17162.502	129097.26	84171.88	111133.7	26270.875	129086.68	56795.457	1000.0	1000.0	123999	575.7794	104.04372	981.7531	294.36856	575.77875	104.04411	985.9213	283.7048	-576.9766	48.83072	5.702507	0.017325526	5.759273	5.631735	0.2610101	0.040707737	0.3960518	0.14208649	20.59444	0.77452016	23.311642	17.962412	5214.647396802902
32	108124.91	30268.656	128976.95	56189.004	123548.11	16176.228	129996.34	75044.445	1000.0	1000.0	127999	579.28534	109.46537	1051.0468	285.6936	579.2861	109.46494	1052.1884	276.7303	-580.32434	50.41931	5.706517	0.017159753	5.779439	5.648107	0.25547415	0.040327024	0.42370576	0.14214353	20.826311	0.7735245	23.567358	17.725592	5383.9685707092285
33	105063.164	25241.816	130338.05	75761.73	119366.52	16334.742	130961.6	78171.49	1000.0	1000.0	131999	581.0988	113.33475	1238.9012	279.05185	581.09955	113.33495	1229.6875	287.8417	-582.1213	53.379223	5.706995	0.017273495	5.768786	5.6382504	0.25584394	0.039895684	0.41311884	0.13142568	20.847454	0.7918623	24.471977	17.808077	5553.867596387863
34	88724.9	20082.113	116418.82	69415.94	81252.65	18525.03	129523.734	65065.57	1000.0	1000.0	135999	585.9642	122.15578	1679.8346	297.1043	585.9646	122.15897	1675.5336	290.56537	-587.39435	60.057358	5.7039104	0.017339937	5.7615113	5.6463056	0.26041472	0.041674674	0.41080183	0.13987532	21.22551	0.906829	25.345018	18.326424	5720.900308847427
35	109820.67	24282.602	137407.02	71815.86	103128.67	22829.215	133772.1	67071.91	1000.0	1000.0	139999	602.5132	140.65683	2055.6992	220.69453	602.5134	140.66006	2063.7622	183.05113	-604.51587	94.67709	5.695515	0.016931657	5.7501464	5.62897	0.2705968	0.042573616	0.42302293	0.14719796	23.114456	1.3238884	29.045544	18.666943	5891.010776996613
36	99082.57	32072.879	130165.83	53562.934	126695.86	8188.205	144664.06	120465.69	1000.0	1000.0	143999	616.5733	162.72414	2350.993	199.23705	616.5733	162.72661	2355.0535	208.70381	-618.4366	118.271	5.691245	0.017118948	5.7496552	5.619581	0.27851242	0.04350273	0.45653957	0.14666004	23.356953	0.9937675	27.275072	19.945503	6061.932505130768
37	130183.97	6418.9907	135872.17	119977.47	131987.98	635.3361	133063.94	131239.44	1000.0	1000.0	147999	632.19617	189.5028	2760.2065	255.74045	632.1964	189.5029	2745.3813	244.5208	-634.3769	144.94331	5.6992025	0.017084168	5.755332	5.6363096	0.27559847	0.04653859	0.44503507	0.14040442	24.603785	1.5462071	29.912645	20.37653	6232.73135304451
38	134143.52	10161.704	151180.27	126140.39	124390.67	7804.242	136812.31	110017.48	1000.0	1000.0	151999	654.29144	230.23836	3154.229	284.88562	654.2943	230.23189	3171.1338	266.34805	-656.8089	183.5375	5.6962023	0.01733003	5.7600007	5.6330175	0.28317267	0.04871801	0.45203426	0.14118084	25.882008	1.4779776	31.73032	21.460728	6402.796983003616
39	138622.58	7402.876	144565.42	126043.43	104064.305	37652.93	145761.5	53853.254	1000.0	1000.0	155999	680.6524	285.44177	3764.5413	257.8123	680.655	285.44324	3727.5234	247.67732	-683.56775	261.8238	5.6822667	0.018973546	5.7504735	5.6119695	0.30385447	0.052818272	0.5396827	0.15070103	27.86559	1.8819445	35.763275	22.617136	6572.38831448555
40	96034.305	37274.05	141494.34	56571.21	86498.9	30300.79	141252.61	54528.93	1000.0	1000.0	159999	720.73346	364.65244	4319.016	225.55762	720.73553	364.64938	4283.1533	239.24011	-724.3921	397.38657	5.684832	0.017460318	5.751773	5.6182985	0.31394383	0.057087176	0.50348496	0.1598575	31.67679	2.4220428	40.429916	24.288975	6741.866721153259
41	106526.875	19702.758	127687.71	86563.29	75473.8	30870.451	130960.91	39662.293	1000.0	1000.0	163999	773.129	432.66238	4337.129	240.58128	773.1333	432.65674	4321.303	221.74518	-777.79565	536.36993	5.6924562	0.017318679	5.746881	5.631975	0.33019036	0.06744088	0.6639311	0.14774765	35.914444	2.7109609	47.542194	27.09413	6911.302334308624
