Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
31	2330.8306	105.68281	2459.2673	2175.2544	2383.5862	85.36792	2508.4734	2242.714	1000.0	1000.0	123999	145.27666	61.037758	329.98178	-106.63421	145.27658	61.038033	330.28046	-107.75267	-145.14647	10.797547	1.699847	0.042625923	1.8406245	1.5629492	0.13639064	0.029140376	0.2646266	0.018519318	4.1706886	0.27971032	5.266427	3.2728155	3831.3374559879303
32	2185.5356	103.94676	2322.9573	2030.117	2286.0183	118.856766	2467.8462	2146.6914	1000.0	1000.0	127999	151.1498	60.895348	331.19138	-104.46265	151.14977	60.895206	330.5512	-106.3436	-150.99197	11.593489	1.7348151	0.037953205	1.869425	1.5554274	0.12731895	0.03202554	0.26347288	0.0108598	4.3822737	0.3010195	5.8715634	3.3277888	3957.516263961792
33	2188.9016	105.33948	2355.4434	2069.3523	2526.115	55.62606	2607.6667	2437.4531	1000.0	1000.0	131999	156.80856	60.83988	333.21588	-132.1631	156.80862	60.83978	330.8451	-134.90987	-156.70807	11.933707	1.7240864	0.03797815	1.8565443	1.5810006	0.12169984	0.033351913	0.25114006	0.010598874	4.5421023	0.31609127	5.881545	3.5532281	4082.8559827804565
34	2373.6003	107.55362	2504.188	2205.9377	2230.5972	76.557556	2369.069	2135.068	1000.0	1000.0	135999	163.46611	60.412045	334.3182	-131.84695	163.46573	60.413162	331.95572	-144.34032	-163.40886	12.193579	1.7231159	0.03721508	1.8548968	1.5503917	0.12369976	0.03346049	0.25728518	0.012107212	4.7686386	0.31992552	5.9866447	3.6293755	4206.720769405365
35	2188.0298	70.435455	2261.6812	2113.2097	2181.3762	58.32016	2294.1924	2091.9502	1000.0	1000.0	139999	170.4894	59.30893	336.17108	-110.14204	170.48912	59.309246	331.28317	-114.72881	-170.5056	12.212845	1.7625607	0.045973707	1.927468	1.6106598	0.12387229	0.03491664	0.33674073	0.012243293	4.9437375	0.33719698	6.1490355	3.795515	4331.735402584076
36	2146.28	144.7176	2299.666	1909.4891	2377.957	71.40071	2469.5093	2267.2117	1000.0	1000.0	143999	176.24998	58.088238	333.14133	-110.94596	176.25006	58.087708	332.0418	-108.461784	-176.0465	12.525463	1.7538425	0.044177577	1.9029998	1.5915837	0.123681106	0.034564316	0.2602727	0.011254906	4.811832	0.35156897	6.096342	3.7176514	4454.281617879868
37	2399.1328	106.483025	2519.514	2261.2805	2255.5	114.171936	2397.0796	2040.2225	1000.0	1000.0	147999	177.73184	59.19371	336.2605	-122.31448	177.73174	59.19415	335.4256	-132.86792	-177.48476	12.32203	1.742511	0.03953608	1.8795539	1.60773	0.12303646	0.03360538	0.2754631	0.012483144	4.9631395	0.3458915	6.1009054	3.7520525	4579.342814207077
38	2347.291	94.49681	2453.3252	2198.184	2438.971	58.765034	2502.3308	2325.3804	1000.0	1000.0	151999	180.81104	59.060097	341.90808	-113.64789	180.81075	59.061935	340.71063	-115.72003	-180.65231	12.291311	1.7381299	0.041613054	1.8907876	1.5457734	0.11845648	0.031086408	0.27023503	0.015091614	5.0464115	0.3486542	6.6344028	3.963415	4703.5445013046265
39	2327.7334	142.8795	2437.0784	2081.999	2410.5742	38.16875	2481.8467	2354.5703	1000.0	1000.0	155999	184.55286	57.956905	341.4889	-109.37448	184.55258	57.957317	340.90826	-106.34716	-184.32306	11.951798	1.7774535	0.04029922	1.9399911	1.6247165	0.12029573	0.033638116	0.2519978	0.010536478	5.0941925	0.3510419	6.302377	3.9889667	4827.523809909821
40	2431.7163	74.38553	2547.9998	2340.6926	2508.6875	95.82297	2647.6501	2318.167	1000.0	1000.0	159999	186.46544	57.48712	341.9268	-90.718605	186.4654	57.488533	342.4534	-86.142166	-186.18402	11.746016	1.748365	0.039616883	1.8777655	1.6090027	0.118435584	0.03293445	0.24918823	0.009219541	4.9436326	0.34390646	6.3835864	3.9609008	4952.476401805878
41	2395.3232	130.66356	2549.16	2204.6519	2409.22	84.429115	2528.0754	2239.8188	1000.0	1000.0	163999	188.61333	57.33494	337.63593	-113.21619	188.61311	57.336586	340.24017	-113.777336	-188.33746	11.926605	1.7086606	0.041259013	1.8397036	1.5545088	0.11514914	0.031110391	0.28318912	0.009512433	4.874413	0.3433809	6.2853293	3.7895944	5076.9488887786865
42	2526.1836	75.38036	2603.2864	2401.802	2456.524	117.48233	2681.5115	2305.5493	1000.0	1000.0	167999	189.7792	57.532482	341.78976	-131.85657	189.77882	57.534794	341.47137	-134.40103	-189.47372	12.09028	1.7019236	0.03914711	1.8786434	1.5522237	0.108181134	0.02931249	0.24408156	0.009822963	4.89009	0.33392835	6.584559	3.6095529	5202.297810792923
43	2563.5967	49.7111	2614.092	2484.503	2532.8286	152.14848	2776.0986	2323.3884	1000.0	1000.0	171999	191.54538	57.663578	337.57596	-104.4272	191.54536	57.66565	339.22906	-114.001724	-191.24313	11.970729	1.6905969	0.03768732	1.8245069	1.5530186	0.11272461	0.032061413	0.25871244	0.009080505	5.014926	0.33864483	6.500709	3.8672793	5326.036483049393
44	2669.2173	168.98666	2928.5713	2512.8018	2513.692	64.344215	2600.686	2422.879	1000.0	1000.0	175999	193.30383	58.087627	342.99127	-109.231735	193.30347	58.090107	340.10922	-109.92582	-192.97275	12.068788	1.6797845	0.03828561	1.8156956	1.557621	0.10796598	0.029634163	0.26208448	0.009864592	4.8574986	0.33542433	6.134773	3.750712	5451.521596431732
45	2529.7122	132.3958	2661.447	2337.7734	2584.7651	116.414665	2743.432	2362.718	1000.0	1000.0	179999	194.7742	58.276455	339.6616	-115.57289	194.77402	58.27884	341.5071	-114.718605	-194.4471	12.171174	1.6802382	0.04025106	1.8260361	1.5294166	0.104767635	0.02914871	0.27330244	0.008867077	4.8240166	0.3308766	6.1075687	3.4965405	5577.105893373489
46	2528.8914	116.70421	2677.6025	2364.772	2412.8901	73.055214	2514.1978	2273.579	1000.0	1000.0	183999	195.60245	58.555286	339.6859	-133.20227	195.60239	58.55729	339.74918	-133.78241	-195.2291	12.208372	1.6717998	0.039510656	1.803848	1.5410838	0.10853235	0.03008341	0.24444254	0.008189919	4.7535214	0.3284199	5.975809	3.7184527	5700.078069925308
47	2502.0488	85.6111	2612.5044	2388.2976	2493.8577	115.66984	2627.451	2315.2976	1000.0	1000.0	187999	196.98718	58.62007	341.80362	-153.2201	196.98726	58.62212	341.91254	-152.10582	-196.6179	12.593527	1.6816514	0.043018356	1.8427335	1.5301173	0.1089978	0.031135058	0.30179372	0.00864666	4.8220468	0.33260792	6.1331015	3.679193	5825.986199617386
48	2630.563	65.441284	2739.747	2574.901	2747.2056	102.60154	2858.0322	2539.635	1000.0	1000.0	191999	197.85764	59.648777	346.60397	-151.02325	197.85748	59.650345	346.08035	-148.64261	-197.4861	12.530719	1.6746832	0.04471681	1.8431013	1.5019102	0.10736713	0.029725488	0.29031053	0.009486599	4.8259716	0.32935646	6.1227617	3.7785888	5949.971682548523
49	2523.443	168.36304	2809.6863	2375.5847	2557.1167	61.592342	2615.8442	2427.8328	1000.0	1000.0	195999	200.37717	59.267593	348.7601	-129.91144	200.37686	59.270184	350.4342	-123.56669	-200.06053	12.262582	1.6843308	0.040954627	1.8269979	1.5203259	0.1073193	0.030166345	0.23890838	0.009059404	4.8508177	0.3447628	6.2946014	3.7207751	6075.95757651329
50	2581.275	112.47481	2752.058	2436.0015	2675.3638	103.127	2866.5457	2519.1663	1000.0	1000.0	199999	202.29242	58.470787	359.12604	-128.99684	202.29268	58.473423	358.09573	-131.35214	-201.92265	12.018154	1.6702462	0.041254606	1.8189855	1.5115263	0.10330872	0.028561382	0.24116115	0.008168456	4.710496	0.32073024	5.822347	3.582876	6200.139259815216
51	2671.1904	97.483	2773.0188	2526.4307	2691.766	108.138306	2861.128	2516.5996	1000.0	1000.0	203999	203.30792	58.705647	365.5866	-142.09254	203.30753	58.70748	366.83942	-137.65201	-202.88487	12.153089	1.6597847	0.04421705	1.8090684	1.4895353	0.10500037	0.028873047	0.23934652	0.006848188	4.6135836	0.31978852	5.8537054	3.5490346	6324.595940351486
52	2605.7007	32.285507	2655.8242	2566.0193	2352.8542	71.05895	2468.8123	2218.765	1000.0	1000.0	207999	204.255	58.86387	366.2406	-117.89021	204.25496	58.86587	362.65686	-132.04935	-203.84778	12.331489	1.6499676	0.041700833	1.797001	1.5054235	0.10690586	0.030312086	0.26968065	0.008639386	4.728658	0.32309967	5.9538856	3.814128	6449.497718334198
53	2457.0247	92.00088	2585.0742	2335.0322	2334.2134	42.61935	2396.402	2272.469	1000.0	1000.0	211999	205.47214	58.31877	353.65378	-133.38582	205.47202	58.321693	350.75928	-125.49574	-205.07341	11.845862	1.6485807	0.041310914	1.7972076	1.4612739	0.10310776	0.028985456	0.29127437	0.008269532	4.6615024	0.3167815	6.038418	3.57628	6574.072940587997
54	2524.252	87.84925	2627.2502	2395.8044	2512.7742	60.014675	2628.597	2406.8413	1000.0	1000.0	215999	207.18918	58.122345	352.5081	-118.43321	207.18922	58.122818	353.06726	-122.34184	-206.81844	11.996892	1.648739	0.039253216	1.7789037	1.4759183	0.104189426	0.02870534	0.21174334	0.007844977	4.776494	0.32107762	6.2843385	3.7779987	6700.075298070908
