Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
60	846.9952	241.70772	1646.7506	491.40814	846.9536	194.27626	1168.7445	609.3022	169.0	164.6	239999	236.65375	113.68804	407.2833	-34.73143	236.65382	113.69152	415.38446	-138.86537	-4.228331	4.623163	32.58507	-22.154709	-237.63304	104.76364	3844.6243765354156
61	893.8092	288.68863	1741.6553	529.646	623.87317	88.01461	871.1854	539.8337	179.65218	118.2	243999	238.28212	114.66888	415.16974	-33.464115	238.28249	114.671036	414.4585	-53.34539	-4.23982	4.6948695	57.04059	-25.743229	-239.28186	105.94964	3908.153475046158
62	891.12616	279.00388	1736.917	513.0596	537.19293	32.362064	578.9547	463.65182	180.45454	103.2	247999	239.00052	115.72268	417.63016	-51.23399	239.00008	115.72518	415.05014	-32.217896	-4.178464	4.729788	31.132267	-22.248175	-239.98767	107.88486	3971.753273963928
63	805.3061	280.42538	1471.7998	437.22214	608.6586	41.165447	658.96295	550.2141	160.28	116.1	251999	239.46628	115.76188	417.8455	-49.434254	239.4666	115.763405	415.06104	-50.252697	-4.25609	4.705708	49.28008	-20.88052	-240.40562	110.81456	4036.0477850437164
64	822.7264	235.07466	1416.278	417.30228	728.0027	215.0232	1213.2289	517.0399	162.75	140.2	255999	240.70274	116.134285	431.0396	-54.69664	240.70262	116.13946	414.94937	-57.439854	-4.043233	4.74278	37.513935	-22.312046	-241.69931	112.22004	4100.442590475082
65	795.72015	280.93073	1443.9774	472.5814	602.35114	128.63731	902.0847	483.59048	157.44	116.0	259999	242.24693	117.113045	421.4863	-39.346004	242.24606	117.115814	422.3911	-26.586704	-4.0460715	4.7459106	29.284544	-21.63593	-243.21686	114.35884	4164.318722009659
66	800.33295	231.56815	1455.0106	522.4065	627.8345	68.21647	797.62695	534.5664	160.56	122.6	263999	243.66574	117.67701	431.8256	-35.697	243.66615	117.678535	424.37683	-34.090134	-4.050304	4.7779055	38.3671	-20.94992	-244.65674	114.966064	4228.287166833878
67	939.46387	434.54303	2427.904	347.82156	832.35315	264.24954	1377.6912	576.63275	186.81818	166.9	267999	245.17159	118.296974	426.43356	-30.005152	245.16866	118.30309	425.603	-38.89046	-4.118141	4.7656417	47.083344	-20.497261	-246.12703	118.905106	4293.154533863068
68	970.8693	407.50012	1976.3069	527.28253	900.4243	116.28389	1038.9525	697.0926	194.7	174.7	271999	245.7524	118.72524	425.4391	-34.99774	245.75194	118.72845	422.75803	-51.9777	-4.1742373	4.694476	31.066715	-22.802631	-246.674	120.56111	4358.430874347687
69	1095.9606	321.93506	1915.7931	565.0849	899.2887	237.0282	1498.3173	631.71497	218.57895	174.6	275999	246.911	119.17788	423.47345	-42.941654	246.91042	119.17962	430.3692	-24.79534	-3.9935281	4.8150854	31.705502	-21.837893	-247.86845	120.34877	4423.632239341736
70	1380.278	751.7648	3392.0686	594.94904	939.617	133.31807	1208.3564	775.31793	279.0	188.9	279999	248.35039	120.104485	427.91687	-33.451065	248.34946	120.110054	435.4286	-26.667572	-3.78885	4.881487	40.33036	-20.96244	-249.34854	122.15716	4488.910485267639
71	1055.3331	311.63293	1707.3303	491.0721	981.22296	230.4611	1470.2507	736.96265	211.73685	197.9	283999	250.51634	121.26555	431.1134	-26.843742	250.51524	121.272964	432.98102	-37.886307	-3.6892715	4.90774	39.715187	-21.363972	-251.4831	124.7095	4554.230274915695
72	1028.7352	376.6678	2063.9028	708.98364	991.63806	253.05202	1649.2576	733.95746	215.94444	199.2	287999	251.8786	121.97321	436.07224	-28.435707	251.87738	121.97552	437.75623	-34.48722	-3.749347	4.9326067	27.533886	-21.605461	-252.8461	125.33877	4619.700532913208
73	957.57355	274.77902	1552.8601	557.7438	993.16296	226.42223	1449.3	670.1408	197.95	197.7	291999	252.77238	122.5769	444.09296	-28.552176	252.77187	122.58323	442.73862	-45.82978	-3.63492	4.92625	32.238373	-21.876213	-253.75497	124.11164	4685.421307325363
74	1439.9218	563.6291	2440.109	696.77374	952.04065	152.73274	1243.5767	810.80133	295.35715	184.1	295999	254.11974	122.495186	438.88834	-34.617126	254.11914	122.49856	439.97577	-35.68703	-3.6943865	4.8554897	31.046453	-22.003437	-255.06169	126.0366	4751.142618656158
75	1311.8138	462.13928	2043.6329	626.65753	912.9741	251.2644	1537.1744	697.48425	268.53333	175.5	299999	254.1619	122.21982	440.90692	-16.343369	254.16103	122.224236	434.6352	-23.071247	-3.850617	4.855696	34.81631	-25.763056	-255.08348	123.17104	4816.006356477737
