Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
41	1040.6974	237.11276	1294.8125	790.3513	1522.1002	582.9698	2370.1516	826.1695	1000.0	1000.0	163999	98.95327	44.15143	215.40175	32.135357	98.95328	44.15282	215.5815	35.666927	-99.060394	8.895074	1.3079317	0.06791853	1.5282167	1.0492722	0.09321765	0.024931444	0.15383649	0.009435017	3.409999	0.30080023	4.665513	2.39285	4601.898459434509
42	1218.4524	223.00235	1389.3837	835.039	1229.2844	427.3734	2099.795	776.1493	1000.0	1000.0	167999	99.88491	45.476826	220.01988	34.58872	99.88483	45.47769	219.60895	35.149006	-99.98629	9.100668	1.3035651	0.06562357	1.5162783	1.0788313	0.09503079	0.02538146	0.17252102	0.009383448	3.4440405	0.30154118	4.620931	2.547874	4716.66593337059
43	1490.6375	486.33368	2144.147	925.5027	1570.1312	545.7673	2461.1196	850.78094	1000.0	1000.0	171999	100.74935	46.312164	222.09369	32.24666	100.74982	46.31311	220.86162	30.498455	-100.85607	9.836163	1.2889392	0.06717389	1.5126058	1.0761114	0.09585299	0.025422659	0.16179729	0.009581256	3.514627	0.30954877	4.808051	2.4759023	4831.436338663101
44	1366.0634	521.0156	2207.0432	797.58997	1106.7208	391.47424	2086.3462	693.3024	1000.0	1000.0	175999	101.86556	46.958237	224.45618	26.126839	101.86537	46.959373	225.02457	33.96117	-101.95663	9.821721	1.2906135	0.06569111	1.5401301	1.0791093	0.09785444	0.026557367	0.20663618	0.009353974	3.5543401	0.31111553	4.6439767	2.5211506	4948.3538863658905
45	1338.2427	498.1386	2116.8857	889.4712	1013.749	257.75946	1711.847	768.07996	1000.0	1000.0	179999	102.89271	47.524723	222.99402	36.062992	102.89295	47.524963	222.39108	37.84235	-102.978294	9.979021	1.2967527	0.06461806	1.5035914	1.0381771	0.09788982	0.026288519	0.1738046	0.009428598	3.563579	0.31041092	4.838005	2.4812076	5066.089097499847
46	1601.9952	577.07605	2183.7046	928.4137	1335.4156	476.76343	2294.844	815.2778	1000.0	1000.0	183999	103.75219	48.43844	223.39746	32.164776	103.75224	48.439426	226.22462	32.719723	-103.84038	9.981892	1.2856834	0.0653688	1.528253	1.0412327	0.09845282	0.026263809	0.16533832	0.009434572	3.5843017	0.31732944	4.934577	2.5605462	5181.509813785553
47	2125.3276	306.614	2497.766	1813.2046	2133.041	437.49203	2677.76	1121.3036	1000.0	1000.0	187999	105.3857	49.149174	227.63298	38.866795	105.38562	49.150085	224.62845	39.300114	-105.47161	9.916141	1.2958812	0.0637138	1.5133518	1.0997789	0.09869763	0.026138332	0.1695781	0.009244661	3.6175864	0.31255507	4.772891	2.6902115	5295.961510896683
48	1357.001	289.74286	1640.4255	901.1604	1541.81	601.5055	2545.126	979.21484	1000.0	1000.0	191999	106.89667	50.43413	226.68942	36.90555	106.89708	50.434444	225.67192	37.403797	-106.987755	9.977904	1.3100493	0.066634886	1.5422828	1.0692443	0.09945827	0.026609877	0.16767678	0.009200177	3.6393406	0.3214517	4.89368	2.6258698	5412.392189502716
49	1904.9954	363.5248	2393.8533	1513.8156	1508.88	679.0388	2633.7441	819.22736	1000.0	1000.0	195999	108.46181	51.861137	233.31415	33.403915	108.46202	51.861843	234.12518	33.718945	-108.55959	11.066496	1.33294	0.06658502	1.5767089	1.0949423	0.10148332	0.02738863	0.19062865	0.009388905	3.7199004	0.33776936	5.0999856	2.6285138	5529.973913669586
50	1572.4551	690.79407	2305.937	832.73364	2030.5078	615.8845	2641.195	982.71674	1000.0	1000.0	199999	109.9199	53.17398	232.86446	36.139015	109.92008	53.174538	233.73825	40.16172	-110.01167	11.246906	1.346211	0.06392731	1.5556101	1.1330919	0.10232728	0.027787855	0.16625601	0.00914097	3.7728772	0.34373194	5.039144	2.740968	5647.476971626282
51	2048.8188	624.6422	2754.7185	1187.1477	1630.4452	644.6976	2607.446	836.5469	1000.0	1000.0	203999	111.28353	54.486477	234.19542	34.226974	111.28362	54.48694	232.86722	35.572838	-111.38106	11.8349905	1.3496234	0.06743641	1.6265424	1.1303657	0.10458757	0.028182251	0.18454175	0.009555657	3.8266451	0.34534028	5.3047643	2.6896617	5764.945759773254
52	1301.3949	295.8768	1730.2023	910.6548	1851.3445	574.7629	2671.3538	888.13495	1000.0	1000.0	207999	113.05	56.17925	237.87604	33.034706	113.05019	56.18015	237.71478	30.710823	-113.14721	11.459581	1.3314984	0.0667059	1.568603	1.1061983	0.10460366	0.028695954	0.19757906	0.009192835	3.8800035	0.34812707	5.1718283	2.808449	5882.5702159404755
53	1823.7704	767.0573	2727.2102	1033.0492	2127.2434	713.372	2864.0093	826.4323	1000.0	1000.0	211999	114.62069	57.90126	240.92838	15.918111	114.62075	57.9019	243.95828	10.236998	-114.735985	12.362637	1.3409277	0.06600217	1.5407891	1.1148839	0.10707872	0.029772805	0.1895556	0.008944098	3.9992614	0.3686664	5.603906	2.8666785	5999.803716659546
54	2025.8452	623.13855	2727.9656	1208.3589	1965.0051	676.258	2832.771	1109.9807	1000.0	1000.0	215999	116.45079	59.46683	245.42886	45.49947	116.45089	59.467678	245.53279	43.308468	-116.5688	12.828459	1.3636875	0.06412187	1.6316283	1.1320343	0.10781125	0.030134363	0.1824518	0.009385631	4.0581546	0.37190303	6.212318	2.8365674	6117.416486024857
55	2217.2412	473.81583	2564.5999	1410.6296	1950.5984	682.07153	2740.0833	663.8646	1000.0	1000.0	219999	118.94003	61.083393	247.41519	38.375008	118.94023	61.08386	247.91765	40.409954	-119.05083	12.576051	1.3556932	0.06457362	1.585263	1.1568058	0.10905548	0.030086106	0.19950315	0.009337731	4.0865965	0.36593217	5.493388	2.8453522	6235.162686347961
56	1560.2119	528.26	2329.568	925.2382	2408.5474	682.76044	2878.5347	680.16327	1000.0	1000.0	223999	120.79608	62.61258	249.83841	38.976902	120.79609	62.613457	250.14561	36.839104	-120.90224	13.157427	1.3589456	0.064624034	1.6204808	1.1133926	0.10997249	0.030367166	0.19477245	0.009165847	4.1501718	0.37837717	5.79199	3.0635889	6352.568276882172
57	2070.9795	461.5287	2519.5579	1402.9606	2566.0615	486.98816	2877.079	1129.7607	1000.0	1000.0	227999	122.11323	64.14632	256.32455	40.29934	122.11335	64.14709	257.40445	32.61157	-122.22325	13.682666	1.3550881	0.06581929	1.5701104	1.1196214	0.11275344	0.03176999	0.1959644	0.009025931	4.203839	0.3876775	6.005684	2.9711347	6470.036720275879
58	2046.4214	905.7662	2765.105	531.70056	2229.0452	543.8802	2868.4526	1283.4093	1000.0	1000.0	231999	124.22599	65.752304	257.683	29.68777	124.22597	65.75248	258.63068	25.177279	-124.35177	13.571464	1.3705865	0.07053849	1.585842	1.1080998	0.112754315	0.031554606	0.2158655	0.009533899	4.3002796	0.39906946	6.1207323	3.0455534	6586.462256669998
59	2347.4155	612.29266	2786.6821	1293.6406	2600.602	398.50803	2872.2898	1760.2792	1000.0	1000.0	235999	126.17933	67.05645	257.5237	44.408978	126.17952	67.056786	257.74255	45.503204	-126.28881	14.150735	1.3886565	0.06950936	1.6314882	1.1550626	0.11322142	0.031484623	0.22623633	0.009525005	4.3108544	0.40533507	5.8873367	2.7746472	6703.627158880234
60	2429.8474	575.6042	2904.2366	1464.9141	2133.0852	681.61096	3069.621	1227.4711	1000.0	1000.0	239999	128.02306	68.25214	261.49814	37.12435	128.0229	68.25345	262.37283	33.01842	-128.13515	14.272042	1.3774415	0.07315096	1.6311018	1.0912056	0.115631014	0.03247037	0.21182212	0.009006512	4.405	0.40947083	6.029679	3.0442157	6820.958188533783
61	2324.2302	756.7413	3011.5063	1099.7864	2390.0903	666.51605	3048.9663	1000.71857	1000.0	1000.0	243999	129.91891	69.70251	263.08868	34.304543	129.91911	69.70311	264.69308	30.234816	-130.01584	15.0122595	1.4050795	0.06682204	1.660368	1.176276	0.11915056	0.033934463	0.22909981	0.009431512	4.4716835	0.41840774	6.0064096	3.1319408	6935.631665468216
62	1857.8115	587.19165	2710.0408	1175.2311	2362.7456	759.5602	3067.032	764.67645	1000.0	1000.0	247999	131.76045	71.42669	267.63025	34.851833	131.76016	71.427155	266.45825	31.02953	-131.86919	14.745013	1.43108	0.070229635	1.6829679	1.1876447	0.11807391	0.033349235	0.25529292	0.009530625	4.5225763	0.4310792	6.4305134	3.1518712	7050.9809465408325
63	2369.0283	667.68756	2992.1377	1296.2438	2505.8035	449.39783	2875.836	1491.712	1000.0	1000.0	251999	133.55869	73.003426	269.457	35.62851	133.55879	73.0041	269.9082	41.606247	-133.67653	15.643803	1.4191177	0.070360236	1.6612649	1.2058856	0.121602006	0.035389744	0.22322169	0.009532091	4.604394	0.42091203	6.257096	3.3008163	7168.309987306595
64	2218.004	763.2648	3093.253	1338.9213	1583.7134	606.04694	2635.857	837.9138	1000.0	1000.0	255999	135.37923	74.58702	280.21335	39.640884	135.3795	74.5878	275.4324	46.808468	-135.49463	15.859336	1.452633	0.071702115	1.6874564	1.2182064	0.12488885	0.036588132	0.25347883	0.009596747	4.6801934	0.4409885	6.467463	3.3452258	7282.387583255768
65	1662.2126	1159.0702	2834.2046	404.35953	2598.8096	635.716	3087.3008	934.42053	1000.0	1000.0	259999	136.94125	76.47675	279.88266	34.900185	136.94135	76.476906	281.3657	34.50605	-137.05562	16.243303	1.452826	0.06788275	1.6878825	1.2238451	0.12434223	0.035086293	0.22428356	0.0096340375	4.7031455	0.43478245	6.5356956	3.3946917	7399.935923099518
66	2529.9866	557.07404	2911.377	1569.7894	2028.2233	673.74945	2944.3123	933.5941	1000.0	1000.0	263999	138.74202	77.69995	279.77457	16.481552	138.74225	77.70067	280.55817	27.032314	-138.85356	17.485289	1.4461433	0.06807048	1.7068534	1.2021971	0.12753437	0.037462775	0.23507078	0.009716674	4.8375664	0.4635832	6.753662	3.3521154	7511.045701265335
67	1831.334	591.04614	2759.9666	1144.2908	2875.9639	596.47534	3286.4539	1123.3499	1000.0	1000.0	267999	140.30878	79.21112	280.73236	34.55455	140.30894	79.21058	283.9323	31.594027	-140.42352	17.720427	1.454211	0.07279628	1.7460359	1.1742355	0.12854886	0.037065893	0.2490523	0.0094043175	4.8832736	0.46564007	6.803861	3.5371802	7619.145807504654
