Epoch	AverageTestEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet0	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
189	11514.594	124.804924	11659.295	11315.108	11687.338	160.4158	11902.655	11367.085	1000.0	1000.0	755999	1029.1807	1029.18	-1028.0908	80.87944	2.4917696	0.060175378	2.7238472	2.2658098	1.3253243	0.08097642	1.5159702	1.1840988	15334.508656740189
190	11561.367	166.77081	11759.861	11297.474	11126.322	280.87204	11727.353	10540.694	1000.0	1000.0	759999	1029.9548	1029.9548	-1028.8292	72.69085	2.4879649	0.05707521	2.6766665	2.2868788	1.3350744	0.08029644	1.4826128	1.1754589	15416.151770353317
191	11422.683	69.07167	11529.017	11335.554	11785.181	183.16447	12047.539	11501.717	1000.0	1000.0	763999	1030.656	1030.6561	-1029.6787	67.78726	2.4909196	0.055253524	2.6894255	2.2991776	1.2426323	0.038925987	1.3353735	1.1456789	15497.314108133316
192	11400.582	269.43353	11648.987	10945.818	11353.622	114.278175	11532.566	11165.878	1000.0	1000.0	767999	1030.7053	1030.705	-1029.5823	77.45083	2.489708	0.059345115	2.6972935	2.2889264	1.3066676	0.06441694	1.4309721	1.1686378	15580.364206314087
193	11563.154	64.92299	11674.832	11515.103	11496.864	173.029	11909.917	11286.096	1000.0	1000.0	771999	1031.0748	1031.0751	-1029.9657	77.186775	2.4894578	0.056507356	2.6810305	2.2795017	1.3191235	0.0683817	1.470419	1.2248673	15663.005460739136
194	11477.49	156.54109	11701.844	11289.481	10957.565	178.54312	11201.876	10581.396	1000.0	1000.0	775999	1033.5197	1033.5198	-1032.3663	81.73608	2.4921658	0.05814689	2.705313	2.3022034	1.3459041	0.051578607	1.4670763	1.2099625	15744.102765798569
195	11680.52	84.49814	11774.964	11567.219	11710.136	102.51505	11862.863	11509.578	1000.0	1000.0	779999	1034.623	1034.6232	-1033.5424	74.73625	2.4867294	0.05792775	2.7670913	2.230798	1.281447	0.07577814	1.4347434	1.1371508	15826.118005514145
196	11516.776	274.02908	11863.301	11100.185	10995.585	1150.4763	11672.894	7593.9136	1000.0	1000.0	783999	1035.3672	1035.3672	-1034.1497	71.388245	2.4926426	0.05608668	2.7055035	2.266174	1.343589	0.07574837	1.4999503	1.1365373	15908.614702701569
197	11652.957	257.38245	11813.607	11207.362	11746.945	253.93674	12182.565	11295.194	1000.0	1000.0	787999	1037.0315	1037.0315	-1035.8074	77.622856	2.4901636	0.056913767	2.6884897	2.2868426	1.3515232	0.055678565	1.4961694	1.2229568	15990.47342991829
198	11536.584	251.37578	11812.31	11128.963	11812.833	115.90533	12065.215	11659.331	1000.0	1000.0	791999	1039.5281	1039.5284	-1038.3751	72.97714	2.4900658	0.060134135	2.7317355	2.2899907	1.3106853	0.08442188	1.4761865	1.1523265	16073.410224199295
199	11700.467	100.29267	11829.99	11592.209	11762.545	143.36784	11990.124	11521.326	1000.0	1000.0	795999	1039.2441	1039.2437	-1038.0305	69.77022	2.4885468	0.05643227	2.7140222	2.2937827	1.326864	0.048564304	1.415478	1.2255135	16152.90720129013
200	11570.547	176.87086	11798.462	11327.49	11701.229	101.62785	11890.781	11508.878	1000.0	1000.0	799999	1041.1237	1041.124	-1040.0245	90.06003	2.490015	0.057386674	2.6995804	2.2547617	1.2869338	0.033170074	1.3777436	1.2272247	16235.215963363647
201	11336.941	199.58852	11673.057	11151.327	11921.089	149.08176	12180.824	11711.517	1000.0	1000.0	803999	1040.7516	1040.7517	-1039.5294	85.79778	2.4909682	0.05889637	2.7136352	2.27266	1.3298446	0.09435346	1.4993387	1.1623578	16317.736833810806
202	11689.206	142.46596	11857.704	11466.663	11263.158	238.42316	11705.953	10940.973	1000.0	1000.0	807999	1042.2037	1042.204	-1041.0349	72.57672	2.4886448	0.056072127	2.6713786	2.2624	1.3023621	0.06051449	1.4146701	1.1861991	16398.95057439804
203	11567.67	232.27307	11857.316	11300.274	11815.143	95.54012	12036.097	11698.256	1000.0	1000.0	811999	1043.6884	1043.6884	-1042.4109	66.54697	2.4899352	0.058060773	2.7185736	2.2618294	1.3327863	0.08935264	1.5177704	1.1875858	16479.746882915497
204	11479.045	56.788006	11566.761	11423.095	10700.486	421.06247	11309.811	10016.56	1000.0	1000.0	815999	1044.3416	1044.3418	-1042.9747	71.22637	2.49171	0.05656842	2.6872587	2.2583392	1.3675647	0.052954484	1.4589417	1.2138548	16559.655678749084
205	11789.999	56.864674	11845.657	11706.169	11864.314	85.62728	11954.156	11642.734	1000.0	1000.0	819999	1045.3212	1045.3207	-1043.9354	72.66353	2.4918287	0.0583565	2.6988752	2.2844086	1.3823357	0.05197019	1.5693415	1.2922738	16641.2006149292
206	11674.559	247.79211	12034.446	11361.6455	11947.361	111.01536	12115.201	11720.115	1000.0	1000.0	823999	1046.7357	1046.7355	-1045.367	70.55305	2.4883866	0.054999586	2.6825542	2.311999	1.3843671	0.072998665	1.5533539	1.2467102	16723.807439804077
207	11419.851	165.02045	11592.532	11214.351	11589.327	103.5928	11806.388	11464.887	1000.0	1000.0	827999	1048.5645	1048.5641	-1047.1062	76.296	2.4914575	0.058292948	2.785347	2.2923117	1.4101179	0.060490806	1.5590541	1.2612453	16805.585258245468
208	11640.912	135.167	11754.736	11410.854	11646.281	174.67262	11887.021	11250.078	1000.0	1000.0	831999	1049.8865	1049.8872	-1048.4731	68.41145	2.4884076	0.057411853	2.7536929	2.307237	1.3899158	0.063745625	1.5941936	1.300553	16885.29937005043
209	11546.743	187.18527	11700.424	11230.153	11954.792	125.42951	12152.169	11722.883	1000.0	1000.0	835999	1051.5344	1051.5344	-1050.067	68.21778	2.490551	0.057176672	2.6786773	2.3015563	1.4122746	0.0757798	1.6010325	1.2624782	16966.520130634308
210	11744.731	135.31126	11908.737	11532.272	11864.739	166.47699	12134.795	11545.858	1000.0	1000.0	839999	1052.5822	1052.5817	-1051.1846	68.18504	2.488627	0.05755233	2.7017791	2.2797217	1.3910997	0.045913514	1.4841065	1.301595	17049.044894218445
211	11770.261	54.68892	11817.546	11679.709	12026.364	150.41277	12257.505	11703.26	1000.0	1000.0	843999	1053.6267	1053.6266	-1052.0289	73.966736	2.491647	0.054594677	2.70409	2.299487	1.4684535	0.06272536	1.5901154	1.305079	17129.84623670578
212	11625.161	95.321205	11738.983	11478.382	11963.435	181.08183	12245.023	11647.0205	1000.0	1000.0	847999	1054.8606	1054.8607	-1053.3237	73.732735	2.4895806	0.059930846	2.725218	2.2883449	1.4353665	0.051764973	1.5708722	1.3375632	17210.889016628265
213	11683.468	195.2936	11917.595	11426.914	12033.935	103.25879	12189.316	11857.01	1000.0	1000.0	851999	1055.3732	1055.3732	-1053.7872	72.58585	2.4944644	0.06006785	2.7843187	2.2910933	1.4515461	0.057623193	1.6111078	1.3201998	17291.69327902794
214	11434.857	244.80289	11606.064	11015.425	11879.144	138.04694	12130.374	11644.675	1000.0	1000.0	855999	1057.2441	1057.2438	-1055.7664	76.67456	2.4989507	0.056475062	2.6830683	2.2582421	1.4179932	0.08591642	1.5498456	1.2542773	17374.264379501343
215	11641.629	215.7645	11893.358	11307.025	11632.133	126.09454	11835.064	11434.491	1000.0	1000.0	859999	1059.013	1059.0132	-1057.6385	76.19166	2.4998765	0.055092424	2.7170813	2.3061762	1.3681159	0.052108467	1.491626	1.2780339	17458.120678186417
216	11865.208	163.14594	12108.916	11650.144	11935.772	134.0252	12082.567	11729.322	1000.0	1000.0	863999	1059.7877	1059.7872	-1058.4086	80.53164	2.5000496	0.056986067	2.7533143	2.3126152	1.3509426	0.048314225	1.4716148	1.2734593	17539.06440472603
217	11916.858	150.96812	12050.073	11665.5	11863.976	95.06401	12044.266	11721.373	1000.0	1000.0	867999	1060.5122	1060.5127	-1059.2795	74.30187	2.499144	0.053885583	2.6843436	2.2905736	1.2964785	0.05302584	1.403395	1.2024928	17619.853204250336
218	11854.683	123.41085	11964.452	11645.704	11754.288	106.16719	11936.421	11624.724	1000.0	1000.0	871999	1061.1133	1061.113	-1059.6678	69.811745	2.4998946	0.056794293	2.7205267	2.2731924	1.3467479	0.05068661	1.4858165	1.2594278	17699.368091344833
219	11845.744	112.5282	11965.284	11661.175	12134.264	104.574745	12330.154	11993.794	1000.0	1000.0	875999	1061.4836	1061.4839	-1060.1154	67.44004	2.5007696	0.05560209	2.688042	2.2954247	1.3433491	0.07511731	1.5360154	1.2173572	17781.083717107773
220	11561.056	99.646645	11729.04	11471.788	11872.96	81.24284	11999.932	11731.682	1000.0	1000.0	879999	1063.6084	1063.6083	-1062.1243	93.50297	2.5097306	0.058391687	2.7309916	2.3036883	1.3972154	0.15746538	1.6741307	1.1012801	17864.97630238533
221	11745.996	239.49533	12026.939	11396.85	11308.068	120.677505	11472.293	11062.401	1000.0	1000.0	883999	1065.0586	1065.0587	-1064.0695	69.39608	2.5297163	0.053702824	2.6943223	2.3092046	1.1919541	0.046718687	1.3092775	1.1054307	17945.491154432297
222	11736.665	136.2824	11970.602	11637.716	12020.846	69.91639	12099.807	11860.373	1000.0	1000.0	887999	1066.6912	1066.6907	-1065.6305	78.91283	2.528707	0.055888455	2.8059137	2.2983737	1.2215027	0.08598171	1.422895	1.1052208	18027.15332365036
223	11731.322	136.78522	11953.556	11579.8955	11962.654	67.93099	12103.521	11854.5	1000.0	1000.0	891999	1068.7213	1068.7213	-1067.6732	74.04109	2.5322108	0.05452477	2.744465	2.3311915	1.2129445	0.08269199	1.3854076	1.0638648	18107.741737365723
224	11693.078	220.7008	11913.919	11365.738	11961.41	105.34308	12188.417	11794.393	1000.0	1000.0	895999	1070.5957	1070.5958	-1069.3597	76.28028	2.5299067	0.054086942	2.7345567	2.3398883	1.2944115	0.04906239	1.3981985	1.1763943	18187.725422620773
225	11704.281	159.17137	11870.698	11448.369	11765.369	121.191696	11955.002	11515.928	1000.0	1000.0	899999	1071.9734	1071.9734	-1070.6675	80.7891	2.5293598	0.055985726	2.7553873	2.3331406	1.3006123	0.043448336	1.3873562	1.1910987	18269.9275097847
226	11812.865	121.80954	12020.83	11710.047	11950.235	96.12077	12089.48	11806.332	1000.0	1000.0	903999	1072.532	1072.5316	-1071.3882	68.901924	2.5303767	0.052229013	2.704991	2.3084867	1.2193123	0.043142896	1.3140748	1.1392983	18351.551429271698
227	11857.242	90.92896	12001.018	11748.709	11761.636	85.85501	11877.912	11626.251	1000.0	1000.0	907999	1073.2972	1073.2976	-1072.0005	71.23914	2.5305357	0.05331975	2.7026124	2.3073647	1.2904407	0.054498278	1.3942407	1.1651005	18432.977247714996
228	11943.143	64.20249	12052.729	11888.833	11768.406	121.86809	11979.12	11552.633	1000.0	1000.0	911999	1073.6498	1073.6498	-1072.399	71.65394	2.5279098	0.05429696	2.7159245	2.3159192	1.2700702	0.069886684	1.3770963	1.1020019	18513.49626493454
229	11845.995	171.23439	12091.016	11610.934	11885.476	95.143166	12038.972	11698.193	1000.0	1000.0	915999	1074.9878	1074.9875	-1073.6495	65.37488	2.5312376	0.055372614	2.7782075	2.3490214	1.2963759	0.09385522	1.5174329	1.1082765	18595.855383872986
230	11785.04	162.61174	11933.063	11510.39	12169.886	93.33039	12356.517	12050.847	1000.0	1000.0	919999	1076.0023	1076.0021	-1074.4706	71.548904	2.5308852	0.056763884	2.7863646	2.3306224	1.3830135	0.07676182	1.5248307	1.226694	18677.01552414894
231	11880.982	73.99863	12009.08	11836.058	11948.958	80.09739	12078.559	11816.467	1000.0	1000.0	923999	1077.703	1077.7036	-1076.3513	70.39087	2.5293014	0.054085933	2.7137012	2.2567086	1.3058035	0.036751598	1.3882762	1.2289389	18758.320684194565
232	11941.1	115.22183	12046.773	11746.288	11798.12	137.96463	12085.411	11605.217	1000.0	1000.0	927999	1078.9934	1078.9929	-1077.5952	63.20943	2.5296109	0.05502317	2.785535	2.3227556	1.3128258	0.079543024	1.4656029	1.1359385	18842.511421442032
233	11833.183	194.18492	12120.903	11598.043	11781.222	110.10784	11917.073	11521.584	1000.0	1000.0	931999	1080.0908	1080.0906	-1078.8074	62.171524	2.5310864	0.054354392	2.7115493	2.3344	1.2737216	0.059160396	1.3679188	1.1188996	18923.531442165375
234	11949.21	143.37459	12103.329	11722.613	12064.368	93.91537	12228.489	11893.981	1000.0	1000.0	935999	1081.6974	1081.6978	-1080.3588	58.491585	2.5294504	0.05272542	2.6895685	2.3283436	1.2871208	0.03725692	1.3872118	1.2073932	19005.817349672318
235	11949.42	139.8706	12125.7705	11742.935	11281.114	2183.6206	12237.397	4737.117	1000.0	1000.0	939999	1082.9553	1082.9554	-1081.5175	73.31152	2.5316312	0.05497063	2.7148266	2.3390338	1.3253623	0.07137186	1.5100999	1.1819072	19084.682048797607
236	11991.934	159.96007	12219.707	11782.642	12104.221	154.83664	12295.23	11753.286	1000.0	1000.0	943999	1083.6011	1083.6007	-1082.0422	70.04291	2.529788	0.05325157	2.69066	2.3360608	1.3772532	0.06749551	1.520537	1.2207832	19167.82335472107
237	10659.451	2039.1731	11860.08	7127.709	11886.106	103.69238	12061.118	11711.156	1000.0	1000.0	947999	1084.6503	1084.65	-1083.2362	62.16006	2.5293524	0.052724972	2.6778922	2.276429	1.3053496	0.063360505	1.4729244	1.2016706	19248.75645518303
238	11841.221	312.899	12094.627	11305.968	12054.181	124.06348	12291.379	11836.569	1000.0	1000.0	951999	1085.6255	1085.6257	-1084.1644	68.822815	2.530669	0.054510023	2.7132618	2.31306	1.3456048	0.05733536	1.4724084	1.1828809	19331.00709104538
239	11839.158	179.95032	12021.466	11540.823	10918.908	298.91724	11273.839	10456.091	1000.0	1000.0	955999	1086.8896	1086.8894	-1085.4652	65.58798	2.5283906	0.053349853	2.7085314	2.2611885	1.2979218	0.07750259	1.458878	1.1583184	19412.876905679703
240	11971.588	177.0769	12153.904	11742.969	12019.51	129.26817	12156.349	11741.963	1000.0	1000.0	959999	1087.7843	1087.7843	-1086.4635	71.45014	2.5296948	0.053197548	2.7044942	2.3394673	1.2904316	0.04012636	1.3714786	1.1851848	19494.175408363342
241	11931.107	175.1394	12069.838	11639.378	11709.334	80.905266	11812.206	11543.773	1000.0	1000.0	963999	1089.2913	1089.292	-1087.7758	66.87266	2.5309892	0.05628447	2.7547991	2.3270066	1.3150071	0.092779696	1.5262936	1.1699008	19575.704384326935
242	11985.898	69.69565	12079.563	11902.748	12312.201	275.11807	12600.645	11583.691	1000.0	1000.0	967999	1089.7618	1089.7614	-1088.1659	82.69434	2.5289874	0.056223482	2.7160146	2.3430974	1.3744421	0.08675892	1.5830979	1.2347522	19656.873989343643
243	11999.67	56.779186	12062.524	11938.439	11992.079	134.51366	12213.952	11797.864	1000.0	1000.0	971999	1089.3752	1089.3759	-1087.9418	66.15406	2.5311446	0.053605072	2.7121866	2.3321834	1.3079599	0.03424213	1.3754587	1.2312306	19740.012417554855
244	11976.42	124.34926	12173.79	11853.152	12255.502	92.58732	12378.09	12081.702	1000.0	1000.0	975999	1090.3003	1090.2998	-1088.8286	61.272045	2.5294418	0.053633954	2.7089002	2.3303177	1.2948188	0.046606064	1.4352483	1.2131958	19822.06767988205
245	11974.613	162.6036	12135.124	11718.818	12063.695	56.776794	12191.44	11967.385	1000.0	1000.0	979999	1090.0215	1090.022	-1088.5306	63.22403	2.5290153	0.05558373	2.772593	2.3319333	1.3095361	0.07851519	1.5100986	1.1889977	19902.28490447998
246	11983.01	133.6136	12190.598	11837.861	12237.178	169.95857	12450.363	11817.043	1000.0	1000.0	983999	1090.7677	1090.7682	-1089.3207	71.46681	2.5310204	0.05473727	2.743749	2.3187373	1.2796266	0.0580921	1.4218466	1.167985	19983.651074409485
247	12009.85	62.580036	12067.272	11913.22	11808.791	114.47426	12058.01	11638.719	1000.0	1000.0	987999	1091.2449	1091.2449	-1089.8679	60.033607	2.5292535	0.053356722	2.7282925	2.343476	1.2777619	0.09839341	1.50994	1.1127425	20066.04400253296
248	11963.508	102.744125	12130.258	11871.376	11951.198	108.779655	12068.712	11715.526	1000.0	1000.0	991999	1092.632	1092.6317	-1090.9891	70.169075	2.5310576	0.05420283	2.7298772	2.3116558	1.3749063	0.04526005	1.4466649	1.2267342	20147.539182901382
249	11984.408	68.3862	12054.355	11874.073	12161.815	66.31534	12275.074	12061.489	1000.0	1000.0	995999	1093.9482	1093.9484	-1092.3702	64.547424	2.530346	0.053923205	2.7277756	2.287067	1.3490317	0.057966653	1.4422212	1.2326701	20229.13584136963
250	12088.956	138.52504	12262.47	11943.391	12404.759	99.411156	12564.189	12286.297	1000.0	1000.0	999999	1094.8629	1094.8635	-1093.2551	70.03819	2.5304544	0.052585285	2.7407694	2.3496485	1.3416233	0.04802142	1.442149	1.235986	20313.18713760376
251	12154.818	85.10032	12241.532	12013.541	11883.222	137.03993	12101.639	11693.942	1000.0	1000.0	1003999	1097.0723	1097.0728	-1095.471	68.715546	2.528248	0.0534284	2.725372	2.3441305	1.365928	0.060549457	1.4827073	1.2223843	20394.513283491135
252	12050.622	69.79159	12126.684	11958.196	11738.225	67.21264	11915.225	11645.499	1000.0	1000.0	1007999	1100.7216	1100.7216	-1099.1625	73.440544	2.5317545	0.054510623	2.7225294	2.3368406	1.3286419	0.07437494	1.505394	1.2104665	20475.54491043091
253	12061.451	89.40397	12216.128	12006.102	12274.313	102.512634	12489.048	12172.431	1000.0	1000.0	1011999	1102.6832	1102.6835	-1100.9456	72.32789	2.528859	0.054156102	2.7141101	2.335085	1.3728223	0.06089764	1.4793868	1.2433434	20555.6090798378
254	12050.781	84.61857	12168.222	11967.384	12138.03	123.62815	12247.13	11792.22	1000.0	1000.0	1015999	1105.4236	1105.4236	-1103.862	58.445312	2.530054	0.052492827	2.6998897	2.3016486	1.288205	0.059126265	1.4032445	1.1546	20633.087958335876
255	12034.081	132.21954	12159.249	11829.57	11969.365	580.64453	12591.247	10827.022	1000.0	1000.0	1019999	1107.8088	1107.8092	-1106.0623	67.35869	2.5396953	0.05403403	2.7218277	2.273917	1.3723661	0.091675214	1.606888	1.2342452	20712.90113377571
256	12110.966	154.6909	12314.028	11942.056	11796.53	175.90071	12018.067	11545.674	1000.0	1000.0	1023999	1110.1162	1110.1163	-1108.5485	69.36846	2.537818	0.053492915	2.7352004	2.3049197	1.3019073	0.1211487	1.5825721	1.138367	20790.186368703842
257	11971.436	123.855896	12083.1875	11773.405	11688.838	214.18541	12040.349	11375.287	1000.0	1000.0	1027999	1112.9541	1112.954	-1111.2788	68.31681	2.5416768	0.054799326	2.7826996	2.3268409	1.307718	0.08571685	1.5016894	1.1878217	20873.815078020096
258	11956.388	116.02282	12093.133	11796.014	12202.119	102.01162	12365.946	12007.532	1000.0	1000.0	1031999	1114.1923	1114.1921	-1112.456	76.86774	2.538693	0.05484574	2.731287	2.349812	1.3472669	0.056533467	1.4983957	1.2387577	20955.182000637054
259	10630.983	2571.4949	12238.598	6178.9893	10594.728	3275.1687	12375.831	2586.1514	1000.0	1000.0	1035999	1115.4739	1115.4746	-1113.6267	70.239876	2.5415812	0.05435238	2.7634795	2.3473394	1.370148	0.07557566	1.4814069	1.2036257	21036.389931201935
260	12085.343	125.70113	12213.089	11884.379	11683.51	209.44962	11945.55	11237.683	1000.0	1000.0	1039999	1116.9832	1116.9832	-1115.1686	62.108772	2.5396507	0.053530212	2.715614	2.281303	1.3466214	0.047405206	1.4509766	1.2307451	21117.537509202957
261	12016.611	42.917515	12076.418	11958.652	12318.234	125.14767	12560.548	12174.403	1000.0	1000.0	1043999	1118.7432	1118.7434	-1116.9568	59.532856	2.5400858	0.05367451	2.7975159	2.3364863	1.3146223	0.08724491	1.4726373	1.1576227	21200.132688999176
262	10465.084	2671.8582	12027.762	5837.3438	12259.861	80.507385	12394.956	12130.224	1000.0	1000.0	1047999	1119.1627	1119.1624	-1117.218	64.83987	2.5409064	0.053461254	2.7121515	2.3492477	1.3872408	0.050844517	1.4838322	1.2628725	21280.500096082687
263	12050.843	113.61081	12231.192	11940.786	12156.2295	140.66336	12368.812	11971.095	1000.0	1000.0	1051999	1120.2887	1120.289	-1118.3888	71.78134	2.539813	0.052385483	2.7130117	2.3563604	1.3612627	0.06350566	1.5009291	1.2506757	21361.536964178085
264	12099.213	37.761715	12164.587	12075.706	12066.993	112.557396	12186.058	11802.13	1000.0	1000.0	1055999	1121.9523	1121.9519	-1120.0696	61.811913	2.538785	0.05278949	2.7300448	2.3450093	1.3233188	0.046546433	1.4140007	1.2212847	21443.5355322361
265	12163.274	184.8075	12342.116	11893.48	12146.061	86.80064	12285.834	12009.371	1000.0	1000.0	1059999	1123.5544	1123.5549	-1121.6644	68.79717	2.5548022	0.05233808	2.73759	2.3338132	1.3069385	0.11100757	1.6484169	1.1535636	21526.058558940887
266	12102.376	79.42363	12183.547	11988.577	12482.282	87.50305	12623.32	12339.514	1000.0	1000.0	1063999	1124.4142	1124.4141	-1122.4945	77.89634	2.5583637	0.053961564	2.7815201	2.3227675	1.3384877	0.09431575	1.4870869	1.1803067	21609.381536006927
267	12069.885	71.22542	12144.145	11953.565	12266.74	76.299835	12365.154	12141.993	1000.0	1000.0	1067999	1126.8145	1126.8145	-1125.1188	67.28171	2.560729	0.051318504	2.738779	2.353971	1.2393303	0.107636794	1.4309118	1.050205	21692.625967264175
268	11997.064	73.06325	12081.204	11914.021	12164.316	142.01842	12382.124	11900.602	1000.0	1000.0	1071999	1127.9956	1127.9962	-1126.1508	67.64519	2.5595746	0.051545095	2.7747931	2.3577933	1.2846819	0.07871698	1.4634552	1.1326689	21773.322597265244
269	12155.456	93.21685	12273.719	12014.939	12409.586	60.564575	12493.221	12311.684	1000.0	1000.0	1075999	1130.4473	1130.4471	-1128.6816	68.83893	2.5597608	0.05091733	2.7438776	2.3892243	1.2488645	0.04794853	1.3551332	1.1354572	21856.10905480385
270	12176.072	129.11784	12376.417	12052.385	11394.042	2399.16	12291.877	4199.085	1000.0	1000.0	1079999	1131.8015	1131.8019	-1129.9489	58.754845	2.5622694	0.051242873	2.743023	2.3694677	1.2739981	0.06877411	1.4338626	1.1681685	21938.95084142685
271	12158.079	213.15779	12515.001	11952.736	12417.854	70.42448	12514.912	12322.279	1000.0	1000.0	1083999	1134.3824	1134.3822	-1132.3147	67.44725	2.558851	0.053652067	2.7738082	2.3841138	1.3542802	0.076362826	1.5865996	1.1951835	22020.67888212204
272	12122.598	84.11514	12208.646	11993.569	12014.551	107.24698	12149.616	11812.809	1000.0	1000.0	1087999	1135.6406	1135.6407	-1133.5635	73.61715	2.560837	0.05165342	2.7488942	2.3729312	1.3434932	0.04221831	1.4255284	1.2251525	22102.295048475266
273	12195.88	171.72867	12453.565	11971.012	11662.425	83.45119	11797.157	11510.298	1000.0	1000.0	1091999	1137.5199	1137.52	-1135.5966	68.421555	2.558312	0.051282912	2.7083404	2.3590746	1.2952664	0.05343509	1.3899575	1.1755098	22182.692193984985
274	12024.475	229.55739	12344.119	11698.5205	12395.569	133.13824	12594.066	12221.378	1000.0	1000.0	1095999	1139.4667	1139.4667	-1137.4717	82.07681	2.5604703	0.050320297	2.7100804	2.3611777	1.3127496	0.049494848	1.4180394	1.1729056	22263.251140594482
275	12235.709	80.99256	12314.204	12128.142	12242.688	145.31284	12478.667	12014.356	1000.0	1000.0	1099999	1140.9852	1140.9852	-1138.8712	73.76561	2.5613241	0.05213558	2.771215	2.3707438	1.3306193	0.0859907	1.4514318	1.1751901	22344.95233607292
276	12067.263	168.21663	12304.689	11856.063	12410.497	127.920494	12686.507	12222.356	1000.0	1000.0	1103999	1142.4794	1142.4802	-1140.4196	57.740814	2.5600104	0.050182622	2.723724	2.370412	1.304044	0.057917286	1.402664	1.2133812	22426.7170586586
277	12270.654	104.58725	12425.285	12140.23	12294.953	130.94276	12535.337	12093.424	1000.0	1000.0	1107999	1143.6611	1143.6613	-1141.3187	84.14255	2.5590343	0.05270346	2.752295	2.355264	1.4182187	0.07113365	1.576531	1.2704827	22510.32568049431
278	12142.168	93.55061	12265.714	12005.862	12372.428	101.95235	12561.339	12228.264	1000.0	1000.0	1111999	1145.1107	1145.1106	-1143.1483	81.72871	2.5601993	0.053222172	2.7525773	2.3430238	1.2695082	0.0720244	1.4190958	1.1512005	22593.3550593853
279	12169.6875	223.27448	12390.268	11801.148	12067.377	92.63218	12198.224	11947.742	1000.0	1000.0	1115999	1146.3237	1146.3237	-1144.0615	61.371765	2.560326	0.049428247	2.7427127	2.382953	1.3651683	0.03822046	1.4633328	1.2878938	22674.94386458397
280	12159.198	162.15784	12322.652	11920.43	12312.536	116.40349	12483.416	12061.033	1000.0	1000.0	1119999	1147.993	1147.9932	-1145.7045	75.14183	2.5602608	0.05317815	2.7631552	2.3863618	1.3781705	0.04596125	1.4739301	1.2649869	22755.874148607254
281	12193.987	137.2758	12329.016	11964.476	12352.826	105.59771	12504.211	12193.612	1000.0	1000.0	1123999	1149.1173	1149.1173	-1146.9778	65.00551	2.559816	0.05131285	2.7916646	2.3817573	1.2969265	0.062432278	1.4088234	1.1352233	22837.119689941406
282	12072.722	79.83979	12194.227	11973.773	12427.447	160.58267	12661.131	12089.045	1000.0	1000.0	1127999	1151.1896	1151.1898	-1149.0261	74.24692	2.5599422	0.05211946	2.765234	2.383403	1.3068657	0.08996728	1.4919672	1.1279329	22919.69762825966
283	12207.2	75.84046	12286.423	12088.449	12353.749	136.28796	12674.469	12173.323	1000.0	1000.0	1131999	1152.703	1152.703	-1150.3635	76.61486	2.5603209	0.049913354	2.726372	2.3656058	1.3616573	0.057416525	1.4978013	1.2641084	23002.567539453506
284	12098.414	113.76616	12252.463	11931.459	11787.084	102.47532	11946.23	11598.306	1000.0	1000.0	1135999	1154.2454	1154.2457	-1151.854	66.32897	2.5588267	0.052303348	2.799157	2.3672318	1.3526784	0.048625793	1.4584221	1.2646942	23085.680268526077
285	12296.25	83.235435	12412.61	12192.096	11888.471	164.59293	12082.856	11498.213	1000.0	1000.0	1139999	1155.8707	1155.8708	-1153.5571	67.14585	2.560149	0.049900625	2.7301943	2.384943	1.3504571	0.12641546	1.5738802	1.1058701	23167.679195404053
286	12205.633	146.80894	12385.973	12021.497	12585.032	91.33275	12709.526	12376.16	1000.0	1000.0	1143999	1157.7719	1157.7715	-1155.4061	65.98405	2.5605938	0.050755136	2.768408	2.387092	1.3592937	0.055548523	1.5285167	1.2593364	23250.039930582047
287	12227.729	36.6676	12283.979	12181.923	12170.139	58.265316	12229.648	12052.045	1000.0	1000.0	1147999	1159.116	1159.1165	-1156.545	76.47727	2.5602422	0.052103933	2.7480364	2.3670259	1.4310114	0.06678636	1.5926703	1.3195069	23331.203894853592
288	12197.406	126.977	12305.537	11993.348	12521.678	99.13071	12650.211	12329.384	1000.0	1000.0	1151999	1160.689	1160.6891	-1158.1301	62.077076	2.5595574	0.05130314	2.773014	2.382799	1.4109194	0.05077182	1.5349289	1.3145797	23411.757952928543
289	12230.398	118.745926	12326.803	12029.538	10662.412	3120.833	12396.26	3638.9194	1000.0	1000.0	1155999	1162.2332	1162.2332	-1159.7332	78.24489	2.5661137	0.05141847	2.7673154	2.3788848	1.3863113	0.09550967	1.6459522	1.2078127	23494.189903259277
290	12339.014	140.4065	12485.456	12162.017	11991.618	167.59056	12331.074	11728.826	1000.0	1000.0	1159999	1164.0651	1164.0646	-1162.2612	65.524605	2.5897002	0.049260877	2.7450595	2.3851972	1.1129421	0.051407162	1.2229159	1.0106026	23574.075427770615
