Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	$\alpha$	Stdalpha	Maxalpha	Minalpha	Time
53	1137.5718	31.08659	1180.7776	1093.1464	1176.3676	8.477562	1193.7521	1166.8844	1000.0	1000.0	211999	93.5446	93.5446	-93.44303	0.84585387	0.30023494	0.0146808745	0.36328322	0.2597904	0.7243229	0.030370234	0.7921091	0.6552342	5482.569780111313
54	1135.4727	33.33467	1177.0552	1094.4326	1056.5895	53.237423	1131.5123	991.4376	1000.0	1000.0	215999	93.65143	93.65148	-93.54101	0.82566845	0.30016717	0.014550809	0.37063602	0.26136687	0.75390136	0.032240976	0.83496755	0.688007	5585.746829748154
55	1245.644	41.830692	1280.7153	1176.8643	1235.642	12.612189	1254.395	1215.7147	1000.0	1000.0	219999	93.94266	93.94264	-93.82387	0.840011	0.30030993	0.0146293435	0.37968758	0.2617297	0.788414	0.03481434	0.87137854	0.7195653	5689.91398692131
56	1351.6743	31.316174	1391.0911	1315.4252	1153.5026	99.88653	1386.2518	1038.5073	1000.0	1000.0	223999	94.36721	94.36723	-94.23082	0.8386144	0.300099	0.012402713	0.3518533	0.26069006	0.8558487	0.03151568	0.9473259	0.7860069	5795.050519704819
57	1393.124	29.19362	1420.5099	1346.0443	1264.7596	12.975754	1282.347	1242.0989	1000.0	1000.0	227999	95.03091	95.03094	-94.871284	0.8735334	0.30076426	0.013513243	0.36208087	0.26338962	0.96448606	0.045889378	1.1123492	0.86926293	5899.43151974678
58	1437.7074	32.286476	1480.6952	1389.841	1562.3107	27.591162	1596.7637	1520.4591	1000.0	1000.0	231999	95.95375	95.95369	-95.74693	1.0366528	0.30137974	0.012633185	0.36451167	0.26373968	1.1798251	0.049590368	1.3143804	1.0825346	6003.543193101883
59	1497.1431	18.100248	1525.7402	1481.1945	1377.2507	8.101448	1386.3264	1361.0979	1000.0	1000.0	235999	97.1853	97.18535	-96.986946	1.097947	0.31543303	0.01605392	0.397907	0.27447313	1.1828357	0.05651288	1.3115137	1.061773	6107.434251070023
60	1572.4067	47.917538	1636.0734	1524.3156	1745.4336	13.169913	1770.0127	1725.2703	1000.0	1000.0	239999	99.16391	99.16387	-98.97334	1.2363824	0.3429555	0.019505626	0.4132775	0.27964494	1.2278037	0.041026365	1.3232232	1.140677	6211.312597036362
61	1597.1858	21.17424	1620.4767	1565.7478	1707.317	23.960213	1756.3206	1670.003	1000.0	1000.0	243999	102.11766	102.11766	-101.96261	1.3515586	0.3769223	0.021934161	0.47349688	0.31610546	1.2031928	0.042376228	1.3121938	1.079846	6314.695963382721
62	1583.3845	20.574053	1610.2925	1553.8303	1553.0267	7.856007	1564.5706	1539.5272	1000.0	1000.0	247999	105.9068	105.90677	-105.794014	1.5007166	0.4036523	0.023841975	0.49832922	0.3398662	1.2081407	0.054030884	1.339517	1.097598	6417.873888254166
63	1616.4136	10.636271	1628.5887	1605.7043	1641.6887	13.724579	1660.5574	1615.7876	1000.0	1000.0	251999	109.90501	109.90507	-109.78172	1.5394765	0.4203542	0.020984557	0.49805215	0.34513092	1.1823013	0.031952582	1.2640212	1.106084	6520.87904047966
64	1619.4308	32.306393	1666.3859	1582.3837	1910.9207	16.914795	1937.1824	1884.7017	1000.0	1000.0	255999	113.20294	113.20299	-113.08381	1.575204	0.42183498	0.02466647	0.52793837	0.3562613	1.1669242	0.051446542	1.3206418	1.0581479	6623.983472585678
65	1669.0895	22.563877	1708.149	1654.9459	1455.7721	34.030113	1502.7749	1392.9181	1000.0	1000.0	259999	116.09797	116.09804	-115.98145	1.568083	0.4306049	0.024547653	0.513812	0.3528095	1.1607671	0.044701535	1.2497544	1.0591573	6727.191985368729
66	1747.86	68.64586	1807.4847	1639.4397	1771.5693	12.881308	1792.4896	1751.6364	1000.0	1000.0	263999	118.77679	118.77675	-118.646774	1.6999887	0.43695527	0.024461158	0.5332921	0.36817896	1.183267	0.044947766	1.3054727	1.062014	6831.269270658493
67	1885.8647	20.054066	1909.1549	1861.7754	2121.3445	23.660389	2164.2654	2068.0679	1000.0	1000.0	267999	121.26948	121.2695	-121.138824	1.8047408	0.4439937	0.024943622	0.57825613	0.36967438	1.2031271	0.047944486	1.3188728	1.0923153	6934.497116088867
68	2006.4849	74.564896	2125.4612	1939.076	2180.0762	135.20824	2276.8328	1791.7883	1000.0	1000.0	271999	124.62014	124.62022	-124.5191	1.9480879	0.48253834	0.032104116	0.5946748	0.3845456	1.2142422	0.048352763	1.3388972	1.0903175	7037.917242527008
69	2125.5852	326.36102	2422.3435	1575.4403	1621.196	420.29517	2399.0925	1025.6143	1000.0	1000.0	275999	129.1336	129.13364	-129.08136	2.4251716	0.54225534	0.045381483	0.7109459	0.41899595	1.236956	0.048069015	1.3482417	1.1219767	7141.135187387466
70	1669.6576	416.11313	2214.2156	1094.1736	1610.0123	299.54352	2091.6174	1206.8828	1000.0	1000.0	279999	136.7608	136.76073	-136.84488	2.8793583	0.635071	0.054886825	0.8650076	0.50551707	1.2446195	0.04978676	1.3390548	1.1258973	7243.405868291855
71	1837.9414	586.22125	2494.1912	1215.3772	2343.567	442.16962	2790.6829	1455.2688	1000.0	1000.0	283999	147.02432	147.0243	-147.17018	3.4885225	0.7142057	0.052755285	0.9366418	0.5771823	1.2064211	0.051183246	1.337546	1.0878559	7346.204306364059
72	2089.6028	261.29517	2378.4373	1695.1686	2266.7856	478.79684	2600.609	1081.233	1000.0	1000.0	287999	155.1216	155.12169	-155.18124	3.6818645	0.7303473	0.054219827	0.97423476	0.5381976	1.1627659	0.05424288	1.357914	1.0678229	7449.572069644928
73	1997.4421	560.85736	2462.1907	1059.1595	2393.1313	256.46057	2879.582	1823.5569	1000.0	1000.0	291999	160.34753	160.34758	-160.35287	3.8330872	0.7404751	0.05315969	0.9426077	0.5930264	1.1601889	0.048348177	1.2866664	1.026887	7553.668053627014
