Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
26	5886.244	119.92754	6008.6016	5725.1973	5953.365	145.5509	6152.3955	5678.666	1000.0	1000.0	103999	425.72324	97.899216	539.3742	89.766495	425.7235	97.89796	540.6966	88.81238	-426.50568	17.919462	3.1228693	0.027325807	3.2122002	3.019806	0.15483886	0.044745453	0.37198752	0.010570366	18.548351	0.839007	21.517538	15.618278	1584.5157089233398
27	5825.073	155.07907	6063.78	5644.869	6161.57	120.41975	6316.124	5965.7793	1000.0	1000.0	107999	436.63644	99.140305	550.9707	86.95255	436.6362	99.13939	549.44025	86.83391	-437.39355	18.693739	3.128709	0.026966102	3.2211688	3.0339184	0.15395352	0.043521527	0.35652602	0.01023345	19.2063	0.88210297	22.400059	16.416498	1647.6841690540314
28	6100.263	123.42351	6211.4253	5908.2563	6121.289	59.85914	6230.6167	6001.8516	1000.0	1000.0	111999	447.47153	101.17615	568.2676	79.92903	447.4719	101.17436	566.25684	80.87625	-448.22476	19.249273	3.1234365	0.026935652	3.2143996	3.0313919	0.1583966	0.049036354	0.5122655	0.009896122	19.571316	0.859764	23.077404	16.362816	1711.0005826950073
29	6186.6255	44.163498	6240.4814	6139.1577	6278.2817	113.63869	6430.822	6060.1113	1000.0	1000.0	115999	457.8217	103.245605	575.5577	72.70015	457.82208	103.24376	575.21136	72.01349	-458.59875	19.54796	3.130375	0.026106652	3.2207494	3.0392878	0.1519838	0.044731718	0.42987123	0.010590259	19.982025	0.8768539	22.728638	16.93357	1772.2328641414642
30	6165.2534	91.60419	6282.669	6052.702	6435.273	107.29957	6668.303	6232.1733	1000.0	1000.0	119999	467.7513	104.64512	586.7926	73.91703	467.75143	104.64375	584.6358	72.835266	-468.56644	20.331352	3.1352112	0.026395023	3.2219243	3.0246172	0.1543704	0.044627998	0.3683643	0.008536471	20.784832	0.8883589	23.9052	17.49568	1835.7854204177856
31	6136.11	174.51385	6358.369	5872.985	6018.7227	126.48332	6240.0083	5784.204	1000.0	1000.0	123999	477.5348	104.92977	597.6717	77.36481	477.53485	104.92828	595.8042	77.45532	-478.311	20.708277	3.1385922	0.025932653	3.2296164	3.0318172	0.15480183	0.047262684	0.4532834	0.009555365	21.202623	0.892687	24.44158	18.28904	1899.6072719097137
32	6210.05	118.583206	6339.34	6017.932	6344.302	98.26152	6573.441	6226.605	1000.0	1000.0	127999	486.86868	103.76026	605.2736	86.23728	486.8687	103.758934	604.85266	85.0391	-487.66086	21.09031	3.1383522	0.0257817	3.2162929	3.0466766	0.15381853	0.045949616	0.37510285	0.008147793	21.9466	0.959119	25.538446	18.817722	1960.6951541900635
33	6215.023	89.4962	6363.3203	6123.043	6441.374	78.83301	6600.0557	6316.052	1000.0	1000.0	131999	495.31088	103.143425	613.7111	100.53876	495.3109	103.142166	614.25073	103.32937	-496.09244	21.875147	3.1445196	0.024978146	3.2319934	3.0545747	0.14934807	0.044738088	0.4194753	0.010722576	22.546919	0.9749764	25.90076	18.842855	2024.8648390769958
34	6385.4785	94.93514	6479.8677	6275.395	6528.7046	115.40157	6695.206	6268.1226	1000.0	1000.0	135999	503.9378	103.10096	624.3032	113.15961	503.938	103.09924	625.22205	114.63863	-504.7153	22.032253	3.1465094	0.024924492	3.2265856	3.0571961	0.15066677	0.043769248	0.32742795	0.007654013	23.09833	0.97878015	26.923435	19.534437	2085.9053049087524
35	6406.915	74.84567	6491.1025	6285.9106	5892.265	59.31375	5975.948	5789.2534	1000.0	1000.0	139999	511.95523	103.25437	630.9164	117.907486	511.9551	103.253555	630.8319	121.76105	-512.7485	22.876797	3.1502416	0.025169102	3.2353868	3.0598922	0.14776662	0.046042155	0.5011689	0.009019583	23.865019	1.0373988	27.558762	20.370146	2149.9340612888336
