Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
121	1563.9299	302.0377	2067.316	1314.0348	1339.1958	375.91003	1831.9287	470.58908	1000.0	1000.0	483999	187.73282	62.610905	405.54214	-65.08484	-188.84987	49.58529	5256.947151899338
122	1813.5983	681.2607	2736.8271	1131.6056	1612.3926	503.26828	2385.85	486.781	1000.0	1000.0	487999	188.11703	62.381893	404.64908	-81.29247	-189.21475	48.84071	5300.296359300613
123	1491.405	965.9012	2440.2258	-51.508366	1408.8031	315.84433	2153.871	900.9183	1000.0	1000.0	491999	188.35043	62.56557	413.9416	-67.13694	-189.46358	49.145706	5343.810320854187
124	1222.4884	369.80612	1861.5966	976.20355	1646.9551	295.01163	2265.5881	1087.905	1000.0	1000.0	495999	188.65137	62.764168	409.74918	-56.76479	-189.72505	48.800365	5387.258437395096
125	1591.8698	571.41925	2406.5364	955.0319	1730.5004	454.551	2541.279	905.63153	1000.0	1000.0	499999	189.2632	63.283894	420.70575	-62.681427	-190.38814	49.653484	5430.906440734863
126	1148.1366	278.79926	1518.9163	800.57336	1390.4971	404.99152	1959.5155	652.6486	1000.0	1000.0	503999	189.79956	63.756424	414.18896	-63.405323	-190.90063	49.93871	5474.603628396988
127	1601.718	509.31964	2479.9507	1253.9895	1114.7784	507.1517	1852.6348	260.95908	1000.0	1000.0	507999	189.671	64.09949	422.15015	-68.88516	-190.78711	51.204052	5517.874182224274
128	1445.688	508.90164	1951.416	596.70026	2047.8588	447.72177	2930.0166	1352.3239	1000.0	1000.0	511999	190.52357	64.090416	425.86578	-65.0398	-191.62787	51.645798	5561.392519712448
129	1984.4946	510.69592	2795.9138	1401.1251	1965.4744	387.03387	2595.179	1239.5935	1000.0	1000.0	515999	190.9301	64.226234	421.12238	-78.94193	-192.05853	52.0011	5604.922788858414
130	918.22546	215.17482	1281.9224	755.49316	1184.2623	541.60754	2143.4927	392.89572	1000.0	1000.0	519999	191.66911	64.23731	422.25958	-99.37793	-192.79059	51.780033	5648.235059499741
131	1635.4153	722.1044	2549.474	535.06226	1272.4901	479.54974	1899.3289	507.55115	1000.0	1000.0	523999	192.492	65.00045	429.5818	-82.311295	-193.61966	53.313686	5692.103507518768
132	1680.9204	555.7778	2574.55	1212.0862	1245.1737	945.72864	2499.6619	-730.17566	1000.0	1000.0	527999	192.96751	65.18684	427.3504	-81.25579	-194.07867	54.44104	5735.506694555283
133	1860.1146	141.65819	1983.4503	1619.2963	1863.8684	442.90955	2591.8171	1082.1683	1000.0	1000.0	531999	193.68378	64.98633	429.31943	-82.08255	-194.83594	53.939964	5778.901698112488
134	1894.042	477.64178	2200.0442	1067.3739	1676.8373	332.0515	2501.1353	1176.3462	1000.0	1000.0	535999	195.05438	65.67659	432.11264	-121.46924	-196.21114	55.23319	5822.4230217933655
135	1529.9866	507.349	2113.089	798.4829	1621.2325	394.4767	2210.428	819.3016	1000.0	1000.0	539999	196.33484	65.79722	433.4457	-123.89849	-197.46123	55.316166	5866.035808801651
