Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
39	1083.0043	527.8793	2489.0708	540.54987	1280.003	769.66516	3347.413	475.84677	212.52632	253.0	155999	230.659	119.02256	429.70782	-29.217506	230.65918	119.023605	431.35303	-31.683434	-232.52347	106.97142	5.554357	0.023642378	5.6414576	5.4701114	19.470892	1.4161583	25.489637	15.610622	8759.588189601898
40	1045.372	466.15314	2347.806	330.4606	888.4751	300.64026	1382.6248	500.79727	207.88889	171.9	159999	232.74872	119.58007	432.78677	-59.051826	232.74905	119.58219	422.93713	-41.075516	-234.58165	105.34822	5.5529313	0.024219094	5.6330614	5.475188	19.421238	1.3710201	25.371033	16.17075	8981.715675592422
41	1551.6283	572.18896	2319.0854	474.50494	1525.8236	713.2231	3113.8306	567.24097	298.0	278.4	163999	234.89638	119.81672	425.6239	-53.61294	234.89702	119.81719	421.079	-33.667248	-236.66339	105.35091	5.5488605	0.024127424	5.6308565	5.4657054	19.245867	1.357151	25.27377	15.426832	9206.607105731964
42	1883.8071	1079.0032	4873.9595	525.1595	1364.1194	778.15015	3098.047	455.139	346.25	257.0	167999	237.8168	120.442314	434.8629	-31.921362	237.8175	120.442726	433.9079	-28.233713	-239.611	105.86801	5.548468	0.023968289	5.6303945	5.4540286	19.42864	1.4114383	26.047098	15.763498	9431.67311000824
43	1514.4843	702.8725	3719.6768	771.7519	967.26074	479.70193	2001.7358	489.50458	285.5	203.4	171999	241.40126	121.50863	430.1255	-54.9863	241.40285	121.50964	429.11563	-45.489086	-243.211	108.39728	5.550442	0.024471417	5.648928	5.4702077	19.748383	1.4092022	26.516846	16.045023	9652.916518688202
44	1422.0828	883.20624	3875.5144	345.91245	1141.302	376.00406	1838.935	499.71738	277.15384	213.5	175999	245.55434	122.90648	445.76428	-75.42499	245.55486	122.9075	439.63437	-56.563362	-247.41608	111.7132	5.5477543	0.024182552	5.6319532	5.4528565	19.988218	1.388594	26.172558	16.487194	9872.010331392288
45	1225.5944	610.3582	2539.3394	549.5018	1074.9117	618.8961	2479.8054	453.44272	241.5	211.2	179999	250.46158	124.91894	449.89706	-57.166008	250.46312	124.91848	450.95526	-49.452496	-252.31372	112.62084	5.5482254	0.024653973	5.634114	5.429588	19.994188	1.463796	26.380741	16.138544	10092.95272064209
46	1859.2675	802.6746	3416.4392	825.4455	1396.3112	729.21985	2886.191	515.572	357.9091	254.8	183999	253.46446	125.9862	448.62762	-48.391148	253.46404	125.98703	450.09247	-59.36504	-255.24596	113.59972	5.54055	0.0243037	5.628353	5.4598813	20.05827	1.4614861	27.02691	16.116743	10322.472096204758
47	1460.264	784.26434	2777.2156	471.72717	2333.7954	1253.5361	5718.0728	979.39496	272.06668	421.4	187999	256.49362	127.45374	447.0597	-49.16929	256.4936	127.45624	451.19363	-36.662548	-258.31006	113.65802	5.547942	0.024313586	5.631968	5.4340687	19.945473	1.4097493	26.232372	16.147707	10552.281753540039
48	1629.2826	837.0103	3501.2432	789.2612	1679.05	761.43866	2852.9968	552.65875	317.83334	312.1	191999	260.0431	128.88084	452.35028	-33.92559	260.04437	128.88298	457.0396	-33.304134	-261.84937	117.35203	5.545232	0.023778645	5.620914	5.443622	20.24227	1.4255352	26.321922	16.01129	10776.662940979004
