Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
95	1234.8867	426.1994	1727.4703	787.6617	1469.3208	505.523	1860.9739	441.79993	1000.0	1000.0	379999	64.86688	23.00067	110.99136	-40.842487	64.86674	23.002462	110.87822	-43.609608	-65.76747	4.4985704	4756.860490322113
96	1001.1044	391.64624	1524.5381	464.80756	1539.1233	439.78043	1893.716	712.0874	1000.0	1000.0	383999	65.24059	23.41714	112.069405	-41.823334	65.24052	23.419693	113.310455	-38.0253	-66.15188	4.5641923	4806.797342538834
97	1467.47	449.16107	1791.1184	696.38043	1552.2219	437.5002	1854.9122	465.148	1000.0	1000.0	387999	65.81886	24.02791	114.52787	-38.127575	65.818596	24.028893	114.035164	-35.001106	-66.727264	4.682046	4856.4050805568695
98	1034.3469	397.23984	1709.7122	686.53815	1317.7408	573.8304	2036.6982	474.43604	1000.0	1000.0	391999	66.154884	24.578848	116.531815	-34.451088	66.15491	24.580126	115.065155	-34.99255	-67.0537	4.8900642	4906.375390291214
99	890.42566	485.12216	1679.8816	435.65915	891.0045	889.5695	1652.848	-908.7993	1000.0	1000.0	395999	66.33321	25.158554	116.6673	-38.784344	66.333	25.16016	116.17457	-36.794476	-67.19366	4.9117584	4956.310406208038
100	1503.9067	219.61407	1654.738	1126.5509	1312.592	449.44766	1800.8939	820.5508	1000.0	1000.0	399999	66.933304	25.744984	118.86473	-38.750095	66.93337	25.746798	119.58207	-44.224358	-67.75827	4.858059	5006.088516712189
101	1437.602	424.14185	1703.7145	704.03784	1682.5566	455.2975	1992.075	684.23724	1000.0	1000.0	403999	67.45181	26.304775	120.36539	-42.34033	67.45155	26.306925	120.03896	-40.48881	-68.43353	5.053232	5055.728050708771
102	1443.6909	418.8227	1772.5326	724.4516	1409.5656	448.39865	1849.8934	767.33057	1000.0	1000.0	407999	67.81815	26.814817	120.31513	-42.492928	67.8181	26.816416	120.38668	-48.267277	-68.66795	5.0090566	5106.022188901901
103	1739.1105	67.38648	1805.3512	1645.355	1544.624	580.9154	1959.4258	277.98312	1000.0	1000.0	411999	68.40514	27.404688	121.90102	-37.595207	68.4047	27.407005	122.005554	-37.081894	-69.31216	4.871246	5155.907136678696
104	1754.1157	42.350513	1817.5609	1698.2572	1795.9841	19.734257	1819.722	1752.3644	1000.0	1000.0	415999	69.16071	27.970028	122.07826	-28.759172	69.16041	27.971737	121.328865	-38.951004	-70.08288	4.6993566	5205.852668762207
105	1227.3318	503.21262	1795.6185	603.7706	1229.5195	472.08298	1780.7626	643.9166	1000.0	1000.0	419999	69.58601	28.63146	124.43372	-36.963173	69.5862	28.633068	124.83698	-37.465084	-70.50589	4.8744984	5255.421169519424
106	1348.2845	444.16083	1804.5325	773.3255	1446.6627	477.5379	1799.4929	452.21863	1000.0	1000.0	423999	70.36475	29.132847	125.08621	-36.49038	70.36474	29.134163	125.01159	-38.188854	-71.23706	5.124922	5305.192373037338
107	1293.1396	467.20413	1816.3094	809.3456	1301.0139	401.99338	1670.3918	663.72577	1000.0	1000.0	427999	71.02409	29.553968	127.049225	-42.587627	71.02397	29.554768	126.18567	-42.98906	-72.01989	5.328743	5354.835517644882
108	1407.0221	444.46127	1812.3142	702.72363	1448.9702	523.3132	1917.3553	773.77527	1000.0	1000.0	431999	71.45584	30.068829	129.24341	-54.37202	71.455696	30.070532	126.37773	-50.255524	-72.38086	5.4418955	5404.5248601436615
109	1256.2908	512.4522	1828.4426	649.4766	1681.0205	308.68362	1824.1085	759.7328	1000.0	1000.0	435999	71.88554	30.542343	128.5599	-47.41099	71.8858	30.543314	127.96459	-50.372955	-72.836655	5.481667	5454.370982170105
