Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
78	2689.4817	127.061295	2907.3586	2590.722	2695.3564	72.108765	2818.1104	2583.4353	1000.0	1000.0	311999	164.65912	58.304806	319.60828	-215.45766	164.6597	58.30594	315.86978	-191.89856	-165.97488	12.190556	3642.66441488266
79	2752.5386	56.997353	2847.3745	2695.0686	2727.6218	42.231136	2771.357	2643.6255	1000.0	1000.0	315999	165.39809	59.48095	317.6366	-181.27348	165.39767	59.483047	316.74695	-206.44601	-166.60165	12.034783	3689.4379136562347
80	2751.6382	67.68889	2810.558	2637.5166	2579.229	42.73292	2652.8823	2523.98	1000.0	1000.0	319999	166.28906	60.76299	318.42862	-205.25334	166.28944	60.76519	318.11197	-213.89137	-167.49248	12.37275	3736.141500234604
81	2661.224	124.39754	2874.4482	2573.0513	2742.9958	98.15291	2859.238	2547.1714	1000.0	1000.0	323999	167.3756	61.471786	319.52054	-192.79951	167.37627	61.47151	317.22256	-181.62819	-168.46544	12.510931	3782.6377692222595
82	2691.3416	57.197697	2787.705	2638.1062	3005.566	119.27449	3197.8748	2778.1636	1000.0	1000.0	327999	168.9904	61.62273	317.9665	-216.17516	168.98984	61.625046	318.76007	-214.63509	-170.28734	12.566748	3829.318636894226
83	2712.3813	109.55649	2886.7021	2602.6558	2727.6206	85.51791	2944.0674	2642.432	1000.0	1000.0	331999	170.40846	61.72215	318.57867	-199.30667	170.40878	61.72457	315.09714	-202.31065	-171.60912	12.699764	3875.795286655426
84	2614.069	107.06856	2772.0962	2470.4094	2762.725	99.44941	2967.8745	2629.493	1000.0	1000.0	335999	172.03102	61.45885	319.14752	-223.44794	172.0312	61.46099	316.27896	-220.04854	-173.23251	12.3445425	3922.308541536331
85	2736.349	98.14835	2863.8542	2616.2466	2847.8083	133.27702	3129.05	2702.458	1000.0	1000.0	339999	172.90083	61.78412	321.0869	-234.235	172.90118	61.784874	316.50107	-249.98535	-174.12491	12.675372	3969.250325202942
86	2709.6138	158.21405	2979.7896	2592.9045	2601.9937	88.650116	2788.6965	2509.063	1000.0	1000.0	343999	173.52193	61.941525	321.5756	-240.81133	173.52193	61.94265	318.3404	-246.14388	-174.59616	12.744117	4016.217895746231
87	2673.728	29.961802	2724.883	2649.8716	2895.5503	96.36009	3084.6995	2778.53	1000.0	1000.0	347999	174.50162	62.145603	323.10925	-227.37971	174.50153	62.146732	316.02493	-222.50082	-175.639	12.46559	4062.8730113506317
88	2720.452	75.11519	2834.6514	2624.0671	3063.9949	57.13492	3202.538	3006.7168	1000.0	1000.0	351999	175.63588	62.548855	323.3674	-198.13464	175.63638	62.55079	316.6079	-200.51227	-176.81035	12.279529	4109.592491149902
89	2722.624	51.891644	2789.4954	2643.7236	2780.398	40.19137	2833.7148	2713.8179	1000.0	1000.0	355999	176.08286	63.516098	319.656	-211.78134	176.08298	63.516933	314.39	-219.58362	-177.009	12.455246	4156.762578487396
90	2714.8328	54.266193	2781.195	2631.1191	2782.3074	73.86974	2914.5933	2654.1472	1000.0	1000.0	359999	176.36896	64.51466	318.33597	-195.45518	176.36908	64.515785	311.6721	-193.37163	-177.64069	12.236939	4203.404404878616
91	2702.7712	89.744934	2791.8804	2556.8613	2916.487	55.560284	3010.2917	2811.7866	1000.0	1000.0	363999	177.25172	65.008224	317.34344	-170.1385	177.25195	65.00923	312.13818	-173.91774	-178.3733	12.09582	4250.119028806686
92	2878.189	49.33884	2952.7725	2826.2869	2864.816	31.862926	2928.2107	2807.4226	1000.0	1000.0	367999	178.60294	65.00868	317.1484	-190.8269	178.60329	65.00996	318.2931	-187.12474	-179.80458	12.348156	4296.8606996536255
93	2796.4329	34.04205	2852.9895	2763.9443	2811.5454	142.78651	3050.006	2582.7708	1000.0	1000.0	371999	180.1793	64.63435	318.90128	-184.45612	180.17964	64.636635	315.71512	-191.58527	-181.37463	12.266941	4343.499562740326
94	2764.325	36.76146	2801.2708	2704.2803	2877.0254	120.70192	3089.178	2728.1873	1000.0	1000.0	375999	182.1384	64.03378	324.122	-207.00671	182.13918	64.035286	320.1789	-205.19684	-183.56342	12.450523	4390.1327974796295
95	2783.9739	162.89877	2884.9307	2502.0925	2855.712	80.576256	2954.9138	2681.8755	1000.0	1000.0	379999	183.24657	63.609177	321.0255	-170.46764	183.24678	63.610783	322.5226	-175.44945	-184.42026	12.356473	4437.088086128235
96	2718.1506	78.41484	2824.8508	2613.3232	2965.0952	91.07077	3156.6377	2829.2102	1000.0	1000.0	383999	184.31448	63.574253	323.59824	-171.16321	184.31432	63.575455	322.60632	-166.75928	-185.70366	12.25443	4483.810247182846
97	2807.7085	88.40175	2910.178	2675.565	2910.3315	48.517704	2984.6208	2816.9504	1000.0	1000.0	387999	186.09108	62.62683	327.63516	-163.36964	186.09125	62.627747	326.1055	-157.23807	-187.35011	12.132192	4530.473194599152
98	2820.6172	63.756393	2868.5916	2711.4219	2886.0986	101.42211	3049.8774	2673.5671	1000.0	1000.0	391999	187.33353	62.303623	326.32178	-161.55827	187.33405	62.303898	324.32388	-172.53804	-188.46024	12.06289	4577.165917634964
99	2676.921	165.93448	2841.3447	2439.09	2898.316	86.78151	3008.85	2750.7283	1000.0	1000.0	395999	188.08472	62.473343	328.3926	-154.60503	188.08475	62.47515	325.13882	-166.50732	-189.09406	12.133156	4623.47550702095
100	2738.288	72.43162	2842.9746	2649.9673	2746.9114	65.32814	2869.2205	2636.6948	1000.0	1000.0	399999	188.90096	63.045296	338.96762	-159.3967	188.90128	63.046513	332.95053	-150.3899	-190.15572	12.194434	4669.900224685669
101	2697.108	88.75668	2833.44	2614.6206	2737.2769	95.44625	2939.6128	2636.6978	1000.0	1000.0	403999	190.00851	63.140366	333.71457	-166.98041	190.00845	63.142982	332.39117	-138.42592	-191.26216	12.453653	4716.553008317947
102	2803.8545	58.2869	2875.2358	2712.813	2820.2952	78.10709	2925.7937	2682.0051	1000.0	1000.0	407999	191.32298	63.083324	335.34488	-135.16512	191.3233	63.085014	333.87073	-158.9475	-192.53091	12.370344	4762.928462505341
103	2713.0107	95.21247	2774.8074	2548.3374	2821.2407	50.729614	2940.8445	2749.4192	1000.0	1000.0	411999	192.24724	63.560566	337.6752	-144.3311	192.24702	63.562508	336.88596	-131.74712	-193.48285	12.119126	4809.8465051651
104	2791.829	140.79393	2985.8372	2629.642	2905.0278	56.09623	2986.0544	2777.6604	1000.0	1000.0	415999	193.13834	63.83703	336.54874	-139.48024	193.1383	63.83799	336.7838	-133.15599	-194.5138	12.343213	4856.73251414299
105	2832.8972	90.60248	2893.3953	2676.2441	2881.2407	53.718327	2982.616	2803.7668	1000.0	1000.0	419999	193.91884	63.91257	335.9778	-133.22752	193.9187	63.91528	335.58777	-141.23878	-195.18365	12.0615	4903.428364276886
106	2911.5261	73.85525	2968.3125	2785.4766	2881.0286	102.89647	3020.0425	2690.6907	1000.0	1000.0	423999	195.09776	63.44878	340.71875	-126.596756	195.09752	63.45047	335.67038	-157.49446	-196.39249	12.389723	4949.8602957725525
107	2977.2712	55.946228	3041.196	2906.2544	3043.4854	67.84164	3162.5684	2952.5303	1000.0	1000.0	427999	195.93105	63.44675	340.21725	-132.81715	195.93126	63.449215	341.0118	-137.085	-197.3025	12.416918	4996.582849740982
108	2893.0215	106.50245	3059.0386	2773.6733	2990.6646	91.31219	3114.1743	2820.46	1000.0	1000.0	431999	197.1672	63.00457	338.34256	-180.79796	197.16731	63.006084	342.31064	-180.11603	-198.30109	12.2621355	5042.913146972656
