Epoch	AverageTestEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet0	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
377	12428.122	90.38204	12520.207	12334.156	12673.414	57.951824	12780.279	12566.169	1000.0	1000.0	1507999	1219.1752	1219.1757	-1216.5277	63.480537	2.5212178	0.051779386	2.730434	2.2889652	1.2625395	0.11036475	1.4908308	1.0985227	31685.792949199677
378	12325.18	76.94081	12416.969	12205.256	8587.614	5841.5303	12498.016	-343.49442	1000.0	1000.0	1511999	1223.8519	1223.8508	-1221.0946	74.95881	2.5199869	0.05278842	2.7323723	2.3202558	1.2971416	0.07218175	1.4603435	1.1489747	31769.156765699387
379	12420.635	64.8546	12510.594	12330.35	12588.707	84.44444	12708.535	12437.72	1000.0	1000.0	1515999	1224.2837	1224.2836	-1221.6683	79.95353	2.5177894	0.054081976	2.8150477	2.32478	1.240044	0.08306441	1.4318848	1.0409375	31854.36767721176
380	12284.426	224.30026	12556.938	11932.762	6715.94	4169.2256	12211.201	1576.9214	1000.0	1000.0	1519999	1226.5448	1226.5444	-1223.9678	58.178154	2.5220964	0.054659694	2.7086983	2.3199801	1.2278975	0.09612788	1.4168365	1.0192739	31937.16294336319
381	12234.138	41.206257	12297.484	12186.034	12464.783	97.36739	12578.832	12276.678	1000.0	1000.0	1523999	1228.2041	1228.204	-1225.3645	73.550156	2.521795	0.059393615	2.8311675	2.329405	1.3359543	0.07601814	1.466256	1.1810662	32020.177213430405
382	10908.71	2396.628	12347.216	6758.3706	12304.255	88.9325	12443.32	12171.504	1000.0	1000.0	1527999	1229.9958	1229.9955	-1227.1102	54.671738	2.5196054	0.054781195	2.7093973	2.31436	1.348084	0.04252055	1.4568963	1.2707794	32102.70267224312
383	9962.494	4156.291	12447.451	2764.3633	12044.62	160.77882	12231.776	11716.643	1000.0	1000.0	1531999	1230.9913	1230.9913	-1228.254	56.891594	2.5193198	0.051806197	2.7373245	2.346035	1.2703017	0.05914591	1.4026798	1.1631055	32189.59472179413
384	12226.717	72.2898	12334.228	12139.913	12144.166	182.43651	12456.706	11744.181	1000.0	1000.0	1535999	1231.4751	1231.4749	-1228.9575	56.42474	2.5191934	0.053210612	2.7556388	2.343613	1.1935422	0.08772515	1.3558986	1.0387794	32272.594610452652
385	8198.631	4033.9197	12439.378	3743.4053	12158.238	68.291916	12292.09	12037.309	1000.0	1000.0	1539999	1231.8022	1231.8026	-1229.0747	63.12351	2.5186853	0.056430068	2.736713	2.295757	1.2747942	0.08120995	1.4923842	1.1229355	32356.731375455856
386	12210.022	91.328255	12355.411	12129.437	12484.547	162.45938	12783.222	12252.712	1000.0	1000.0	1543999	1231.5498	1231.5496	-1228.9545	57.68149	2.5222304	0.056685444	2.7659707	2.3339384	1.234187	0.11647686	1.4381185	1.0333548	32441.090789318085
387	12197.744	149.82817	12413.728	12025.606	12173.01	74.76501	12312.207	12036.208	1000.0	1000.0	1547999	1232.4712	1232.4708	-1229.7312	68.721855	2.5347862	0.061070226	2.8384838	2.3273067	1.2947924	0.11600459	1.6314303	1.1644955	32524.155024051666
388	12086.451	208.1119	12298.054	11745.616	9802.071	4691.7783	12616.625	-425.2073	1000.0	1000.0	1551999	1233.7231	1233.7229	-1231.2758	65.7875	2.5382516	0.053197734	2.710964	2.3549674	1.1551541	0.088640615	1.3714283	1.0050719	32607.17504644394
389	12126.533	139.2818	12353.587	11984.286	7546.132	4643.2993	12504.248	-322.8633	1000.0	1000.0	1555999	1234.3438	1234.3438	-1231.8485	70.437256	2.5324564	0.055189885	2.82556	2.3341265	1.1676747	0.09890104	1.3144513	0.98488784	32692.836122751236
390	12189.901	141.20222	12425.941	12059.489	10036.944	3715.4102	12746.863	1680.4683	1000.0	1000.0	1559999	1235.4539	1235.4537	-1232.7612	68.1171	2.521892	0.052732714	2.686685	2.291462	1.259919	0.110466816	1.4319015	0.99920183	32776.86323404312
391	9019.42	5490.311	12312.421	-489.08966	10687.068	3735.3384	12671.611	2170.8286	1000.0	1000.0	1563999	1235.8877	1235.8875	-1233.4067	63.09012	2.5222988	0.055648636	2.7712882	2.320011	1.1625342	0.08251337	1.4528795	1.0257475	32858.88427948952
392	9056.496	5398.1665	12323.8955	-291.9687	12349.484	96.280136	12525.342	12188.654	1000.0	1000.0	1567999	1235.1145	1235.1138	-1232.3778	75.094604	2.519033	0.053360887	2.739914	2.3393664	1.2678349	0.07598248	1.4488987	1.1420938	32943.989114522934
393	11804.789	746.9474	12308.9	10514.314	12177.435	99.7279	12368.054	11959.794	1000.0	1000.0	1571999	1234.9535	1234.9536	-1232.1045	65.649734	2.5238214	0.05500024	2.7761722	2.3288908	1.3114897	0.12550774	1.606808	1.0954545	33028.60612177849
394	9932.862	3889.9727	12298.223	3196.4875	11571.061	2255.7715	12613.561	4851.75	1000.0	1000.0	1575999	1234.2239	1234.2234	-1231.3773	75.00173	2.527516	0.058969606	2.844338	2.3178902	1.3293215	0.10221005	1.5380349	1.0381033	33113.42293429375
395	10693.321	1149.1731	12223.715	9119.177	12116.014	224.34354	12511.908	11724.531	1000.0	1000.0	1579999	1234.9244	1234.9235	-1232.0833	87.28737	2.5349033	0.05591522	2.7570953	2.3206732	1.32636	0.09349791	1.462039	1.0174152	33196.82260799408
396	11488.56	506.09772	12166.385	10754.5	9298.226	3289.4207	11843.687	2159.497	1000.0	1000.0	1583999	1235.2418	1235.2418	-1232.0068	68.278915	2.5307548	0.054016378	2.7606013	2.3331795	1.4466677	0.06310251	1.593583	1.3151768	33280.887135505676
397	12061.417	207.72375	12281.323	11723.7295	9002.528	2968.1494	10820.39	1684.7382	1000.0	1000.0	1587999	1234.6243	1234.6238	-1231.8112	63.684265	2.529755	0.054474674	2.7736855	2.3323114	1.315573	0.10680477	1.528789	1.0638678	33364.76605916023
398	8235.6	4440.3574	12120.021	1229.5704	11975.069	155.41647	12216.491	11725.556	1000.0	1000.0	1591999	1233.8201	1233.8197	-1231.1044	73.264854	2.5289242	0.060273662	2.8083227	2.3318121	1.2608491	0.095641024	1.5287721	1.1142756	33448.778445482254
399	8446.475	3555.2139	12058.32	4881.798	12059.813	145.61618	12207.494	11730.596	1000.0	1000.0	1595999	1232.186	1232.1858	-1229.3846	88.529274	2.5009649	0.06037782	2.745567	2.2915967	1.3021289	0.17486645	1.603774	0.927868	33535.552040338516
400	11811.252	374.78043	12374.219	11345.605	8505.727	3579.7964	12111.724	2312.5676	1000.0	1000.0	1599999	1230.5544	1230.5543	-1227.5492	62.35079	2.5050194	0.05867276	2.780483	2.3239067	1.3619434	0.14399256	1.6240388	1.1366279	33618.15910196304
401	11575.8955	437.08813	11958.927	10835.194	11415.4	1897.4814	12410.429	5767.6074	1000.0	1000.0	1603999	1231.2006	1231.2004	-1228.4742	90.77676	2.5206928	0.057093166	2.787013	2.288005	1.2723081	0.18894805	1.6269213	0.92504156	33701.037969350815
402	11976.3125	52.707134	12059.508	11918.497	10498.347	2543.8984	12389.485	5178.0283	1000.0	1000.0	1607999	1230.5677	1230.5677	-1227.7036	82.55503	2.4909532	0.06303019	2.7875466	2.298888	1.3069183	0.09774149	1.5582697	1.1133343	33786.112554073334
403	10114.264	2997.2034	12247.98	4947.072	11309.131	2262.7874	12344.791	4556.5728	1000.0	1000.0	1611999	1228.9946	1228.995	-1226.0317	90.83389	2.5044246	0.05923144	2.7468421	2.3092983	1.325541	0.14905377	1.673392	1.0728	33870.48617696762
404	11159.343	1600.2523	12457.701	8424.286	10569.6045	2360.1707	11855.225	4703.335	1000.0	1000.0	1615999	1228.2478	1228.2474	-1225.374	58.778	2.5223093	0.052735224	2.7240887	2.2861152	1.2897745	0.10735516	1.5238372	1.1524998	33952.431416511536
405	12139.773	107.1025	12321.527	12047.507	12369.995	178.32193	12539.743	11896.86	1000.0	1000.0	1619999	1228.7754	1228.7753	-1225.8597	84.46769	2.5473783	0.058449652	2.8039763	2.318862	1.3191572	0.1998274	1.7032752	0.9583606	34035.39123916626
406	12170.652	65.675026	12261.279	12078.665	12119.859	109.30125	12257.88	11873.643	1000.0	1000.0	1623999	1227.5317	1227.532	-1224.5742	83.26469	2.5197833	0.054147206	2.765063	2.3341136	1.3133862	0.07231576	1.5101913	1.1879275	34119.239939689636
407	12131.3125	154.27782	12286.097	11970.727	12280.801	161.70358	12516.948	11945.498	1000.0	1000.0	1627999	1227.8606	1227.8606	-1224.5437	81.97894	2.5343087	0.057237927	2.7820964	2.3154979	1.4678824	0.08736933	1.6421684	1.2650391	34202.8829498291
408	12162.225	96.00025	12248.998	11999.848	12387.689	136.9953	12542.963	12040.514	1000.0	1000.0	1631999	1228.8727	1228.8727	-1226.1932	71.52564	2.5488877	0.057235684	2.8885293	2.355265	1.2060205	0.093513444	1.4197879	1.0398388	34289.44668841362
409	12153.732	116.80319	12297.883	12003.915	9916.568	4962.2373	12720.226	-435.84637	1000.0	1000.0	1635999	1228.9226	1228.923	-1226.3102	73.84889	2.548464	0.054568455	2.7576675	2.365477	1.1791191	0.08321485	1.4035217	1.0224166	34375.21890735626
410	11954.944	365.28986	12242.821	11334.318	11955.659	392.49554	12338.667	10847.0625	1000.0	1000.0	1639999	1228.5542	1228.5543	-1226.0892	79.6588	2.5399399	0.05818745	2.7929428	2.3380597	1.1254648	0.078026436	1.2779148	0.99540424	34458.515765190125
411	11842.986	98.49641	11954.898	11684.91	9985.486	3219.2302	11870.446	2717.3367	1000.0	1000.0	1643999	1228.8334	1228.8341	-1225.7297	93.619484	2.5304646	0.05524302	2.801785	2.3406441	1.3710905	0.06655308	1.5089496	1.2165632	34542.178542137146
412	11647.223	1011.54767	12458.122	9912.888	10893.572	3708.984	12481.524	-210.06378	1000.0	1000.0	1647999	1228.2903	1228.2904	-1225.5143	90.06958	2.5322726	0.052976936	2.7290206	2.34358	1.2461902	0.10524251	1.5154293	1.0577303	34627.26324868202
413	12280.264	192.73227	12537.053	11993.62	10510.881	3599.1628	12227.791	-240.63094	1000.0	1000.0	1651999	1228.7318	1228.7312	-1225.6345	79.915184	2.5421255	0.051976927	2.7561142	2.3513868	1.3692678	0.16552277	1.6578346	1.059054	34713.50299119949
414	12048.304	86.25907	12126.356	11904.913	11974.101	234.97772	12218.707	11427.963	1000.0	1000.0	1655999	1229.5138	1229.5138	-1226.7737	85.34821	2.5428975	0.060022183	2.781119	2.3235006	1.23819	0.14014375	1.5317475	0.9902819	34798.83322930336
415	12137.71	201.66518	12460.955	11965.772	12242.324	133.6539	12410.085	11962.547	1000.0	1000.0	1659999	1230.1381	1230.1387	-1227.4796	67.881905	2.5192192	0.056562524	2.751535	2.3140397	1.2017713	0.14494859	1.4874454	0.97778887	34883.7428650856
416	12160.805	101.32479	12259.874	11994.688	12297.135	65.62908	12399.318	12221.843	1000.0	1000.0	1663999	1230.3451	1230.3448	-1227.1975	78.588	2.5140092	0.05663005	2.7647698	2.271074	1.3843864	0.11584126	1.6342367	1.1543982	34967.25730013847
417	7981.638	3771.1196	11941.764	3432.6313	12398.159	85.3807	12552.037	12236.983	1000.0	1000.0	1667999	1228.5216	1228.5221	-1225.4696	77.30443	2.4995005	0.05934899	2.7430906	2.303957	1.3507602	0.20239997	1.6628928	0.9290025	35052.57456946373
418	11931.365	386.45398	12210.403	11272.089	12433.49	199.46304	12717.223	12061.934	1000.0	1000.0	1671999	1227.631	1227.6307	-1224.7772	88.72491	2.5168378	0.052092087	2.6751134	2.3129978	1.2405356	0.10493165	1.4250607	1.0118222	35136.45504641533
419	12166.105	35.91438	12207.789	12109.942	9977.439	3451.309	11888.652	-205.44934	1000.0	1000.0	1675999	1226.9625	1226.9628	-1223.9042	77.72447	2.5213168	0.053970043	2.7394466	2.2835462	1.3191007	0.08771782	1.4172354	1.0444678	35222.26553082466
420	12177.184	138.14075	12405.609	12036.62	11647.821	383.75198	12047.27	10746.088	1000.0	1000.0	1679999	1227.0024	1227.0018	-1223.9117	78.47881	2.5247474	0.05417951	2.7363267	2.330038	1.3497021	0.11634101	1.6220257	1.0908794	35307.51798725128
421	12022.745	235.08006	12307.418	11664.755	11938.761	358.84808	12486.906	11302.028	1000.0	1000.0	1683999	1227.5558	1227.5558	-1224.9652	77.0514	2.5282452	0.05362322	2.7454176	2.3410742	1.157368	0.15286544	1.7152319	0.96578914	35391.11605501175
422	11960.6455	285.25378	12277.11	11506.06	12347.235	64.61934	12430.326	12236.271	1000.0	1000.0	1687999	1227.8009	1227.8014	-1224.8268	74.54571	2.5206325	0.051481582	2.6968114	2.32834	1.3161192	0.06226516	1.4592488	1.19077	35475.01397752762
423	9152.777	5432.6924	12354.08	-256.6315	12367.358	96.045906	12518.165	12223.292	1000.0	1000.0	1691999	1228.3552	1228.3555	-1225.2343	74.093285	2.520778	0.05518002	2.7581387	2.323961	1.3632052	0.07687333	1.5272903	1.2089957	35557.131895542145
424	12012.345	187.67046	12160.784	11698.773	12268.854	54.367874	12343.072	12146.19	1000.0	1000.0	1695999	1226.5372	1226.5371	-1223.6687	92.210106	2.518988	0.053274382	2.722117	2.3158998	1.2575845	0.063079014	1.380324	1.1552302	35639.60555124283
425	12006.839	246.48572	12317.105	11639.366	10935.057	2913.3552	12233.976	2232.8442	1000.0	1000.0	1699999	1227.0231	1227.023	-1224.1758	66.92833	2.5187926	0.055061746	2.789068	2.3038313	1.2582803	0.12542014	1.5199276	1.017511	35724.420207977295
426	12118.185	239.09262	12341.476	11714.936	12355.693	160.76831	12523.894	12007.258	1000.0	1000.0	1703999	1226.5233	1226.5226	-1223.6293	89.389694	2.512189	0.054885346	2.7288935	2.3114636	1.2752285	0.16690382	1.6028782	0.9747886	35809.035182237625
427	11947.323	136.49562	12110.543	11747.94	11137.381	3853.4385	12549.6455	-417.85297	1000.0	1000.0	1707999	1226.8423	1226.8425	-1223.7466	93.338486	2.5267327	0.05687686	2.7295513	2.2666464	1.3604217	0.15030505	1.6399692	1.1391448	35892.70069026947
428	12269.804	85.38062	12366.237	12133.961	11828.254	329.9913	12160.105	10920.5205	1000.0	1000.0	1711999	1226.6832	1226.6829	-1223.9497	91.46692	2.5177493	0.056109216	2.7508352	2.3278236	1.2026544	0.11930737	1.4468611	0.97809243	35975.76851415634
429	12254.299	119.43198	12376.898	12061.284	11930.1045	110.33704	12140.842	11776.556	1000.0	1000.0	1715999	1226.8225	1226.8223	-1223.9282	77.53232	2.5280607	0.0541056	2.71572	2.2833338	1.2660278	0.18480675	1.713401	0.9964647	36061.391033649445
430	12180.948	100.476006	12317.043	12033.539	12242.758	91.9088	12383.455	12112.567	1000.0	1000.0	1719999	1227.1157	1227.1155	-1224.5272	93.4157	2.5289521	0.058027096	2.7270107	2.3253589	1.1462481	0.07258623	1.2846093	0.98215306	36145.04097557068
431	12175.343	274.96448	12509.026	11859.551	12605.521	102.65274	12850.119	12485.675	1000.0	1000.0	1723999	1226.7346	1226.7341	-1223.7985	67.09551	2.5114226	0.054423798	2.7256165	2.2940257	1.2704196	0.08644424	1.4434762	1.0986978	36228.172374010086
432	12125.602	279.1817	12449.307	11727.23	12247.1455	227.78499	12455.315	11699.62	1000.0	1000.0	1727999	1227.7128	1227.7128	-1224.786	107.811485	2.5331812	0.05712126	2.7585418	2.3325827	1.2832348	0.18217877	1.644555	0.9630874	36311.602153778076
433	12030.441	117.55624	12199.736	11867.356	12373.689	126.445274	12576.962	12133.613	1000.0	1000.0	1731999	1227.5591	1227.5588	-1224.4517	86.69116	2.5167518	0.05549725	2.7316422	2.3245564	1.3546809	0.13467923	1.6069382	1.0030693	36398.33305692673
434	12086.974	238.20007	12350.929	11786.17	12341.5	106.688545	12555.419	12141.928	1000.0	1000.0	1735999	1227.3962	1227.3961	-1224.2993	83.052155	2.5199203	0.054964166	2.7345572	2.3235316	1.3522465	0.08137887	1.536499	1.2175022	36483.507571697235
435	12268.3125	149.93086	12448.384	12036.979	12538.098	75.07956	12701.725	12441.004	1000.0	1000.0	1739999	1228.6139	1228.6136	-1225.4795	77.76496	2.52021	0.055699542	2.8193605	2.3416195	1.348952	0.066601135	1.4769729	1.2190152	36567.5613861084
436	12168.773	92.54527	12269.922	12020.073	12091.638	145.66096	12332.624	11879.767	1000.0	1000.0	1743999	1229.137	1229.1371	-1226.15	70.13703	2.519828	0.05357904	2.7454045	2.3414354	1.2944198	0.07875217	1.4690968	1.1532316	36651.26671123505
437	12127.701	190.58665	12281.81	11801.632	12307.543	368.49808	12610.896	11273.859	1000.0	1000.0	1747999	1228.8896	1228.889	-1225.6204	84.09175	2.5217485	0.05664533	2.784904	2.3004794	1.3970139	0.06649531	1.5527792	1.205753	36733.874145269394
438	12103.961	120.51314	12312.278	12027.829	12510.99	88.32873	12645.844	12395.39	1000.0	1000.0	1751999	1229.5046	1229.505	-1226.1868	76.5448	2.5202706	0.052439958	2.695805	2.3283596	1.4262917	0.082570605	1.6051518	1.2657471	36816.59447026253
439	12279.694	100.006355	12415.763	12148.572	12227.928	183.53401	12375.827	11775.962	1000.0	1000.0	1755999	1229.9456	1229.9456	-1226.9163	77.55447	2.5134337	0.056840293	2.7164633	2.3030882	1.316886	0.14197801	1.5222143	0.9787439	36898.74671411514
440	11951.975	129.62561	12159.662	11804.069	12104.429	291.48447	12408.167	11323.827	1000.0	1000.0	1759999	1230.238	1230.2379	-1227.1758	78.10149	2.5114946	0.05444862	2.7317104	2.3271255	1.3357784	0.11111563	1.6049293	1.1711963	36982.76689696312
441	12283.65	198.79024	12598.221	12057.96	12482.473	126.9678	12710.387	12294.048	1000.0	1000.0	1763999	1230.7429	1230.7426	-1227.3667	75.098175	2.5134068	0.05448646	2.7414374	2.3293746	1.4465823	0.08521689	1.7046131	1.2699609	37065.191843271255
442	10204.321	3418.1604	12390.485	4289.896	12310.898	175.71089	12573.738	11914.465	1000.0	1000.0	1767999	1230.2897	1230.2898	-1227.544	74.33307	2.5431783	0.052359957	2.7320902	2.3504248	1.1960955	0.09352495	1.4088228	0.98819333	37148.50574541092
443	12231.951	186.28636	12507.696	12055.691	12427.471	117.88035	12605.513	12207.53	1000.0	1000.0	1771999	1230.322	1230.3219	-1227.5096	77.17181	2.527897	0.05343582	2.727873	2.3150768	1.2230865	0.082435526	1.4024827	1.029756	37233.68414783478
444	12091.148	261.47617	12495.519	11782.691	12495.208	104.29673	12664.608	12349.647	1000.0	1000.0	1775999	1230.6144	1230.6145	-1227.8707	85.531456	2.5291893	0.055902954	2.757293	2.3319721	1.1936866	0.09497502	1.3572326	0.97632927	37319.239142656326
445	12126.517	169.979	12290.29	11851.799	12494.214	94.12762	12626.513	12261.029	1000.0	1000.0	1779999	1230.8105	1230.8104	-1227.6658	72.71735	2.5016685	0.05486987	2.7451825	2.297449	1.3538545	0.13644627	1.5793073	1.1200961	37402.16307973862
446	12394.043	117.24476	12476.445	12191.708	12212.88	84.15081	12433.442	12122.69	1000.0	1000.0	1783999	1231.3392	1231.339	-1228.4287	78.38626	2.5322144	0.054501403	2.7601397	2.3135448	1.2680825	0.18669097	1.6482221	1.0209903	37484.647569179535
447	12382.222	195.15332	12564.867	12099.166	12594.241	95.86259	12715.677	12402.005	1000.0	1000.0	1787999	1232.1827	1232.1821	-1229.4347	81.75966	2.540343	0.05372149	2.725798	2.318744	1.1955113	0.10599234	1.4491966	1.0376749	37567.93035674095
448	12319.137	86.58568	12388.479	12171.49	11984.721	96.55235	12115.567	11811.137	1000.0	1000.0	1791999	1232.243	1232.244	-1229.4163	94.07403	2.5267322	0.05919375	2.9488676	2.3291488	1.2387938	0.19867605	1.6242045	0.95373744	37655.94754576683
449	12316.945	132.92207	12500.725	12141.7295	12076.094	547.0486	12572.695	10707.373	1000.0	1000.0	1795999	1232.463	1232.4622	-1229.7507	80.15837	2.5304723	0.054374266	2.7468097	2.341275	1.1845002	0.18437484	1.6723943	0.97614324	37739.698990345
450	12274.216	61.611217	12380.04	12229.348	12005.5	131.32558	12249.687	11802.983	1000.0	1000.0	1799999	1233.9097	1233.9093	-1231.3053	71.4514	2.5313199	0.051910598	2.7387922	2.3578815	1.1432986	0.064727515	1.2599528	0.99874896	37824.96168375015
451	12221.388	62.832806	12282.898	12127.54	12331.3545	80.90335	12471.719	12192.787	1000.0	1000.0	1803999	1234.8003	1234.8003	-1231.9233	75.86202	2.5306118	0.054071285	2.7278712	2.360805	1.242837	0.14867859	1.5803417	1.0022552	37909.8656437397
452	11209.8	1874.4484	12438.143	7966.9326	10407.577	4279.192	12658.365	-420.3385	1000.0	1000.0	1807999	1235.2184	1235.2181	-1232.1301	65.18283	2.5303462	0.054574013	2.846962	2.3376384	1.3263098	0.08555062	1.4908961	1.1450568	37993.364785432816
453	11097.536	2171.0254	12513.67	7345.5903	12423.467	323.795	12725.598	11579.994	1000.0	1000.0	1811999	1234.7323	1234.7322	-1231.9353	65.9221	2.5291357	0.0504469	2.731948	2.3217874	1.2080628	0.07765505	1.4245933	1.0720141	38075.751423835754
454	12302.145	231.54367	12548.84	11926.077	12431.777	80.00122	12600.536	12284.288	1000.0	1000.0	1815999	1234.8029	1234.8029	-1232.1135	90.66072	2.5296683	0.05372247	2.7666173	2.3219755	1.1755203	0.10868649	1.4421484	1.0135987	38159.70130085945
455	12244.025	138.94376	12475.5205	12104.987	12510.879	92.23815	12640.681	12373.088	1000.0	1000.0	1819999	1235.2046	1235.2041	-1232.2982	90.46252	2.5304778	0.05637875	2.793025	2.3317962	1.2598234	0.088206865	1.4409561	1.1214266	38243.969088315964
456	12231.34	364.37674	12517.891	11608.6455	12471.322	178.88503	12771.34	12165.609	1000.0	1000.0	1823999	1234.8834	1234.8833	-1231.8385	72.22708	2.52891	0.052639164	2.6947284	2.3360126	1.3090398	0.16728465	1.6054066	0.9913888	38328.303862810135
457	12091.581	427.71594	12655.843	11589.172	12615.328	158.22342	12873.044	12391.492	1000.0	1000.0	1827999	1234.5693	1234.5691	-1231.491	87.3972	2.5355692	0.05215331	2.7958248	2.345276	1.3289807	0.19766204	1.7374848	0.94802195	38413.424736738205
458	12349.876	255.70319	12705.715	12005.393	12454.388	97.71063	12630.26	12331.377	1000.0	1000.0	1831999	1235.2206	1235.2205	-1231.9407	81.089485	2.5203972	0.051256035	2.7277074	2.3004203	1.4121201	0.033623938	1.5282569	1.3478329	38496.69488930702
459	12478.598	75.29129	12569.931	12387.561	12493.198	93.32917	12657.282	12352.496	1000.0	1000.0	1835999	1234.6353	1234.6348	-1231.646	74.629654	2.5328102	0.054785874	2.7545192	2.3302927	1.28603	0.15797341	1.7017499	1.0877757	38581.27332901955
460	12290.078	62.157803	12373.786	12199.644	12669.685	101.9	12801.468	12455.666	1000.0	1000.0	1839999	1236.1993	1236.1992	-1233.4109	84.77478	2.5326483	0.0533208	2.8128922	2.366191	1.2062083	0.11061088	1.476831	0.96739876	38666.861807107925
461	12235.055	216.46649	12437.805	11874.274	11899.085	223.86842	12186.418	11472.608	1000.0	1000.0	1843999	1235.9459	1235.946	-1233.0007	70.482956	2.5428247	0.054964717	2.8188477	2.3381128	1.2689389	0.17805001	1.6835749	1.0034447	38751.309846401215
462	12213.055	253.64662	12467.744	11795.444	11294.511	2240.1436	12403.919	4601.9443	1000.0	1000.0	1847999	1236.7891	1236.7893	-1234.0172	75.972595	2.5296001	0.055427894	2.7245917	2.299744	1.1932911	0.14740242	1.5355093	0.97536266	38834.725813150406
463	12374.074	99.28341	12498.166	12226.798	12494.301	133.29662	12672.322	12215.022	1000.0	1000.0	1851999	1237.0356	1237.0352	-1233.5999	80.217804	2.508813	0.05402518	2.7008107	2.2768974	1.4676558	0.06552785	1.6183223	1.3634112	38918.915602207184
464	12352.33	89.27426	12441.012	12206.163	12588.797	54.396217	12691.293	12510.348	1000.0	1000.0	1855999	1237.791	1237.7905	-1234.9272	75.40323	2.5261958	0.05556216	2.8027697	2.341486	1.2452822	0.13075668	1.4491897	1.025804	39004.4559545517
465	12525.36	113.8674	12637.565	12338.289	10713.824	2774.9312	11900.688	2421.2385	1000.0	1000.0	1859999	1238.1101	1238.1102	-1234.9313	73.89966	2.5395796	0.052439045	2.7720456	2.3693674	1.3490735	0.1966614	1.6361994	1.0217308	39088.307715415955
466	12257.706	72.273544	12337.534	12142.143	12371.625	901.59424	12830.963	9685.894	1000.0	1000.0	1863999	1238.1815	1238.1807	-1235.3334	73.31633	2.5438337	0.053043503	2.7168193	2.3697348	1.2190884	0.09754711	1.3682485	0.9931877	39174.12474822998
467	12331.253	257.18668	12681.051	11966.845	12445.139	133.8168	12667.238	12237.02	1000.0	1000.0	1867999	1239.8208	1239.8207	-1236.9335	72.10273	2.5308423	0.05163019	2.7229817	2.325685	1.2366394	0.08560352	1.396106	1.0814717	39256.08496284485
468	12397.611	35.802784	12451.633	12360.213	12344.741	140.50594	12521.117	12033.222	1000.0	1000.0	1871999	1239.9893	1239.9893	-1236.9209	85.86492	2.5303702	0.053936083	2.7207074	2.361115	1.3112011	0.07281587	1.470251	1.1537927	39343.48281621933
469	12421.825	66.631546	12515.181	12335.341	12568.67	119.53705	12730.441	12392.192	1000.0	1000.0	1875999	1239.351	1239.3512	-1236.2996	82.058876	2.5306895	0.0550695	2.8078747	2.3543224	1.3126367	0.10649389	1.525941	1.0975	39427.07516169548
470	12429.335	211.68065	12620.617	12075.888	12613.712	71.46438	12689.104	12451.669	1000.0	1000.0	1879999	1240.0332	1240.0326	-1236.9371	66.362625	2.5279148	0.05068297	2.7148094	2.3409803	1.3206098	0.090109125	1.4891131	1.1385607	39511.49581241608
471	12351.637	85.963036	12463.048	12223.026	12710.246	77.96809	12851.076	12635.192	1000.0	1000.0	1883999	1239.9196	1239.9194	-1236.886	94.48816	2.5315952	0.05229329	2.7229366	2.3489726	1.3078934	0.088826835	1.4653326	1.1229413	39597.34676408768
472	12341.11	93.780815	12461.956	12216.896	12406.338	79.024796	12517.168	12260.568	1000.0	1000.0	1887999	1240.269	1240.2688	-1237.4681	60.853504	2.5226245	0.05343055	2.7924364	2.3197587	1.2032979	0.12805937	1.5327327	0.98289317	39680.27414774895
473	12498.516	142.33556	12695.496	12297.878	12480.825	136.65479	12636.5205	12145.276	1000.0	1000.0	1891999	1240.1615	1240.1615	-1236.6832	80.72395	2.5134184	0.052801892	2.7087557	2.2984705	1.4627411	0.066218175	1.6161112	1.2900853	39765.38144373894
474	12444.426	137.40948	12578.344	12238.658	12400.943	230.17332	12581.289	11763.78	1000.0	1000.0	1895999	1240.5205	1240.5199	-1237.6135	76.99478	2.5199676	0.055569522	2.7426367	2.3007343	1.2540966	0.15063646	1.5263095	1.0166371	39849.26722717285
475	11961.684	849.81915	12547.0	10493.433	12566.146	64.27527	12633.45	12414.843	1000.0	1000.0	1899999	1240.0125	1240.0121	-1236.829	69.68072	2.5375938	0.05140074	2.7456346	2.3147547	1.3348777	0.15614474	1.6436323	1.0035043	39933.97848153114
476	12316.421	233.49701	12541.382	11950.362	12461.3	101.35905	12643.112	12348.665	1000.0	1000.0	1903999	1240.501	1240.5004	-1237.651	77.768295	2.541426	0.05670996	2.7898178	2.3162334	1.2107787	0.19626789	1.6541073	0.95399624	40017.50115656853
477	12387.635	96.3201	12529.808	12258.316	12472.899	99.36271	12628.572	12293.551	1000.0	1000.0	1907999	1240.711	1240.7109	-1237.9185	61.525078	2.5423515	0.04988369	2.7146432	2.345413	1.18779	0.15111452	1.4677085	0.99589026	40101.588074207306
