Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
26	81922.28	30469.84	126718.47	49037.137	90488.24	18490.586	128889.96	71300.695	1000.0	1000.0	103999	688.6455	90.67883	1066.9777	405.412	688.64594	90.67577	1060.9928	407.11002	-686.727	44.097538	4.0721917	0.06332832	4.290931	3.8682754	0.18417813	0.036105998	0.31713054	0.044937793	14.706207	0.5397295	16.638414	12.7956295	4423.546847343445
27	98023.77	8858.069	109597.516	84695.42	124470.67	405.25082	125350.51	124057.86	1000.0	1000.0	107999	688.40497	92.06308	1024.4304	392.1105	688.4052	92.06321	1021.567	398.472	-686.19574	43.079758	4.0056524	0.08380589	4.2894278	3.7432058	0.18017375	0.034916047	0.29011366	0.041398216	13.968537	0.6282344	16.192682	12.287851	4594.504684448242
28	106455.89	13956.166	120589.984	90760.15	117844.48	18160.875	129314.33	79255.67	1000.0	1000.0	111999	683.85376	91.870155	957.96594	379.72714	683.8536	91.8709	959.0668	376.55362	-681.60876	41.478592	3.949812	0.068082	4.2138267	3.719	0.17577548	0.033852663	0.29078454	0.04007403	14.069569	0.5169011	16.164532	12.482661	4764.592083692551
29	113973.28	22566.44	131133.5	75184.22	126902.96	7704.8696	132348.47	104534.86	1000.0	1000.0	115999	678.2299	91.10718	900.93024	361.4706	678.22986	91.10794	898.4862	359.8937	-675.9394	39.305866	3.8860955	0.07320929	4.1485424	3.6080155	0.1773458	0.034935683	0.2821039	0.04040066	13.975366	0.46151152	15.707463	12.628745	4937.272410392761
30	125774.125	10637.89	134355.55	107570.96	124031.875	21081.822	136560.69	81914.88	1000.0	1000.0	119999	672.18494	88.79454	877.1558	358.25964	672.1854	88.795166	877.83026	359.43546	-669.8339	35.859814	3.8753812	0.06829746	4.100191	3.635011	0.17100729	0.033055224	0.23918587	0.041004725	14.03042	0.5041753	15.821068	12.440906	5109.807915687561
31	129878.28	3801.6382	134859.05	124165.734	129708.69	2990.3381	132899.56	122748.53	1000.0	1000.0	123999	666.98553	86.608215	880.2293	357.23547	666.98553	86.6097	877.90326	357.6513	-664.5836	33.43253	3.7976367	0.072682686	4.0351477	3.5261846	0.16436878	0.03259462	0.28195193	0.03736269	14.2989235	0.47085863	16.035578	12.595012	5282.660773992538
32	130232.78	2652.802	132876.92	125812.81	130710.83	2760.677	134159.19	125568.99	1000.0	1000.0	127999	662.7526	85.4532	870.1898	356.47168	662.7529	85.454605	872.11316	357.37946	-660.35974	32.07723	3.7921426	0.069102824	4.011241	3.534254	0.16225713	0.03243547	0.3134403	0.036869884	14.361371	0.5655737	16.863997	12.778884	5455.148999929428
33	126889.45	8909.453	133711.72	111619.65	88449.29	20295.195	128522.31	64610.113	1000.0	1000.0	131999	661.3234	85.043816	885.90894	355.58157	661.3233	85.04496	883.5299	354.66916	-658.9839	31.273258	3.8476102	0.068750314	4.0743375	3.6113951	0.16250624	0.03169093	0.24109143	0.040121783	15.1792555	0.5305773	17.148603	13.593581	5629.974733829498
34	101282.55	26938.273	133138.05	65173.75	76478.21	18027.11	125623.84	57246.355	1000.0	1000.0	135999	661.478	87.72871	886.76373	348.16455	661.47833	87.72863	889.0669	350.1384	-659.08685	30.98332	3.8309112	0.06881231	4.068651	3.6004138	0.16196248	0.03219699	0.2955909	0.03692198	14.948575	0.5142127	16.816322	13.053022	5806.086982965469
35	110936.75	27909.75	129801.05	62751.383	126131.95	739.63007	127166.93	124972.24	1000.0	1000.0	139999	659.7669	89.133224	883.3288	358.754	659.767	89.13335	882.3482	357.66724	-657.304	30.97659	3.8004014	0.063624285	4.0306807	3.5778587	0.16225946	0.031940885	0.27915177	0.036607258	14.482122	0.55396205	16.678722	12.799929	5979.350069999695
36	100680.44	21116.016	130106.055	71447.07	126242.664	10449.743	134803.94	108403.016	1000.0	1000.0	143999	657.6637	90.95505	877.8445	345.94614	657.66394	90.95532	878.0062	351.02597	-655.1093	30.818497	3.7915137	0.0692759	4.0427203	3.5265632	0.15940711	0.03099353	0.24545588	0.037316598	14.051905	0.5461691	15.895181	12.350268	6151.689384698868
37	130943.766	4978.2744	134973.03	122416.14	123936.94	14416.943	130084.83	80747.62	1000.0	1000.0	147999	655.17914	96.084496	873.81586	302.9722	655.179	96.08498	876.2205	306.1381	-652.7276	30.747927	3.8203027	0.06471827	4.029265	3.5659573	0.16324587	0.03163877	0.24692884	0.03925334	14.672658	0.53301144	16.473366	12.776058	6324.451934814453
38	122686.53	4601.188	129110.82	116271.71	114865.016	16002.505	132673.58	72064.71	1000.0	1000.0	151999	657.82556	98.946915	863.80853	300.27347	657.8256	98.94888	862.4149	301.76743	-655.424	31.546524	3.8452096	0.06143203	4.0488844	3.6136632	0.16346438	0.032662634	0.27473605	0.03622199	15.422104	0.62631357	17.774061	13.453422	6497.61617565155
39	122677.234	11647.249	133803.44	103165.73	122852.164	17563.73	136789.47	90284.65	1000.0	1000.0	155999	659.4645	101.45069	853.5772	300.29993	659.46423	101.453094	855.7806	300.7937	-656.93823	32.37451	3.771395	0.07806333	4.0263233	3.5504432	0.16120352	0.031673804	0.24887955	0.03545843	15.576511	0.6006954	17.79108	13.648716	6670.687580108643
40	132091.69	1938.0143	134133.22	128921.48	124394.164	13493.266	139000.83	93477.164	1000.0	1000.0	159999	656.965	101.44648	864.49927	300.1417	656.96497	101.449646	864.4824	299.9285	-654.39343	31.05219	3.7227232	0.06447979	3.9326293	3.4827845	0.1570226	0.031357437	0.2598094	0.03462001	15.394381	0.6686537	17.91797	13.422133	6844.926403284073
41	114532.21	18931.379	137477.94	84849.71	128447.42	4528.4697	134254.02	116688.94	1000.0	1000.0	163999	654.9983	101.80093	874.2925	300.02798	654.99854	101.80209	874.98645	297.20834	-652.36145	30.226044	3.6779468	0.081826985	3.9725137	3.4276633	0.1570876	0.031188762	0.28963816	0.03597928	15.638243	0.60675544	17.703222	13.58839	7016.7144684791565
42	131777.48	4247.324	134751.08	124481.59	132856.12	4889.2354	138508.92	124406.94	1000.0	1000.0	167999	651.25183	102.43604	877.4304	288.90826	651.2515	102.44051	879.03754	284.21884	-648.6486	29.569235	3.5995903	0.063093916	3.8330429	3.3684611	0.15490706	0.030754223	0.23642085	0.03437271	15.168105	0.58087206	17.19481	13.346769	7189.268339395523
43	132810.7	3143.3833	136304.39	127875.21	137658.23	2990.2202	139729.66	131652.47	1000.0	1000.0	171999	650.20026	102.77143	878.6234	282.0233	650.1998	102.774796	879.52136	281.35056	-647.6427	29.733656	3.5661654	0.064911805	3.7932065	3.3496208	0.1575586	0.031585377	0.2394658	0.032894947	15.262641	0.6845489	17.8496	13.305019	7361.181107521057
44	96509.43	33683.223	135718.69	51445.02	113206.984	19493.355	140981.16	80298.98	1000.0	1000.0	175999	648.75476	105.1406	879.9914	286.2767	648.7546	105.1426	882.2694	282.8102	-646.15424	30.73877	3.6170983	0.06709218	3.8406668	3.3538811	0.15839526	0.03192156	0.23998691	0.033674926	15.508184	0.60526	17.584133	13.154665	7533.774652481079
45	131986.0	2437.6218	134899.81	129250.625	126494.83	21803.318	141667.9	77202.305	1000.0	1000.0	179999	648.4917	105.918015	876.6379	290.00238	648.4919	105.91829	878.1987	288.709	-645.8433	30.829819	3.6313791	0.06394444	3.8554547	3.396365	0.15919115	0.032221504	0.28501773	0.034191456	15.980057	0.6627778	18.155912	13.683872	7706.807937383652
