Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
30	112907.85	28364.086	142509.61	66272.26	114036.35	30092.37	137874.06	47526.164	1000.0	1000.0	119999	551.80725	114.614975	1180.0146	281.0632	551.80646	114.61883	1177.5618	278.81793	-552.9451	53.547256	5.7321153	0.015204817	5.78049	5.682137	22.269754	0.854268	25.262018	19.570574	5678.930657625198
31	107719.39	36620.348	146536.12	65842.875	122462.586	22181.174	141395.36	76980.34	1000.0	1000.0	123999	559.24335	118.56596	1194.2903	277.83252	559.2432	118.56924	1193.5009	269.69153	-560.2739	56.22257	5.727361	0.015946334	5.780903	5.670711	22.182772	0.8766909	25.503937	18.868294	5873.014853954315
32	122291.14	33486.984	146748.7	64697.297	137775.61	13359.083	146417.78	97925.45	1000.0	1000.0	127999	563.3775	119.01598	1203.9246	257.87036	563.37646	119.02049	1210.4973	258.03577	-564.26447	56.0561	5.7295647	0.016585015	5.7845745	5.670788	22.123964	0.8874021	25.48116	18.960815	6067.282809972763
33	126394.49	31947.809	146871.75	71137.35	140427.94	3915.6262	146612.7	135051.55	1000.0	1000.0	131999	566.2713	119.89456	1200.6489	253.50606	566.2708	119.89769	1192.407	256.1852	-567.1522	54.13663	5.733776	0.015815262	5.7869067	5.6745734	22.605782	0.8961323	25.993525	19.222916	6263.968747854233
34	127340.9	20651.633	141590.86	91928.234	111455.984	31689.459	146706.28	71301.36	1000.0	1000.0	135999	569.1798	119.73634	1191.3091	257.84598	569.17914	119.73914	1198.1293	258.06796	-569.92175	53.084442	5.7357426	0.015957288	5.7932734	5.680122	22.994509	0.93525094	26.315548	19.216595	6462.057296037674
35	109964.266	34345.39	146710.0	73107.72	109779.984	31018.37	146727.22	75621.74	1000.0	1000.0	139999	569.6827	120.24732	1185.119	252.63928	569.683	120.24827	1186.7278	252.7944	-570.3342	52.81771	5.7353106	0.015816703	5.7855787	5.6842647	23.479063	0.9289482	27.008503	20.311386	6657.479271650314
36	145831.14	1064.7451	146799.94	144179.5	130172.95	25549.484	146769.73	70682.99	1000.0	1000.0	143999	569.9589	120.22788	1141.9795	263.7521	569.95886	120.2282	1142.376	264.08502	-570.6138	52.274166	5.7363496	0.01602102	5.791844	5.6705003	23.885103	0.9589758	27.545145	20.73796	6853.178782939911
37	129566.15	25500.412	144784.39	85403.125	133630.83	21570.752	146644.97	75355.73	1000.0	1000.0	147999	572.31244	119.824356	1085.3418	264.60538	572.3127	119.82248	1082.4578	265.5274	-572.90674	51.883266	5.736792	0.015803132	5.796542	5.671262	24.37152	0.97299355	27.774853	21.25932	7049.076949596405
38	106847.59	29067.809	144265.64	77914.24	120358.56	25242.963	141850.27	77721.99	1000.0	1000.0	151999	573.2102	121.19119	1035.707	257.96884	573.21014	121.19224	1038.1742	259.4346	-573.705	54.638718	5.736698	0.016382007	5.792167	5.6805162	24.77292	1.0172516	28.381256	20.187471	7241.714243650436
39	112670.33	33452.07	146564.98	77837.555	114763.67	32618.512	146958.97	70186.875	1000.0	1000.0	155999	573.0004	122.20949	1032.8376	254.84389	573.00073	122.21018	1030.6959	257.66986	-573.47614	55.068783	5.733525	0.01735352	5.7887945	5.667098	24.980291	1.0277661	28.390808	21.815292	7436.173867225647
40	137015.1	14646.389	146861.42	111786.61	108796.65	23420.209	146763.06	72786.59	1000.0	1000.0	159999	572.33386	123.337326	1042.265	248.58006	572.33374	123.33826	1046.001	242.9536	-572.8158	54.44787	5.7351665	0.016489433	5.786535	5.658605	25.414282	1.0600752	29.85224	21.773397	7630.026019573212
41	99444.91	34586.934	146632.06	51898.695	102350.02	23217.457	142430.8	67600.35	1000.0	1000.0	163999	572.5392	124.34342	1038.4052	237.16304	572.53925	124.34283	1037.0763	243.90149	-572.99286	52.934727	5.736621	0.016613727	5.790064	5.676471	25.285212	1.0025868	29.147251	21.522884	7825.195486307144
42	139264.08	9331.55	146590.61	123714.914	121301.016	27248.77	146393.61	78733.8	1000.0	1000.0	167999	572.22705	125.89939	1047.907	241.58841	572.2271	125.898094	1048.6854	245.29361	-572.62213	51.856625	5.740369	0.016087502	5.789434	5.6778784	25.602024	1.1218948	30.368734	22.104248	8022.299084186554
43	143607.1	2018.56	146623.53	141660.06	132283.84	8450.04	145669.39	123797.59	1000.0	1000.0	171999	572.97626	125.2156	1057.7645	246.97899	572.97675	125.21608	1052.0732	250.5305	-573.3793	51.04277	5.7396154	0.016343514	5.7960286	5.678818	26.077503	1.0686358	30.272255	22.340279	8224.130908966064
44	141561.78	1525.146	143914.27	139732.33	142636.16	1514.7869	146784.92	141141.97	1000.0	1000.0	175999	573.5745	124.51751	1081.2264	248.14214	573.5748	124.514336	1077.0878	254.21532	-573.9518	49.100773	5.745025	0.016278189	5.798171	5.690005	26.67014	1.0829778	30.583336	23.012463	8424.50808763504
