Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
61	2756.3804	153.7888	2988.039	2599.5776	2693.4302	134.69284	2965.007	2524.255	1000.0	1000.0	243999	196.40306	45.846283	314.81607	16.777302	196.40306	45.84428	317.9325	17.446243	-196.55313	14.376613	2.2292042	0.029128317	2.3190622	2.1073034	0.006738154	1.0884539e-06	0.0067417906	0.006734561	6214.410797357559
62	2677.6074	180.0232	2875.5132	2390.3745	2574.8572	129.7565	2860.292	2374.0935	1000.0	1000.0	247999	198.38425	47.05925	317.7705	7.8300867	198.38432	47.057575	321.44266	1.2117343	-198.55281	14.466007	2.2301095	0.028373845	2.3236432	2.1384633	0.0067381784	1.1704187e-06	0.006741993	0.006734555	6317.3775424957275
63	2833.4482	129.28398	2988.8904	2703.0825	2664.394	156.25499	2878.8264	2411.7725	1000.0	1000.0	251999	200.18312	47.60042	321.92358	-3.4189475	200.18327	47.597042	322.18677	-4.241344	-200.35782	14.48555	2.214765	0.029788692	2.3191638	2.0929267	0.006738135	1.0280248e-06	0.0067417775	0.006734478	6420.720407485962
64	2757.2822	103.74969	2892.298	2636.5552	2858.9875	119.26779	3013.2124	2632.0308	1000.0	1000.0	255999	202.32677	47.412315	322.02573	0.9775427	202.3264	47.408737	322.2547	-1.8523483	-202.5091	14.162952	2.2094975	0.029606573	2.306365	2.1115913	0.006738122	1.025813e-06	0.0067415787	0.0067349435	6524.911839723587
65	2821.0115	123.84977	2941.1277	2613.531	2845.6067	56.32926	2947.2998	2760.7805	1000.0	1000.0	259999	204.41652	47.214214	325.64304	3.0874295	204.41663	47.210716	326.666	2.831903	-204.59735	14.21282	2.2032042	0.02984296	2.29485	2.0927846	0.0067381337	1.0478631e-06	0.006741942	0.0067348923	6632.174335002899
66	2778.6206	74.9909	2832.6772	2649.2532	2745.8462	68.62594	2832.9353	2616.4973	1000.0	1000.0	263999	206.03423	47.805958	328.48798	3.5162382	206.0341	47.80363	329.82318	7.022905	-206.19107	13.890902	2.2067406	0.029708719	2.303829	2.0957553	0.006738143	1.0148867e-06	0.006742507	0.0067342403	6733.146756410599
67	2839.1653	119.859	2956.258	2662.5903	2912.433	71.60477	3046.716	2787.1404	1000.0	1000.0	267999	207.61581	48.703346	333.66287	-9.935951	207.61543	48.701958	332.67908	-7.432655	-207.77289	14.226196	2.2044203	0.030521218	2.2954307	2.0862906	0.006738119	1.043201e-06	0.00674155	0.006734969	6833.8417637348175
68	2885.8726	115.180466	3047.8586	2731.4358	2812.4504	137.11415	2997.0962	2596.7756	1000.0	1000.0	271999	209.02708	49.30435	339.1554	-18.11415	209.02678	49.30326	337.3304	-23.741282	-209.19666	14.26767	2.206601	0.03064521	2.3051772	2.1031091	0.0067381365	1.0703463e-06	0.0067416136	0.006734876	6932.965597867966
69	2867.0442	48.937126	2946.604	2814.1125	2853.0117	107.4023	3099.9119	2696.8354	1000.0	1000.0	275999	210.91196	49.203995	343.38876	-13.712922	210.91171	49.203114	341.64255	-19.315784	-211.08325	13.937889	2.2046192	0.03091856	2.30071	2.0640821	0.0067381305	1.0057081e-06	0.0067418423	0.0067348694	7035.50182723999
70	2938.3574	55.39703	3032.3188	2890.287	2848.137	46.88742	2903.8047	2771.7124	1000.0	1000.0	279999	213.22868	48.70122	342.9095	-14.362273	213.22871	48.698753	343.1871	-13.77947	-213.41171	13.912894	2.199501	0.031215508	2.314025	2.0816312	0.0067381384	1.1098793e-06	0.006741672	0.0067345807	7137.457546949387
