Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
38	6898.795	94.29911	7023.024	6757.5586	6791.4517	102.869774	6954.1406	6659.891	1000.0	1000.0	151999	573.61523	124.275345	685.9914	62.028828	573.61505	124.27291	687.0837	52.817467	-574.50726	23.791605	2.8869457	0.03617145	3.0224962	2.7624874	14.964743	0.78343743	18.112265	12.57194	2994.1993548870087	0.0
39	7098.081	104.70984	7257.42	6990.7153	6949.8164	83.23609	7081.465	6802.5464	1000.0	1000.0	155999	579.65955	125.28374	693.90936	57.08122	579.65967	125.28167	692.68744	55.71263	-580.56415	23.879438	2.8850064	0.03588866	3.0171993	2.76775	15.165829	0.79587847	17.837948	12.17678	3082.9615757465363	0.0
40	7205.993	141.00919	7352.91	6985.56	7318.971	143.17918	7490.7075	7098.877	1000.0	1000.0	159999	585.9069	126.144585	704.0312	55.295986	585.90686	126.142105	707.2923	45.32	-586.83575	24.14311	2.8825088	0.03589045	2.997605	2.764086	15.275461	0.79525757	18.360544	12.936782	3171.8414900302887	0.0
41	7247.3525	73.75696	7319.0884	7127.092	7217.56	77.764694	7300.84	7073.5474	1000.0	1000.0	163999	592.8874	125.34453	710.08453	49.576984	592.8873	125.34262	708.3059	53.676025	-593.82074	24.359179	2.8889623	0.034825135	2.9931693	2.7544947	15.439951	0.7845283	18.526686	12.890433	3260.7993426322937	0.0
42	7287.01	60.424503	7355.8696	7191.3047	7360.014	145.953	7610.9224	7100.415	1000.0	1000.0	167999	599.0067	126.216774	718.40674	52.353676	599.0068	126.21441	717.7506	51.154087	-599.92523	24.381418	2.899116	0.03655444	3.0132313	2.7333128	15.563887	0.81562024	18.810827	12.609965	3349.8414735794067	0.0
43	7116.285	88.6538	7206.712	7007.96	7412.0835	79.2632	7525.9043	7247.4146	1000.0	1000.0	171999	605.26636	126.07719	721.2305	59.32368	605.2663	126.075	721.3948	59.037052	-606.1911	24.92652	2.90545	0.034145415	3.0212631	2.7324605	15.724279	0.8125907	19.350946	13.014775	3438.699600458145	0.0
44	7336.825	110.01358	7446.8013	7188.569	7425.0635	172.6093	7711.9375	6994.103	1000.0	1000.0	175999	611.61633	125.717026	730.287	70.98224	611.61633	125.71492	728.5204	62.54191	-612.56604	26.239668	2.9068203	0.035563145	3.05763	2.7621017	16.010544	0.8337655	19.65334	12.7998495	3527.686895608902	0.0
45	7380.355	117.2573	7549.6626	7226.5615	7362.3477	121.14766	7549.145	7141.103	1000.0	1000.0	179999	618.08264	125.69744	747.98285	61.153244	618.08295	125.69555	747.3661	71.31515	-619.0405	26.349562	2.9150856	0.0361341	3.0585732	2.7996662	16.13209	0.8473001	19.229479	13.437859	3616.8313126564026	0.0
46	7455.7495	189.12802	7709.575	7206.209	7387.357	100.39706	7536.2427	7233.683	1000.0	1000.0	183999	623.89795	125.53231	750.9148	65.62226	623.89777	125.53026	750.54205	63.32191	-624.8447	26.456171	2.9187026	0.035833895	3.065698	2.7731059	16.258081	0.858032	20.18778	13.28578	3705.3102509975433	0.0
47	7620.3447	213.90198	7867.542	7280.328	7759.2197	151.85425	8033.0483	7551.9453	1000.0	1000.0	187999	629.79517	125.46599	758.70984	66.23771	629.795	125.46358	758.07294	61.58466	-630.7603	26.833475	2.922504	0.034585107	3.039352	2.7996008	16.483137	0.8379509	20.272964	13.766412	3794.005038022995	0.0
