Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
29	727.15894	98.95318	896.4773	654.6986	860.9705	263.71667	1424.33	596.8614	1000.0	1000.0	115999	79.86613	34.8532	203.031	-62.52416	79.86603	34.85444	201.94688	-60.2768	-80.20056	21.593706	3.2840707	0.022328202	3.355642	3.2079642	4.3011813	0.22656706	5.1536217	3.5690355	2637.576891899109
30	765.8742	90.10303	849.6701	613.82294	730.069	311.7814	1126.7506	7.461757	1000.0	1000.0	119999	78.35642	34.823658	200.25168	-49.455105	78.35625	34.823742	200.73834	-50.182182	-78.68303	21.431025	3.2947452	0.02169507	3.3843489	3.2149425	4.266582	0.22320727	5.197576	3.6034002	2729.075397491455
31	854.9658	547.76263	1306.5668	-59.377224	1028.8074	275.05463	1718.6904	611.01984	1000.0	1000.0	123999	76.53107	35.263226	209.60225	-54.511887	76.53021	35.267097	201.95294	-55.226383	-76.832954	22.28405	3.296042	0.020987246	3.3674154	3.223126	4.2607393	0.21080789	5.080003	3.557287	2820.1790449619293
32	777.8168	86.82582	920.88965	708.0242	1008.9634	252.99081	1397.106	456.14264	1000.0	1000.0	127999	75.2775	35.24663	197.91862	-63.007793	75.27717	35.24813	201.30031	-75.05108	-75.57508	22.54852	3.296526	0.022054063	3.367867	3.211532	4.2679267	0.2164003	5.140237	3.6170588	2911.994708776474
33	1003.342	194.28691	1198.4377	714.5189	1104.6582	241.85608	1649.2778	820.2773	1000.0	1000.0	131999	74.34955	35.656746	203.15874	-75.571655	74.34914	35.657017	206.78162	-85.67184	-74.61296	23.24745	3.2990818	0.020766648	3.3708324	3.2316258	4.244422	0.21606104	5.0456166	3.5854442	3004.662096977234
34	1120.2151	246.15126	1402.9707	822.6911	969.1115	312.2933	1482.5479	421.99612	1000.0	1000.0	135999	73.55615	36.15351	195.54123	-79.738945	73.55569	36.15591	195.70988	-88.974174	-73.82821	23.246714	3.302519	0.021079643	3.3827245	3.226693	4.260767	0.22344771	5.058779	3.5127695	3096.360553741455
35	1005.8667	203.81915	1169.8778	666.91815	1151.2612	257.8382	1490.9138	559.97955	1000.0	1000.0	139999	73.34714	36.25504	195.77773	-78.82544	73.34624	36.25601	198.64111	-85.72605	-73.601265	23.86397	3.3054936	0.020933699	3.3707204	3.232356	4.2739477	0.21808738	5.08353	3.5332594	3187.9284625053406
36	1035.2771	166.45332	1252.5709	866.95667	1392.8767	459.2499	2163.6858	604.3364	1000.0	1000.0	143999	73.85995	36.751236	214.0263	-76.42301	73.85945	36.754425	208.96626	-80.847115	-74.11859	24.61662	3.3126743	0.020700445	3.3815427	3.2270463	4.428056	0.23505215	5.49442	3.6917117	3279.4964451789856
37	1247.6595	333.94073	1795.3037	891.9447	1206.3319	404.5471	1761.5206	529.58276	1000.0	1000.0	147999	74.34941	37.7847	214.64221	-81.716095	74.348755	37.788307	211.25746	-84.007866	-74.58911	25.240667	3.3165169	0.020479804	3.3878481	3.232691	4.493814	0.23396342	5.3330736	3.6210766	3370.548230409622
38	1326.0597	263.3049	1602.6373	892.91486	1127.4839	484.72214	1790.1093	361.53394	1000.0	1000.0	151999	74.6963	39.114758	218.5096	-87.36018	74.69618	39.116188	215.23587	-89.92321	-74.956	26.14388	3.3201132	0.020293176	3.3901758	3.2389293	4.5926237	0.24981761	5.55994	3.6845343	3462.3370990753174
39	1293.0852	94.66562	1431.1685	1167.9048	1379.3862	246.1117	1734.5762	1052.4469	1000.0	1000.0	155999	75.73567	40.170357	220.3359	-88.4942	75.73547	40.17122	220.59099	-88.199974	-75.99483	26.482388	3.3232718	0.020187585	3.3898082	3.2457736	4.5909414	0.23374484	5.555342	3.7497258	3554.2807292938232
40	1176.6443	39.0798	1229.5178	1124.6768	1446.7192	414.8295	2129.4072	790.4307	1000.0	1000.0	159999	76.524	40.87955	219.62413	-94.094345	76.52341	40.88142	216.6964	-94.88609	-76.77041	27.088171	3.321509	0.020578736	3.3859298	3.2464256	4.6835585	0.24232829	5.5778513	3.9588423	3645.769520998001
41	1467.2795	436.0017	2071.6567	839.73334	1290.6237	359.25357	1781.9739	707.0882	1000.0	1000.0	163999	77.44292	41.591587	216.35387	-91.29546	77.44277	41.59298	216.95547	-91.599976	-77.66934	26.653082	3.3242965	0.019915117	3.4025111	3.2464077	4.686941	0.24182045	5.546565	3.9450438	3737.1515011787415
42	1447.7595	621.4512	2008.7828	395.0011	1058.3699	359.21024	1447.4279	374.23	1000.0	1000.0	167999	77.63667	41.869858	213.89688	-88.628174	77.63624	41.870224	214.84383	-89.69758	-77.853905	26.81614	3.324734	0.019584404	3.3877017	3.2514164	4.6222515	0.23413786	5.5524364	3.7782	3828.542827129364
43	912.2577	83.51795	1009.7408	791.5587	1273.6624	441.21017	2019.8693	424.26202	1000.0	1000.0	171999	78.63339	42.45347	218.49445	-91.541115	78.63323	42.453712	217.72627	-92.427155	-78.84558	27.19757	3.3246334	0.019755516	3.3928354	3.2540355	4.670277	0.23751764	5.652346	3.8650756	3919.555588245392
44	1252.4229	235.5178	1601.5576	948.92786	1226.0358	447.16754	1768.3766	618.41705	1000.0	1000.0	175999	79.394295	43.75947	218.58565	-93.134926	79.39417	43.760754	218.98651	-92.86454	-79.55241	27.515297	3.3324604	0.019665591	3.3940372	3.2407482	4.6608076	0.23129338	5.6391234	3.9489794	4010.832474708557
