Epoch	AverageTestEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet0	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	alpha	Time
551	381784.25	12205.747	391649.66	361094.34	385823.47	751.5697	386897.56	384443.25	1000.0	1000.0	2203999	1614.6482	1614.6466	-1604.6565	467.84537	3.9951243	2.0866668	126696.27842211723
552	388294.1	1147.9907	389529.6	386986.72	385594.62	3993.02	387626.34	373673.0	1000.0	1000.0	2207999	1616.7153	1616.7131	-1607.5337	478.69397	4.000035	1.8955319	126929.09496474266
553	372878.0	26879.748	390168.3	326424.1	386877.06	3083.609	390071.75	378253.1	1000.0	1000.0	2211999	1619.073	1619.0735	-1609.5834	473.0709	4.0001416	1.9826618	127164.12570881844
554	389416.94	2052.508	392120.3	386410.56	388712.3	2842.7478	391305.06	381004.38	1000.0	1000.0	2215999	1620.5287	1620.5271	-1610.5565	463.26675	3.9964058	2.0912871	127399.69842100143
555	389598.34	2182.7573	391831.5	386246.03	391953.2	777.5621	393115.8	390680.38	1000.0	1000.0	2219999	1621.3699	1621.3685	-1612.5319	459.42004	4.0056586	1.8236207	127632.75196814537
556	380639.0	17177.254	391710.4	350955.28	387039.34	1396.8469	390088.72	385318.78	1000.0	1000.0	2223999	1624.1267	1624.1277	-1615.38	454.64755	3.9946954	1.8185273	127867.6202852726
557	388699.66	1169.7196	390650.34	387536.28	388038.94	1509.9648	392016.53	386243.88	1000.0	1000.0	2227999	1627.8182	1627.8167	-1618.2666	449.23337	4.0045757	2.0027964	128104.70127010345
558	389984.62	2157.3994	392766.12	386852.1	388935.4	678.0415	390178.25	387784.78	1000.0	1000.0	2231999	1630.7352	1630.7344	-1621.1993	444.669	4.0048985	1.9997631	128341.55816698074
559	385772.66	4821.814	389722.97	377566.75	387754.0	644.0081	388801.5	386485.66	1000.0	1000.0	2235999	1630.7163	1630.7181	-1622.1205	452.7568	3.9943771	1.7627069	128577.30484342575
560	387594.0	4327.3223	391515.72	380827.06	391425.62	1020.65106	392612.03	389238.88	1000.0	1000.0	2239999	1631.9902	1631.9916	-1622.8258	432.54037	3.994601	1.8837893	128813.12060832977
561	389414.16	790.52856	390715.44	388690.0	393895.7	526.8738	394873.56	393269.1	1000.0	1000.0	2243999	1634.3383	1634.3394	-1624.9137	435.81134	4.00712	1.9650412	129049.94447398186
562	384549.0	7544.5312	392133.12	372024.9	390007.06	1050.5205	391782.9	388325.66	1000.0	1000.0	2247999	1636.2666	1636.2659	-1627.1458	438.19965	3.9905229	1.9078591	129285.53305768967
563	389309.94	3261.4097	392799.22	384575.1	389789.97	7303.897	393325.16	367948.6	1000.0	1000.0	2251999	1640.7544	1640.752	-1631.88	428.76407	4.017786	1.8490233	129521.34652400017
564	392000.03	268.1264	392362.8	391707.4	390389.5	1694.315	392935.75	387819.72	1000.0	1000.0	2255999	1643.5897	1643.5912	-1634.2905	422.599	3.9900093	1.9606351	129758.59708833694
565	387549.8	5450.734	392204.97	378305.7	390662.3	830.4231	392338.75	389064.28	1000.0	1000.0	2259999	1644.9672	1644.9666	-1635.8527	415.29382	3.9987636	1.9107597	129993.42244076729
566	391364.16	1659.5198	393530.44	389251.4	391104.2	3217.4407	393275.3	384350.78	1000.0	1000.0	2263999	1647.5603	1647.56	-1639.0782	409.05463	4.001988	1.7590938	130229.25859856606
567	393236.34	832.55365	394127.78	392029.03	391031.06	6104.033	394106.72	372870.06	1000.0	1000.0	2267999	1649.2203	1649.2194	-1640.129	413.1984	3.9988687	1.9081742	130465.60370850563
568	391083.06	1486.8524	392898.8	389465.9	390733.03	1301.1361	392376.9	388494.1	1000.0	1000.0	2271999	1652.0812	1652.0802	-1643.1251	410.12924	4.000976	1.871705	130700.5921394825
569	391490.44	1831.9987	393311.9	389378.22	386232.53	14860.904	394094.47	343142.6	1000.0	1000.0	2275999	1653.522	1653.5226	-1644.5015	411.58517	3.9978232	1.8927716	130936.18255329132
570	385765.0	6753.85	390812.25	374134.47	393205.88	931.7801	394352.28	391514.84	1000.0	1000.0	2279999	1656.8302	1656.8296	-1648.5424	406.72757	4.0026417	1.7167344	131171.37687397003
571	390910.38	1251.5854	392904.7	389548.53	393222.84	956.5376	394421.66	390961.7	1000.0	1000.0	2283999	1659.8901	1659.8898	-1650.5098	399.18637	3.9937623	2.0022511	131407.56232190132
572	391106.53	1147.7653	392985.06	389883.94	389051.8	5270.6	393785.28	374019.47	1000.0	1000.0	2287999	1662.0833	1662.0835	-1653.762	390.54822	4.0002284	1.7376494	131642.84394812584
573	390923.47	2004.2415	393971.3	388391.4	392679.0	841.51685	393603.8	390493.12	1000.0	1000.0	2291999	1664.9485	1664.9493	-1656.6312	399.20047	3.9976285	1.7357376	131877.96367192268
574	317488.16	122693.37	390481.66	105016.836	393002.03	753.4853	394330.97	391333.4	1000.0	1000.0	2295999	1667.7292	1667.7291	-1659.7063	398.4433	4.007747	1.672706	132111.79870224
575	393307.3	231.90524	393680.44	393043.16	391059.03	764.9148	392333.34	389886.22	1000.0	1000.0	2299999	1669.073	1669.0714	-1660.8514	394.31512	3.998088	1.6912893	132347.7121577263
576	392241.7	897.78	393775.1	391518.66	393812.94	1046.9117	395351.78	392225.6	1000.0	1000.0	2303999	1669.7285	1669.7277	-1662.0176	387.33414	3.9942753	1.5877471	132582.5130944252
577	385926.34	9661.901	392819.5	369354.2	389215.2	2468.284	391664.12	382585.2	1000.0	1000.0	2307999	1672.4818	1672.4824	-1665.1913	393.94855	3.9979327	1.4774973	132816.0613029003
578	382392.75	12111.539	393465.47	364208.1	392251.72	681.2268	393246.88	390768.2	1000.0	1000.0	2311999	1674.9716	1674.9711	-1666.9838	391.3282	4.009293	1.6630204	133051.09739780426
579	390825.25	3810.8306	394582.75	384456.47	391213.2	7274.5156	394569.62	369643.56	1000.0	1000.0	2315999	1676.3536	1676.3536	-1667.5792	381.12878	3.9912887	1.8482019	133286.8771226406
580	392953.5	429.14743	393535.2	392419.03	390192.22	8359.016	393786.75	365144.4	1000.0	1000.0	2319999	1679.4005	1679.4023	-1671.312	378.98376	4.004758	1.6955457	133520.347386837
581	393816.03	583.22925	394567.38	393061.6	395337.2	438.21884	396069.0	394613.22	1000.0	1000.0	2323999	1683.0968	1683.0962	-1675.3123	375.431	3.9897022	1.6042566	133754.71927022934
582	352675.8	28514.787	393345.25	315015.4	393026.4	2990.9321	394715.12	384189.47	1000.0	1000.0	2327999	1684.8439	1684.8439	-1677.3735	380.71518	4.0122676	1.5306393	133990.75290942192
583	391579.75	1996.3518	394302.94	389274.34	391174.06	6711.408	394033.25	371075.75	1000.0	1000.0	2331999	1685.3671	1685.3672	-1676.6199	374.48624	3.997402	1.8271421	134228.97182750702
584	394454.0	954.5791	395650.34	393310.9	394858.22	951.3966	396259.8	393155.4	1000.0	1000.0	2335999	1687.1304	1687.1315	-1679.3934	379.01443	3.9944317	1.6013726	134466.43257069588
585	350455.62	72637.88	393272.62	224656.42	391437.62	1233.7423	393095.25	389942.56	1000.0	1000.0	2339999	1689.1538	1689.1547	-1680.9021	374.96024	4.011431	1.7346567	134703.0554060936
586	393454.66	545.6195	394004.84	392788.38	389860.16	10070.095	394780.1	359911.94	1000.0	1000.0	2343999	1691.2064	1691.205	-1682.9332	374.33463	3.9904819	1.7270613	134940.8072040081
587	393128.25	1220.3225	395036.34	391638.25	382630.5	19431.78	391499.72	324409.66	1000.0	1000.0	2347999	1692.0107	1692.0106	-1684.5	365.4783	4.005941	1.5498896	135180.72458648682
588	390866.12	2934.6204	393875.94	386003.06	390922.97	1446.8049	393074.47	388453.0	1000.0	1000.0	2351999	1694.2455	1694.244	-1685.861	368.5914	3.996158	1.7662961	135418.37726140022
589	378567.0	25937.209	394413.94	333652.34	388897.3	6262.733	393930.12	375011.5	1000.0	1000.0	2355999	1696.1606	1696.1624	-1687.9807	378.68124	3.994017	1.7231406	135658.60550284386
590	361884.97	50037.496	393807.38	275393.6	392230.16	990.6104	393573.16	390816.06	1000.0	1000.0	2359999	1698.5541	1698.5525	-1690.8046	385.16904	4.0105586	1.6230931	135897.8843410015
591	387687.7	3772.7788	391797.62	383619.94	393179.3	1002.6867	394847.8	391718.1	1000.0	1000.0	2363999	1700.5851	1700.5858	-1691.5145	383.78238	3.9993696	1.9440088	136137.34276986122
592	392551.0	901.3035	393609.56	391132.66	392937.72	2791.3696	395408.9	387345.4	1000.0	1000.0	2367999	1702.7821	1702.7803	-1695.096	369.56387	3.9978757	1.5970321	136379.31035494804
593	391247.56	1139.6501	392371.94	389444.03	390024.9	3932.8623	392923.3	381500.62	1000.0	1000.0	2371999	1702.4696	1702.4702	-1694.6167	365.69885	3.9963677	1.6147083	136621.2552177906
594	394278.28	714.0912	395250.88	393328.72	390037.7	4873.4146	393954.3	377543.7	1000.0	1000.0	2375999	1703.4973	1703.496	-1696.5839	357.58405	3.9973452	1.3970313	136863.0001859665
595	391586.88	964.20734	392726.0	390085.03	392568.4	712.93536	393244.8	390900.62	1000.0	1000.0	2379999	1704.7363	1704.737	-1696.4731	364.04913	4.0075264	1.7469969	137104.3754606247
596	392071.9	675.06384	392701.12	390934.5	394063.66	774.2636	395215.12	392781.94	1000.0	1000.0	2383999	1706.6621	1706.6611	-1698.5386	369.93182	3.9976609	1.7028775	137343.963960886
597	395513.06	535.17065	396186.1	394916.5	393708.4	930.1722	395341.78	392286.38	1000.0	1000.0	2387999	1708.0995	1708.0964	-1700.5815	370.08282	4.002408	1.5524062	137585.35488891602
598	395158.7	621.91876	395731.25	394119.84	391556.3	8689.278	396613.44	372398.3	1000.0	1000.0	2391999	1710.4548	1710.4551	-1702.7305	359.03738	3.9920049	1.6071144	137826.4096083641
599	391827.38	3811.359	395723.47	385729.8	365485.84	80209.81	393884.4	124879.72	1000.0	1000.0	2395999	1711.2744	1711.2755	-1703.72	359.84293	4.0010633	1.571136	138068.06135940552
600	390050.7	5032.474	393462.53	381380.8	393841.75	975.7424	395721.72	392403.28	1000.0	1000.0	2399999	1712.8323	1712.8304	-1705.7784	363.12613	4.004458	1.431461	138306.29525446892
601	392879.53	1961.2594	395081.4	389990.9	388385.22	19993.406	397337.34	330173.38	1000.0	1000.0	2403999	1714.3688	1714.3685	-1706.6373	361.43823	3.9897316	1.600589	138544.73389911652
602	393998.6	1464.4922	395797.53	391732.75	394105.6	523.85425	395135.16	393288.44	1000.0	1000.0	2407999	1715.3425	1715.3425	-1708.58	357.76904	4.00225	1.3757331	138779.82852220535
603	385374.7	16771.209	395788.9	356337.22	397294.5	2900.0044	399085.03	388710.44	1000.0	1000.0	2411999	1719.4899	1719.4907	-1712.4084	357.6529	3.996349	1.4568411	139014.69749212265
604	395087.0	774.6753	396347.25	394349.12	395419.53	597.61066	396209.78	394483.4	1000.0	1000.0	2415999	1722.4316	1722.43	-1714.9917	352.49792	4.003848	1.5596462	139249.10272741318
605	372697.88	36135.824	394695.56	310140.38	370253.5	71427.41	395207.8	155977.17	1000.0	1000.0	2419999	1723.0714	1723.0702	-1715.5222	355.0402	3.9942985	1.5420595	139482.7612543106
606	394291.03	901.4465	395316.7	392941.0	395681.97	547.5096	396746.75	394677.1	1000.0	1000.0	2423999	1723.5104	1723.5115	-1716.333	357.4752	4.011347	1.4756845	139717.01239323616
607	386989.44	6471.525	394247.25	378520.94	391867.38	5243.1274	395005.16	379152.38	1000.0	1000.0	2427999	1725.1292	1725.128	-1717.6564	358.68835	3.9911573	1.5577582	139952.07323789597
608	392336.12	810.2301	393596.7	391470.12	392654.5	646.461	393745.62	391485.34	1000.0	1000.0	2431999	1728.4994	1728.5004	-1721.5437	352.99213	3.9985156	1.4337137	140186.55690646172
609	360810.78	35216.336	393127.4	307784.4	395023.62	949.8879	396074.8	393445.75	1000.0	1000.0	2435999	1730.5247	1730.5232	-1723.4203	354.87033	4.003321	1.4627168	140419.9690372944
610	394003.78	1639.0973	395480.9	391422.22	393909.66	5817.0425	397165.44	376701.72	1000.0	1000.0	2439999	1732.3907	1732.3884	-1725.1648	357.61707	3.9992886	1.4911993	140656.6551232338
611	395307.06	801.26105	396536.06	394293.7	395848.25	1187.5847	397328.4	394147.97	1000.0	1000.0	2443999	1733.2126	1733.2131	-1725.488	346.19543	4.0005326	1.6361086	140891.88968229294
612	394806.7	933.33386	396015.9	393480.6	392750.44	726.0869	394037.53	391678.47	1000.0	1000.0	2447999	1737.4939	1737.4941	-1730.8123	345.85834	4.0003924	1.3868276	141127.9684870243
613	392470.5	568.1499	393338.34	391931.4	392698.38	3404.8674	395349.28	385018.84	1000.0	1000.0	2451999	1740.4474	1740.446	-1732.7008	347.81198	3.9990644	1.624374	141364.73200845718
614	391132.3	4298.843	394707.4	383784.5	394592.2	763.3064	395961.4	393204.88	1000.0	1000.0	2455999	1741.2396	1741.2417	-1734.3265	345.96014	4.000804	1.4197216	141601.0782263279
615	393143.16	1052.9149	394099.16	391471.66	390835.72	4628.708	395201.84	382573.34	1000.0	1000.0	2459999	1742.9363	1742.9368	-1735.9197	343.1677	3.9901206	1.4437737	141838.23528456688
616	392546.28	683.34064	393428.4	391809.44	391796.22	5432.9097	395957.56	378884.1	1000.0	1000.0	2463999	1743.9125	1743.9103	-1736.7367	347.97076	3.9918253	1.4985683	142077.67667222023
617	391185.7	3056.1094	393485.8	385926.5	391128.72	4971.166	395901.5	383150.56	1000.0	1000.0	2467999	1747.2435	1747.246	-1740.4515	343.82718	3.998539	1.4050317	142318.3048734665
618	389772.47	6206.337	394948.97	379168.7	395669.38	1977.6283	397031.16	389931.3	1000.0	1000.0	2471999	1750.1217	1750.1222	-1743.3003	334.5287	4.0024223	1.429059	142560.17339920998
619	392704.03	6356.7983	398304.28	381998.34	395719.88	2803.0066	397256.8	387354.1	1000.0	1000.0	2475999	1751.9213	1751.918	-1744.8044	334.00842	3.9949276	1.4823489	142803.0708875656
620	394911.22	292.5493	395412.03	394674.53	395547.2	623.4697	396543.1	394727.6	1000.0	1000.0	2479999	1754.2622	1754.2638	-1746.9535	333.63467	4.002993	1.5317973	143045.67032289505
621	394314.12	1010.4984	395633.28	393073.88	394455.16	2351.359	395940.4	387604.94	1000.0	1000.0	2483999	1754.7555	1754.754	-1748.308	328.81876	4.0018325	1.3115449	143290.04724502563
622	389373.8	4563.4976	394008.97	384272.53	394772.5	810.3011	396301.56	393046.84	1000.0	1000.0	2487999	1754.2286	1754.2302	-1747.3016	340.10782	4.002354	1.4025452	143533.25381469727
623	394343.62	1184.1628	395701.66	392619.0	395355.56	462.37033	396075.75	394423.84	1000.0	1000.0	2491999	1755.212	1755.2118	-1748.4656	328.77045	3.9914424	1.4011583	143777.4957523346
624	393142.25	1599.8502	395324.28	390925.62	391850.28	7564.307	395238.38	369212.97	1000.0	1000.0	2495999	1757.0001	1757.0009	-1749.9155	327.3097	4.0044003	1.4720461	144025.45574355125
625	394375.9	952.11365	395312.97	392980.94	395491.66	646.4814	396271.38	394099.72	1000.0	1000.0	2499999	1760.1031	1760.1027	-1753.1727	329.94577	3.9964006	1.4357731	144272.4491329193
626	392543.75	1497.2163	393936.22	390042.9	393793.72	394.00632	394418.0	393221.0	1000.0	1000.0	2503999	1761.307	1761.3079	-1755.1278	316.63788	4.0009513	1.2532307	144515.9770679474
627	393862.9	1081.662	395692.2	392872.1	392612.38	1791.9706	395011.78	387781.78	1000.0	1000.0	2507999	1763.7102	1763.7097	-1756.5597	327.57156	4.0018005	1.4818553	144756.73763132095
628	394812.12	482.17603	395157.47	393983.28	395588.5	1809.6666	396991.12	390452.2	1000.0	1000.0	2511999	1765.5802	1765.5815	-1758.7499	348.1492	3.9944978	1.4316179	144998.09617376328
629	395073.38	650.7869	395775.16	394321.84	392632.97	2301.072	394766.44	386373.94	1000.0	1000.0	2515999	1769.3533	1769.3538	-1762.912	319.031	4.0042963	1.3340181	145239.24396419525
630	391426.03	2779.9993	393265.56	386617.8	392087.75	6672.3228	396545.7	374725.7	1000.0	1000.0	2519999	1770.2667	1770.2671	-1764.0188	324.7643	4.0009675	1.2655352	145480.7123093605
631	395267.88	1452.6602	397166.66	393487.8	396865.7	840.67255	398082.03	394820.6	1000.0	1000.0	2523999	1772.2148	1772.2147	-1765.8141	318.8612	3.997746	1.3276738	145722.03022551537
632	395177.6	882.1647	396417.75	393948.97	395057.84	4538.0854	397334.56	381530.4	1000.0	1000.0	2527999	1773.7184	1773.7185	-1767.4835	312.53613	4.000793	1.2520255	145962.23198103905
633	385365.2	15675.681	396134.28	358286.44	389894.75	15627.227	396087.8	343044.28	1000.0	1000.0	2531999	1774.6875	1774.6859	-1768.7345	321.38034	4.0022793	1.1919664	146201.13106179237
634	395425.88	1041.5256	396412.94	393838.62	393429.9	2757.2437	396180.72	385768.62	1000.0	1000.0	2535999	1776.2249	1776.224	-1769.923	317.0027	3.978152	1.2846357	146441.00527858734
635	391712.44	4073.8484	395785.06	385302.84	394559.9	2586.0527	396149.28	386948.6	1000.0	1000.0	2539999	1778.7406	1778.7406	-1772.902	301.67676	3.9984708	1.2017249	146679.23974466324
636	394897.88	1440.3713	397140.4	393252.9	391211.3	4992.047	396622.4	382608.03	1000.0	1000.0	2543999	1780.2733	1780.2739	-1774.194	300.51825	3.985778	1.2358384	146917.41029834747
637	392643.8	4547.3276	396756.97	385116.78	391983.7	3731.2422	395025.22	382131.56	1000.0	1000.0	2547999	1782.3622	1782.36	-1776.1766	291.57828	3.9869528	1.2909788	147156.5847015381
638	394324.12	551.4336	395049.25	393588.7	393249.44	3877.5906	396353.0	382051.88	1000.0	1000.0	2551999	1786.0769	1786.0762	-1779.9858	288.89743	4.0028906	1.2575365	147394.83907032013
639	384538.34	16852.656	395819.12	355398.22	395953.56	489.72656	396870.1	395286.28	1000.0	1000.0	2555999	1788.8466	1788.847	-1783.3025	281.37164	4.000317	1.1214283	147636.19431495667
640	393505.5	666.03534	394191.06	392437.28	394265.5	3407.0938	395692.12	384063.84	1000.0	1000.0	2559999	1790.7507	1790.7512	-1785.0437	284.53735	3.996329	1.1623417	147873.9164659977
641	395235.3	659.4733	396181.6	394335.8	396408.72	404.3763	397114.5	395753.75	1000.0	1000.0	2563999	1792.7466	1792.7455	-1786.2805	280.7739	3.9922142	1.3413897	148113.7657482624
642	393583.62	1440.664	394668.38	391109.03	390999.6	9007.307	396045.2	364613.12	1000.0	1000.0	2567999	1795.992	1795.9928	-1789.9795	271.78595	4.002957	1.2660038	148354.70654129982
643	394612.9	622.2744	395545.34	393807.3	393356.78	340.08423	393711.53	392473.25	1000.0	1000.0	2571999	1799.0238	1799.0238	-1793.043	287.89395	3.9989634	1.2184709	148594.9439098835
644	394498.2	1066.7738	395987.28	393173.8	393563.22	387.78195	394053.84	393090.4	1000.0	1000.0	2575999	1799.9108	1799.9099	-1794.0503	274.45325	3.96672	1.1982431	148835.45883631706
645	393370.2	473.48615	393877.97	392629.1	387983.34	13215.241	394936.0	356193.1	1000.0	1000.0	2579999	1800.2211	1800.2205	-1794.603	269.72214	3.9675741	1.1582202	149077.55895638466
646	395491.0	526.98413	396010.53	394783.94	396040.22	478.72626	396840.34	395256.16	1000.0	1000.0	2583999	1802.2092	1802.2095	-1796.427	278.60342	3.971332	1.1843544	149317.25637698174
647	393674.25	1300.7	395389.1	392286.53	387633.3	26153.764	396824.56	309177.6	1000.0	1000.0	2587999	1803.8314	1803.8326	-1797.8153	273.64627	3.9708426	1.2529507	149556.29309129715
648	391900.5	5877.412	395796.03	381744.72	396524.72	491.58215	397361.75	395580.84	1000.0	1000.0	2591999	1806.3248	1806.3237	-1800.3843	273.40182	3.9960783	1.2413528	149796.9936463833
649	389848.4	6117.969	394997.7	379637.44	392150.06	5739.848	396644.03	377241.4	1000.0	1000.0	2595999	1809.6232	1809.6222	-1803.9392	266.02393	3.998912	1.1795872	150034.87634444237
650	392824.97	2003.1123	394336.6	389390.97	395322.62	597.32715	395876.75	394077.12	1000.0	1000.0	2599999	1813.284	1813.2861	-1807.5602	255.59412	3.9884164	1.2061777	150274.7241473198
651	395480.94	1105.1532	397044.47	393920.3	378392.9	18963.361	393538.66	334326.9	1000.0	1000.0	2603999	1815.3572	1815.3563	-1810.122	258.63174	3.987541	1.0797092	150514.92053246498
652	394472.75	714.4031	395533.22	393527.22	393180.7	4322.925	396354.28	383986.66	1000.0	1000.0	2607999	1818.4089	1818.4089	-1812.8438	252.52342	4.0014358	1.1521916	150755.530064106
653	394415.75	303.2298	394907.16	394077.16	395493.25	3156.8906	397324.47	386181.62	1000.0	1000.0	2611999	1820.3003	1820.2998	-1814.5288	243.44412	4.007179	1.207886	150997.04627275467
654	394849.06	627.2218	395361.94	393782.53	397928.62	477.85922	398792.25	396963.25	1000.0	1000.0	2615999	1822.7394	1822.7394	-1817.554	237.32654	3.9695547	1.0667832	151236.83020210266
655	394972.94	592.9093	395611.34	394021.1	396268.3	2507.1638	397927.47	388979.5	1000.0	1000.0	2619999	1823.4062	1823.4059	-1817.8953	233.19307	3.9297352	1.1541269	151475.20410823822
656	387767.75	11356.037	396856.53	368342.9	389346.0	11135.85	394413.38	356004.9	1000.0	1000.0	2623999	1824.213	1824.2133	-1818.6848	229.4385	3.9372237	1.1600285	151713.73051810265
657	395061.25	1474.0448	396588.53	392631.2	391062.25	12143.24	397406.22	356362.34	1000.0	1000.0	2627999	1824.5901	1824.5895	-1819.2366	231.77496	3.9435802	1.1022847	151950.0453953743
658	305813.66	111554.25	394816.1	120945.41	396044.53	745.6161	397155.03	394705.03	1000.0	1000.0	2631999	1824.4966	1824.4949	-1819.0228	237.23984	3.9647357	1.1275262	152186.53085660934
659	385994.88	13059.496	394510.2	363399.3	392139.2	3084.9666	394845.84	383200.56	1000.0	1000.0	2635999	1825.0029	1825.0017	-1820.0103	231.04216	3.956295	1.004428	152421.26676559448
660	393615.8	450.5206	394338.94	393121.84	382372.44	27910.154	396150.66	305531.53	1000.0	1000.0	2639999	1825.8568	1825.8584	-1819.833	232.35184	3.9340956	1.2567317	152658.1923367977
661	395036.7	452.58334	395689.2	394516.22	393779.9	4962.344	396730.88	381745.0	1000.0	1000.0	2643999	1825.7703	1825.7687	-1819.8232	229.07837	3.9295824	1.2363209	152895.00104141235
662	382083.7	19882.219	394523.1	347662.78	395503.2	1117.9381	396650.53	392832.56	1000.0	1000.0	2647999	1825.556	1825.5552	-1820.5577	227.983	3.9164696	0.9979213	153130.47604823112
663	394073.7	691.9803	395214.72	393384.75	392529.12	4444.2847	396959.94	384730.25	1000.0	1000.0	2651999	1825.671	1825.6714	-1820.0718	232.59193	3.8722227	1.1552137	153364.07642936707
664	389528.4	7578.3643	395910.66	376609.34	394433.38	1504.024	396062.53	390948.62	1000.0	1000.0	2655999	1827.1597	1827.1603	-1821.5477	230.72826	3.9131734	1.1601943	153600.3177626133
665	372225.56	35706.484	395222.94	310497.38	394848.9	1693.2496	396634.62	390909.12	1000.0	1000.0	2659999	1828.7784	1828.7775	-1823.3757	233.19978	3.9273248	1.1080959	153836.8576552868
666	395156.03	1020.8722	396262.72	393531.06	344888.97	57051.86	395206.88	226798.72	1000.0	1000.0	2663999	1829.3451	1829.3451	-1823.589	239.12216	3.9336553	1.2000259	154073.49965715408
667	379286.03	27341.049	396302.5	331950.53	386162.8	20018.656	397409.88	344098.7	1000.0	1000.0	2667999	1830.5186	1830.5197	-1824.6776	239.82193	3.9098876	1.2192359	154311.6935760975
668	395459.16	1190.9365	397428.8	394481.62	388639.5	20578.166	397273.25	327581.7	1000.0	1000.0	2671999	1831.4929	1831.4924	-1826.1566	236.79881	3.878074	1.0866911	154547.04182338715
669	394351.1	603.7738	395332.72	393753.97	392897.34	3226.3958	395970.94	385953.94	1000.0	1000.0	2675999	1831.3707	1831.3702	-1825.93	237.41171	3.8761177	1.1211658	154780.00037908554
670	392675.88	3888.988	395691.53	386122.44	398041.12	682.60693	399103.2	396412.5	1000.0	1000.0	2679999	1832.9319	1832.9312	-1827.6619	235.77994	3.8889596	1.0705681	155013.6713066101
671	395589.5	1401.5302	396640.12	393191.3	377108.8	49164.344	395020.6	229664.45	1000.0	1000.0	2683999	1833.9192	1833.9187	-1828.4392	232.25333	3.8944533	1.1093383	155249.74572062492
672	393460.56	3572.8196	397021.25	387525.56	394702.28	5957.0337	398082.16	377029.5	1000.0	1000.0	2687999	1833.5312	1833.5292	-1827.9078	233.04237	3.8817854	1.145135	155484.38527202606
673	392797.62	5253.8823	398247.6	384275.75	395727.6	676.04816	396988.84	394738.88	1000.0	1000.0	2691999	1833.9547	1833.9548	-1828.481	239.95807	3.7935908	1.1224817	155717.6622080803
674	390043.7	8329.168	396075.44	375714.22	386212.53	29901.348	397069.3	296528.78	1000.0	1000.0	2695999	1832.4656	1832.4666	-1826.5576	238.70122	3.8275962	1.2269577	155955.28435611725
675	387117.22	12896.767	395439.38	364835.1	396292.28	501.31876	396989.3	395539.56	1000.0	1000.0	2699999	1835.0182	1835.018	-1829.5808	229.91316	3.8296342	1.1385465	156191.43082237244
676	394999.94	1243.7704	396470.56	393025.56	397699.5	342.18765	398204.84	397030.38	1000.0	1000.0	2703999	1836.1921	1836.1909	-1830.6406	220.76447	3.8169959	1.1667383	156427.18613123894
677	395938.5	349.73917	396416.5	395493.72	396947.7	454.9455	397587.16	396302.9	1000.0	1000.0	2707999	1837.1859	1837.1859	-1831.5067	221.71515	3.8353457	1.1793532	156659.41975140572
678	363921.44	57393.953	397450.44	264513.12	398002.28	774.84045	399076.03	396439.75	1000.0	1000.0	2711999	1837.5249	1837.5253	-1832.123	233.9566	3.813459	1.100616	156894.76259493828
679	381254.2	21029.707	396295.7	345317.12	396031.4	928.58374	397361.3	393896.3	1000.0	1000.0	2715999	1837.9022	1837.9015	-1832.1884	241.29681	3.8161793	1.1882583	157130.2329967022
680	393273.94	4372.3643	396270.78	385725.1	397621.0	765.31274	398632.06	396360.9	1000.0	1000.0	2719999	1839.3562	1839.3549	-1833.9049	229.47684	3.83743	1.1266235	157365.787992239
681	395216.28	1131.4303	396745.2	393925.94	395255.94	3996.2686	397771.1	383575.06	1000.0	1000.0	2723999	1841.4943	1841.4938	-1836.4264	227.02313	3.85329	1.023688	157599.01438760757
682	394456.56	1244.9332	396605.34	393577.34	394195.03	4017.389	397627.5	386247.44	1000.0	1000.0	2727999	1842.4974	1842.4966	-1837.2312	221.26183	3.7971208	1.0674466	157833.2101175785
683	366548.72	50780.28	397388.25	278611.6	397713.56	538.7194	398466.56	396650.0	1000.0	1000.0	2731999	1843.9465	1843.9464	-1838.4305	220.55954	3.8166065	1.1361836	158066.2735402584
684	390044.56	5704.5825	396100.12	381577.3	381480.6	39556.39	397835.34	263374.72	1000.0	1000.0	2735999	1843.7971	1843.7981	-1838.594	226.91502	3.768239	1.0475883	158300.71699762344
685	392521.66	8029.989	397552.75	378622.4	377670.78	61161.027	398558.4	194189.7	1000.0	1000.0	2739999	1844.521	1844.5187	-1839.1771	227.65884	3.7588382	1.0996058	158534.5103070736
686	396011.6	518.7383	396559.12	395373.97	388041.5	16276.411	397684.38	341923.4	1000.0	1000.0	2743999	1844.0426	1844.0431	-1838.5518	225.58772	3.7382357	1.1389204	158766.75214767456
687	379533.6	27723.02	395909.38	331518.25	397151.97	2751.6887	399122.9	389236.1	1000.0	1000.0	2747999	1843.9407	1843.9404	-1838.135	232.19194	3.7538447	1.2072092	159002.14353847504
688	397007.34	708.5154	398143.53	396192.88	387592.28	20269.123	398060.56	343712.78	1000.0	1000.0	2751999	1844.2952	1844.2946	-1838.7562	231.90356	3.7767446	1.1352812	159237.34063363075
