Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
28	6471.891	53.377426	6556.513	6408.8022	6510.538	99.91309	6683.2363	6352.6396	1000.0	1000.0	111999	542.69543	100.18143	644.7783	64.49987	542.6955	100.18149	645.8704	61.81873	-543.5873	19.39423	2.946001	0.041578826	3.094894	2.7872248	15.409584	0.84576386	18.88586	12.703928	2257.2028908729553
29	6639.425	49.525723	6686.935	6561.839	6514.148	115.33458	6728.935	6291.5044	1000.0	1000.0	115999	550.7824	99.391174	653.5783	65.288925	550.78217	99.3911	652.1017	71.23279	-551.6281	19.625805	2.9498692	0.040199026	3.0724125	2.8108819	15.60493	0.8534834	18.667826	13.00993	2338.2907173633575
30	6633.4224	89.529076	6783.6465	6563.375	6456.9624	109.26224	6638.7354	6317.9277	1000.0	1000.0	119999	557.869	99.48087	658.86237	71.50679	557.869	99.48154	660.8377	79.76335	-558.7095	19.61538	2.9545944	0.04077374	3.07923	2.8085635	15.7904215	0.8876865	19.218483	12.307341	2419.779611349106
31	6617.702	55.5686	6674.9873	6531.839	6357.471	84.57411	6460.5503	6203.8403	1000.0	1000.0	123999	565.03613	98.313385	665.3958	90.53525	565.03625	98.31381	667.7237	83.16227	-565.85645	19.392988	2.957135	0.04077902	3.0896978	2.8057218	15.846451	0.8844109	18.854694	12.923226	2503.454400062561
32	6802.0215	69.95583	6899.353	6718.996	6746.608	74.04101	6880.9893	6589.216	1000.0	1000.0	127999	571.88965	97.87424	673.27954	84.703285	571.8892	97.87503	674.8494	91.45173	-572.7089	19.29727	2.964396	0.041572656	3.1059706	2.8092241	15.913485	0.88837796	19.374964	12.890063	2584.306971311569
33	6778.669	39.83256	6821.1753	6718.1104	6929.0635	133.15926	7190.189	6744.158	1000.0	1000.0	131999	578.01166	97.75173	678.0513	87.47313	578.01154	97.75186	675.84924	83.472115	-578.8224	19.478336	2.9657345	0.04011026	3.0882738	2.814185	16.044617	0.9046642	19.60511	13.176907	2664.0116300582886
34	6787.1553	88.05299	6919.076	6703.7803	6833.253	46.918976	6922.95	6741.8687	1000.0	1000.0	135999	584.16284	96.95315	679.4111	101.463394	584.16266	96.95381	680.9819	96.644844	-584.97345	19.336424	2.9715614	0.04040802	3.1078515	2.8009608	16.395523	0.9296373	19.834091	13.080195	2744.5253286361694
35	6924.9946	110.98718	7111.5557	6826.0645	6782.009	101.80816	6959.4316	6582.828	1000.0	1000.0	139999	589.88416	96.27291	687.353	102.614296	589.88416	96.27299	686.18304	101.760376	-590.67596	19.418442	2.9760048	0.039583847	3.0999334	2.8408167	16.27529	0.9165213	20.185375	13.0867405	2825.4250280857086
36	6970.4766	74.97869	7048.9966	6863.448	7091.486	126.06198	7218.6714	6855.78	1000.0	1000.0	143999	595.2812	95.46397	692.50665	111.33691	595.2812	95.464836	691.49774	108.872765	-596.0439	19.111708	2.9779248	0.040164158	3.1256583	2.8153434	16.317661	0.9402641	20.674606	13.164226	2906.4599692821503
37	6928.4023	76.01629	7044.942	6843.7134	6943.706	116.08221	7118.7695	6755.2734	1000.0	1000.0	147999	600.47235	95.310524	704.6822	111.70965	600.47253	95.310165	704.8508	111.5014	-601.2274	19.677586	2.9859986	0.041120578	3.1197307	2.8240073	16.53144	0.93922836	20.171124	13.608296	2991.0647778511047
38	6935.3174	158.83679	7119.895	6682.169	6559.9517	64.22685	6689.8633	6469.5713	1000.0	1000.0	151999	605.5111	95.107796	707.1064	117.19335	605.5109	95.10848	705.7123	112.88752	-606.2977	19.695744	2.998159	0.03943924	3.130622	2.828857	16.723734	0.90492004	20.047762	13.773311	3081.2782452106476
39	6982.9956	82.54711	7119.1924	6901.2744	6998.2607	55.973305	7086.163	6931.9575	1000.0	1000.0	155999	610.5508	94.65913	712.2411	123.13341	610.55054	94.65982	710.90857	121.59977	-611.29535	19.631727	3.006097	0.03983985	3.1503801	2.8623762	16.62075	0.9317212	20.042572	13.6742115	3171.4709849357605
40	7047.5083	75.80981	7111.23	6920.3237	7061.4624	36.446556	7105.144	7005.036	1000.0	1000.0	159999	615.12146	94.357574	713.91235	120.61856	615.12146	94.35777	714.29315	120.55701	-615.8582	19.957602	3.0091586	0.03942392	3.1504622	2.8565507	16.882359	0.9336082	20.664364	13.902114	3261.5375406742096
41	7030.4443	114.98668	7165.6567	6864.0176	7009.3506	86.523834	7148.362	6875.862	1000.0	1000.0	163999	619.76215	94.09939	718.4417	125.17811	619.7617	94.09981	717.4377	122.16081	-620.50476	19.931839	3.0157993	0.038954448	3.1372168	2.8635185	17.042635	0.9717163	20.97321	13.814159	3351.923405647278
42	7074.823	49.28189	7137.701	7000.544	7178.5635	53.32841	7293.203	7120.0703	1000.0	1000.0	167999	624.3848	92.865776	724.53156	127.50336	624.38477	92.86579	723.2006	127.441086	-625.1308	20.26243	3.0216384	0.039275702	3.1477728	2.879852	17.179703	0.9712557	20.721899	13.8165455	3441.028889656067
