Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	Averagesh_penalty	Stdsh_penalty	Maxsh_penalty	Minsh_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
54	9121.83	73.05148	9245.523	9062.702	9227.706	63.30555	9307.165	9078.699	1000.0	1000.0	215999	744.59143	83.2864	901.8285	517.4925	744.5915	83.28548	903.69006	514.27246	-744.0905	23.248976	2.401182	0.057925854	2.610603	2.1725988	0.23536207	0.048789196	0.45676845	0.029189358	16.601791	0.8750328	19.82171	13.569425	3798.7485852241516
55	8979.416	85.562515	9080.066	8849.916	9074.713	65.8772	9164.387	8959.886	1000.0	1000.0	219999	752.76184	85.16182	910.76654	515.3317	752.7618	85.162	911.9148	516.53186	-752.25275	23.592636	2.399939	0.058136802	2.6116693	2.1507552	0.23493159	0.046608202	0.39274213	0.040984005	16.65791	0.8759472	19.496279	13.475993	3869.2336547374725
56	8796.036	572.9341	9300.789	7829.8926	9371.829	120.643394	9546.697	9183.505	1000.0	1000.0	223999	760.78674	87.64048	918.34924	458.34058	760.7863	87.64012	918.10266	460.01312	-760.24194	24.664137	2.4095263	0.057375677	2.6195428	2.231645	0.23478669	0.047533788	0.38963452	0.036345806	16.952467	0.88439995	20.45247	13.690247	3939.322716474533
57	9200.109	49.167854	9250.803	9119.033	9360.102	64.68598	9457.502	9272.163	1000.0	1000.0	227999	767.4807	92.23354	926.4957	411.9269	767.48047	92.23326	926.25446	408.23285	-766.9057	25.927805	2.4167378	0.057479918	2.6205082	2.2175293	0.23797837	0.050033707	0.48072833	0.046411768	17.173141	0.892772	20.411821	14.149887	4009.081401824951
58	9210.637	47.748363	9269.533	9150.313	9109.799	103.45735	9259.121	8879.3	1000.0	1000.0	231999	773.08875	97.21149	937.84827	363.42117	773.0886	97.21011	940.2762	363.0218	-772.44165	25.620317	2.419666	0.05834651	2.622613	2.2191648	0.2393963	0.04996949	0.41900623	0.04497989	17.096247	0.90255463	20.190348	13.740231	4079.637095928192
59	9310.835	22.34734	9344.166	9282.908	8248.701	269.33997	8589.72	7766.706	1000.0	1000.0	235999	779.27527	100.13389	944.4504	339.5154	779.2755	100.13309	944.214	339.2599	-778.6655	27.25043	2.4282758	0.056593347	2.6186101	2.2191944	0.23829529	0.052576922	0.44509783	0.030592438	17.330553	0.9342138	21.118402	14.172348	4149.6649696826935
60	9294.787	138.12299	9393.68	9057.086	9628.7	68.68624	9745.26	9504.943	1000.0	1000.0	239999	785.7327	101.51037	946.0656	336.7342	785.7327	101.509575	946.4454	336.05038	-785.10046	26.670948	2.440519	0.05591743	2.6707933	2.254032	0.23797266	0.05217152	0.447115	0.035887428	17.585915	0.93942535	20.906485	14.502948	4219.412754774094
61	9358.209	70.35525	9453.107	9263.374	9612.532	142.51852	9755.71	9213.209	1000.0	1000.0	243999	791.8002	103.48405	952.13214	314.28708	791.8	103.48365	954.3341	313.6967	-791.17444	27.449589	2.4453635	0.05654892	2.639976	2.18478	0.23691116	0.0517934	0.44048417	0.045045435	17.790865	0.97554815	22.030586	14.673747	4289.6328592300415
62	9457.426	32.77265	9508.349	9418.357	9550.349	94.049706	9695.416	9403.303	1000.0	1000.0	247999	798.45245	105.3787	959.35266	288.9735	798.4526	105.3778	960.3499	288.84772	-797.7639	26.336452	2.4470615	0.05585825	2.63902	2.241658	0.23643988	0.051687285	0.48225135	0.036864627	17.761093	0.9809842	21.762915	14.557898	4360.0791845321655
63	9481.791	116.67389	9614.869	9301.745	8934.947	116.29375	9143.613	8686.358	1000.0	1000.0	251999	803.69183	108.61471	965.4376	257.79333	803.6919	108.61443	964.7617	257.35376	-802.99097	26.153044	2.4621656	0.054199763	2.669616	2.2932224	0.23077923	0.050454672	0.43478587	0.038826037	17.811247	1.0084327	21.84527	14.108585	4429.805780649185
