Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
45	2306.7336	172.97879	2568.4717	2106.066	2282.5508	109.79292	2448.7886	2063.857	1000.0	1000.0	179999	170.54404	57.250835	556.7057	-60.2835	170.54433	57.249424	554.27466	-59.21435	-170.17819	11.173197	1.5774488	0.072377264	1.9882133	1.3826793	3.8181033	0.28696877	5.3419495	2.9290094	3919.757162094116	0.6
46	2421.3137	29.909742	2442.8657	2370.0845	2391.4146	91.64594	2503.1538	2175.0046	1000.0	1000.0	183999	173.4209	58.019066	577.7139	-62.238068	173.42114	58.016945	581.7468	-64.38158	-173.20325	12.058119	1.6264641	0.06211792	1.9217939	1.440237	4.144027	0.32479164	6.0456614	3.0864823	4004.9192821979523	0.6
47	2350.7622	162.87769	2552.4558	2098.898	2318.7275	87.73369	2440.388	2171.5535	1000.0	1000.0	187999	178.1153	58.811047	566.46545	-81.56618	178.11533	58.80764	563.2228	-78.775276	-177.84213	12.093098	1.611718	0.06613207	1.9665033	1.4152147	4.107129	0.3392902	5.552257	3.1933153	4085.56471657753	0.6
48	2469.8599	109.8679	2650.3333	2354.112	2454.2915	72.55326	2576.0557	2364.3938	1000.0	1000.0	191999	179.22296	58.72182	595.3816	-81.84841	179.22342	58.720707	590.41364	-80.46483	-178.85097	11.728733	1.604351	0.066355675	2.0425286	1.4379803	3.858626	0.29148695	6.0504394	3.003201	4175.539505720139	0.6
49	2414.242	147.96664	2563.6863	2172.4175	2596.1968	98.77966	2775.8423	2434.3013	1000.0	1000.0	195999	180.42609	57.850006	600.4975	-76.24739	180.42612	57.847904	601.8267	-73.32607	-180.05443	11.416396	1.5924138	0.07295921	2.0982404	1.4082547	3.9033544	0.29880148	5.486863	3.0338597	4255.674603939056	0.6
50	2477.0586	194.64192	2652.6687	2160.619	2439.1812	61.90335	2516.367	2340.14	1000.0	1000.0	199999	181.62856	57.81172	606.54254	-57.213528	181.62842	57.81093	607.8989	-63.135784	-181.27556	11.16831	1.5826076	0.058556493	1.825406	1.3815845	3.9165654	0.27868503	5.179832	3.0690508	4337.374295711517	0.6
51	2560.3306	50.824203	2617.1775	2494.108	2327.5002	42.56055	2390.657	2246.3203	1000.0	1000.0	203999	183.02704	57.71316	607.60205	-49.318657	183.02696	57.71204	608.23926	-53.695915	-182.63475	11.467282	1.5993167	0.082158335	2.1036086	1.3809142	3.9279823	0.323795	6.414305	3.0871117	4423.044638633728	0.6
52	2395.4634	47.10342	2441.0896	2321.4978	2837.7844	113.7267	2976.5789	2553.4363	1000.0	1000.0	207999	183.88696	57.89234	586.01697	-56.668404	183.887	57.890503	586.7992	-58.463196	-183.47487	11.211551	1.5694776	0.06228313	1.9452587	1.3768463	3.913916	0.29253963	5.8379993	2.986942	4508.353168010712	0.6
53	2424.5728	38.331604	2472.5688	2378.1526	2312.9312	69.98309	2409.557	2190.1565	1000.0	1000.0	211999	184.51933	58.663876	603.2863	-42.222458	184.51918	58.663128	604.42395	-45.650055	-184.09618	11.2686615	1.5626844	0.06455694	1.9410245	1.3616525	3.8801067	0.29039726	5.906621	3.0266597	4600.493786811829	0.6
54	2309.583	172.08792	2417.3254	2011.9186	2666.7644	62.295185	2751.1807	2530.5256	1000.0	1000.0	215999	185.74782	59.66308	760.017	-60.365215	185.74825	59.660316	662.65314	-34.10877	-185.2633	13.687777	1.5960828	0.07075526	1.9614701	1.4006172	3.9321117	0.31262767	5.5532627	3.0468187	4693.727312326431	0.6
55	2407.624	205.78113	2619.7427	2077.6604	2374.0674	141.69868	2519.8745	2013.7374	1000.0	1000.0	219999	187.16676	59.748806	568.48	-30.110195	187.1669	59.746773	582.09924	-26.666615	-186.7795	13.677559	1.5903039	0.063562416	1.8539715	1.3977767	3.8851602	0.28026113	5.128662	3.005609	4780.578526735306	0.6
56	2483.1978	82.9678	2619.744	2395.4941	2340.64	30.652674	2396.5354	2287.468	1000.0	1000.0	223999	188.86798	59.522827	484.454	-41.364784	188.86786	59.522472	471.65106	-44.16005	-188.4392	11.517828	1.5718391	0.05971143	1.9356544	1.3945063	3.9109604	0.28898895	5.468148	2.9713836	4879.592197179794	0.6
57	2468.5723	44.727016	2516.8096	2412.3196	2433.672	132.8936	2647.3958	2138.4666	1000.0	1000.0	227999	189.04391	60.5498	433.23	-21.95797	189.04388	60.549423	429.4453	-21.538517	-188.59384	11.4523735	1.5618459	0.062833086	1.8152479	1.3405555	3.916741	0.28937536	5.328625	3.0128052	4975.503311872482	0.6
58	2441.466	48.68749	2501.2986	2365.529	2214.8918	87.518654	2336.3767	1999.6084	1000.0	1000.0	231999	190.31682	60.9058	429.7755	-10.541546	190.31714	60.90477	442.17386	-13.574962	-189.87685	11.759905	1.5765339	0.06029436	1.8138757	1.387064	4.030358	0.30534863	5.2339354	3.1455889	5067.386897563934	0.6
59	2500.3757	94.980804	2656.9397	2413.4836	2409.4333	48.024647	2472.7224	2307.9824	1000.0	1000.0	235999	190.01627	62.092648	461.01022	-4.3505006	190.01634	62.091877	452.84918	-9.41198	-189.49744	11.292693	1.5453676	0.05878356	1.7766383	1.3722298	3.885411	0.29788786	5.064493	2.9421551	5147.692951202393	0.6
60	2551.2112	155.37715	2727.645	2348.4038	2136.635	8.083168	2150.7317	2125.159	1000.0	1000.0	239999	190.67886	62.54514	463.68854	-14.612699	190.6795	62.544117	456.25964	-9.811388	-190.22034	11.438185	1.5826021	0.05732209	1.8100557	1.395504	4.0160623	0.29897913	5.1783776	3.069165	5227.348702907562	0.6
61	2484.4417	63.900745	2573.7112	2395.9727	2509.902	108.49455	2702.1436	2333.8623	1000.0	1000.0	243999	191.64449	62.505753	397.34448	-33.689583	191.64432	62.50615	407.35556	-25.113413	-191.17392	11.081615	1.5593696	0.059570502	1.8158219	1.3460286	4.0164685	0.2951585	5.2640123	3.049019	5316.860032320023	0.6
62	2486.3643	36.372055	2521.625	2425.403	2593.7432	64.33498	2668.4558	2469.9678	1000.0	1000.0	247999	192.97395	62.34216	402.4795	-30.917404	192.9742	62.34162	399.158	-33.339798	-192.4999	10.886817	1.5596879	0.057726856	1.7807328	1.3752211	4.036693	0.3024502	5.392932	3.0927453	5408.4445588588715	0.6
63	2642.0706	59.543274	2713.6025	2571.2283	2601.3535	60.09855	2734.3325	2489.9048	1000.0	1000.0	251999	193.83089	62.967075	413.02155	-28.954222	193.83102	62.96641	414.96875	-27.69273	-193.32945	10.848189	1.5609187	0.061262976	1.8758351	1.3795527	4.1146383	0.31344125	5.6864133	3.110613	5489.876910448074	0.6
64	2575.5417	101.91039	2706.12	2448.4792	2551.6978	101.97588	2676.8423	2306.3525	1000.0	1000.0	255999	194.78471	63.66895	411.97144	-15.481151	194.7847	63.668125	407.0925	-19.865437	-194.26875	10.991323	1.5760049	0.054803785	1.81417	1.3948263	4.1512723	0.30898073	5.2592916	3.2429972	5569.321127414703	0.6
65	2620.9492	79.33744	2709.891	2500.9797	2602.1616	77.129875	2733.1697	2427.4968	1000.0	1000.0	259999	196.01982	64.29524	362.17053	-11.745399	196.02007	64.29496	362.80887	-15.749695	-195.51947	10.871781	1.571465	0.053350616	1.7602525	1.3595921	4.2197227	0.30357504	5.5203834	3.2994397	5650.254654407501	0.6
66	2563.1145	108.94493	2704.6147	2398.3281	2725.1326	173.23256	2880.022	2258.1626	1000.0	1000.0	263999	197.8899	64.2237	365.552	-10.0601425	197.89032	64.2231	365.19043	-10.126745	-197.39157	10.77203	1.5814651	0.05775258	1.7916265	1.3337814	4.180158	0.31300387	5.3904037	3.1714396	5738.434298276901	0.6
