Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
30	2364.4512	1265.2867	3586.606	374.86755	1910.1826	703.52606	3470.7332	1034.5638	1000.0	1000.0	119999	217.71861	89.91816	323.1399	43.141937	217.71915	89.91776	321.92722	41.551285	-217.67212	13.349092	1.1318922	0.068632185	1.4635048	0.93675303	7.3249307	0.4475639	9.491062	5.962905	2937.992940425873
31	2268.794	904.4758	3524.4727	1022.63	1857.6139	920.1141	3566.8918	733.1431	1000.0	1000.0	123999	220.64848	92.995766	330.2501	49.095898	220.64851	92.99593	328.8401	49.11116	-220.63412	13.808888	1.1377405	0.064239584	1.3938346	0.9561938	7.5127764	0.46087092	9.28498	5.971564	3039.6147525310516
32	2532.7395	881.5306	3732.5576	1646.7493	2800.349	1065.3541	4084.9692	1023.3096	1000.0	1000.0	127999	225.00992	96.25827	338.44064	48.879498	225.01022	96.25802	338.39606	47.38671	-224.97318	14.1094055	1.1340543	0.0646419	1.3565513	0.9388144	7.535186	0.46680582	9.662691	6.031903	3146.276071548462
33	2399.923	923.9601	3663.415	1174.04	3390.895	1015.8867	4017.5493	1241.1896	1000.0	1000.0	131999	228.5604	99.642105	351.67303	46.901043	228.5603	99.64277	347.7946	44.69315	-228.53128	14.566497	1.1435933	0.061199423	1.3945495	0.940274	7.644862	0.46679017	9.392672	6.1246233	3236.364177465439
34	2443.8652	1120.7621	3692.4102	1036.1108	2748.9617	884.60876	3830.6707	973.65326	1000.0	1000.0	135999	233.70805	102.75045	356.63687	37.537857	233.70792	102.7514	356.13748	38.776787	-233.74261	15.485759	1.198317	0.067996345	1.4873351	0.9652237	8.008636	0.51292306	9.996145	6.3294516	3332.6228597164154
35	2476.228	415.18787	2815.485	1766.4082	1757.0385	978.8414	3977.7458	505.62796	1000.0	1000.0	139999	238.0639	107.03331	368.04486	36.742435	238.06384	107.03361	368.42636	35.991413	-238.0845	16.937037	1.2229631	0.072034545	1.5045645	1.0083113	8.0758095	0.52625984	10.088749	6.22508	3424.751645088196
36	3936.9905	175.4419	4202.5913	3725.034	3153.0825	930.4739	3823.819	1211.2169	1000.0	1000.0	143999	243.305	109.29719	372.0182	28.141119	243.3052	109.2973	371.3425	37.505714	-243.32535	18.041763	1.2289746	0.06953642	1.5602616	1.024836	8.24077	0.5123623	10.803681	6.5941563	3519.4501411914825
37	2942.0688	948.88806	4112.05	1775.5898	1518.0857	686.58575	2822.194	606.41486	1000.0	1000.0	147999	248.54073	110.41381	411.2	47.513306	248.54079	110.41348	423.06552	44.016563	-248.55028	19.061375	1.2489988	0.06507631	1.4765339	1.0607616	8.446848	0.52726126	10.569409	6.7953577	3614.3348751068115
38	2608.6792	888.35345	3818.3071	1314.8994	1623.6533	998.1603	3632.3286	489.79132	1000.0	1000.0	151999	253.65982	113.907166	460.70285	42.14756	253.65971	113.907745	459.9516	47.861706	-253.69414	21.146656	1.2434881	0.06396917	1.5038005	1.0067999	8.675375	0.55252796	10.631999	6.8497143	3702.663571357727
39	3762.3215	302.23752	4082.2844	3290.6626	2920.6338	1309.5249	4001.3774	699.75964	1000.0	1000.0	155999	258.45013	116.71418	450.0711	46.604706	258.44977	116.715126	456.08453	46.33799	-258.44427	22.3706	1.2326618	0.06274785	1.459163	1.0437162	8.741798	0.5388614	10.587358	6.989321	3805.4784009456635
