Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	alpha	Time
564	340643.28	12660.01	356729.4	326414.97	345339.1	11221.808	363920.22	328580.03	1000.0	1000.0	2255999	1418.6011	1418.6019	-1407.0952	455.47607	4.0000095	2.2370842	133125.2410223484
565	348729.34	7438.8115	359829.62	339268.8	359918.88	4597.0796	370591.56	353629.56	1000.0	1000.0	2259999	1419.5726	1419.5723	-1409.0021	449.5767	3.9999216	1.9936479	133362.82384586334
566	347563.88	6011.741	353779.75	337673.44	361784.72	10054.432	377630.88	343128.3	1000.0	1000.0	2263999	1420.2795	1420.2787	-1409.5988	456.12006	3.9960365	2.0117462	133601.83542013168
567	360121.1	4385.5767	366293.16	354064.97	369851.7	24384.535	392018.12	304201.66	1000.0	1000.0	2267999	1420.4187	1420.4192	-1409.5737	459.58713	3.9989116	2.0697656	133840.4755074978
568	345038.72	18795.422	359844.75	312804.62	357280.72	11424.749	373225.5	328099.94	1000.0	1000.0	2271999	1422.1211	1422.1229	-1411.4135	455.2166	4.000209	2.040867	134078.798964262
569	361201.8	9493.823	374670.7	348565.0	368502.25	7077.1006	379578.6	354967.88	1000.0	1000.0	2275999	1424.2468	1424.248	-1413.8201	447.3365	4.008285	1.9718809	134320.46595788002
570	353867.75	19363.94	369164.3	320628.75	369626.3	18953.264	393790.62	330833.2	1000.0	1000.0	2279999	1426.6987	1426.6986	-1416.4646	456.97638	3.9940014	1.9239336	134561.01173734665
571	352576.3	13207.807	371466.4	337165.0	354254.4	18558.352	393198.4	328224.12	1000.0	1000.0	2283999	1427.849	1427.8501	-1416.5422	453.31656	3.997892	2.1705327	134802.17155385017
572	365053.2	10037.509	375909.47	348658.16	365730.94	9952.44	380192.66	346814.6	1000.0	1000.0	2287999	1428.4386	1428.4396	-1417.4169	438.2643	4.0027027	2.1338212	135042.91589546204
573	372416.16	14049.119	391865.94	352954.3	368533.0	14684.352	389512.5	345571.94	1000.0	1000.0	2291999	1430.9618	1430.9613	-1420.3743	434.20264	4.0003443	2.0253406	135282.42555904388
574	359107.75	12176.67	378671.94	347773.8	361572.06	37679.652	383776.5	251354.78	1000.0	1000.0	2295999	1432.3418	1432.3424	-1421.9817	448.76425	4.0026994	1.9515003	135522.8411948681
575	361437.9	25268.203	386757.4	320705.4	364640.3	24717.91	391993.1	310099.22	1000.0	1000.0	2299999	1432.768	1432.7673	-1421.454	463.6059	3.995312	2.18709	135762.42559576035
576	289867.4	95161.25	383077.75	136429.84	363307.66	10439.043	387170.53	350841.47	1000.0	1000.0	2303999	1433.9976	1434.0009	-1423.2356	474.29712	4.0007935	2.0554311	136001.71295833588
577	371513.2	7291.804	383078.06	363959.97	368733.28	11685.837	382584.4	342049.9	1000.0	1000.0	2307999	1434.5972	1434.5968	-1423.4377	478.79425	4.000752	2.1537611	136236.24690318108
578	373008.2	15312.183	388920.25	348482.9	369174.6	21025.71	394957.62	313821.12	1000.0	1000.0	2311999	1436.4277	1436.4264	-1425.223	471.4566	4.004045	2.187179	136471.34932971
579	375287.97	9029.582	389431.0	365039.4	374727.7	12145.5	391294.66	347421.62	1000.0	1000.0	2315999	1440.2865	1440.2888	-1428.784	468.29486	3.9975903	2.2730272	136702.88933038712
580	371390.56	18648.414	386345.84	339900.06	360597.5	11440.694	384915.72	344487.53	1000.0	1000.0	2319999	1443.1013	1443.0973	-1432.8507	474.82336	3.998083	1.9460938	136936.79369950294
581	363688.56	16586.54	386820.66	347452.38	366165.56	28194.969	385544.2	285120.75	1000.0	1000.0	2323999	1443.4514	1443.4526	-1431.1262	489.6155	3.9999557	2.4455981	137170.1769835949
582	358342.4	16488.184	369119.7	329913.78	368459.4	5926.3633	380044.97	359482.03	1000.0	1000.0	2327999	1445.1	1445.0992	-1434.3475	486.27664	3.9984307	2.0597768	137404.17724323273
583	372278.22	12862.579	383913.1	350590.72	367505.8	9772.0	388440.53	356927.34	1000.0	1000.0	2331999	1446.308	1446.3086	-1435.5472	484.55933	4.0048122	2.058988	137637.65932250023
584	367327.8	6190.8857	375225.1	359333.72	387586.0	6822.2373	391287.0	370734.38	1000.0	1000.0	2335999	1447.478	1447.4773	-1435.8649	479.05045	3.9987094	2.2858956	137872.4179134369
585	353437.5	32410.725	381850.8	300375.72	377747.7	10639.851	387681.78	347845.28	1000.0	1000.0	2339999	1450.216	1450.2153	-1439.782	472.85007	3.9918294	1.9953312	138105.3297123909
586	381049.28	5459.7935	388113.62	373967.84	371165.34	38903.945	396191.75	263852.66	1000.0	1000.0	2343999	1452.1112	1452.1107	-1440.6176	466.00992	4.0079927	2.2554233	138337.932690382
587	377270.88	6962.5425	385134.97	367999.34	346122.9	64541.2	390564.7	174155.22	1000.0	1000.0	2347999	1454.7882	1454.7909	-1443.543	471.81253	4.00096	2.1957383	138571.6148838997
588	366637.34	10870.534	375812.9	348179.84	373027.03	14692.723	390282.22	345060.56	1000.0	1000.0	2351999	1456.8887	1456.8888	-1445.6688	468.54068	3.9961684	2.1895099	138805.25154566765
589	378399.5	10602.316	392142.6	365296.97	332703.38	45878.832	370589.22	232843.92	1000.0	1000.0	2355999	1458.1956	1458.1932	-1447.4988	473.178	3.9992158	2.0752165	139040.82675170898
590	358555.38	18447.95	380450.44	331457.12	378962.06	13521.276	393921.94	344539.56	1000.0	1000.0	2359999	1459.8512	1459.8513	-1448.3271	472.05838	4.002295	2.2752314	139273.1786916256
591	341275.62	34172.46	387838.34	296344.3	367725.88	41037.734	393492.5	246441.75	1000.0	1000.0	2363999	1462.0964	1462.0997	-1450.9962	483.24057	3.99733	2.1564138	139507.16039061546
592	380543.44	9746.417	388110.16	363801.75	387990.03	9937.962	393651.16	358472.66	1000.0	1000.0	2367999	1463.6837	1463.6835	-1453.0503	490.793	4.0060015	2.0535688	139739.6698141098
593	371097.16	25807.549	391293.28	327071.1	387952.16	6880.861	394946.78	374604.7	1000.0	1000.0	2371999	1466.3058	1466.3065	-1454.9452	492.73264	4.0010962	2.219452	139972.22314167023
594	357146.3	26763.568	382342.97	317089.16	361588.56	30438.48	395599.94	289934.03	1000.0	1000.0	2375999	1467.3827	1467.3815	-1456.0873	507.68268	3.9962218	2.1988204	140206.12644219398
595	322034.4	85537.72	389937.8	177484.28	374563.44	16145.949	392957.8	334825.56	1000.0	1000.0	2379999	1468.0674	1468.0675	-1456.6228	507.3642	3.9928534	2.2392383	140438.8038303852
596	365027.0	23105.744	388591.4	334973.5	373486.9	20368.508	392694.9	324608.34	1000.0	1000.0	2383999	1469.4664	1469.469	-1457.8643	519.82104	4.009441	2.282315	140670.65236735344
597	378991.28	22674.746	393902.22	339855.25	386291.84	14503.136	396770.03	357119.84	1000.0	1000.0	2387999	1469.8662	1469.8652	-1457.322	540.2759	3.9973643	2.516294	140904.08259510994
598	349444.47	30098.697	379136.0	300165.16	387536.75	4211.939	392103.62	377329.88	1000.0	1000.0	2391999	1471.3124	1471.3127	-1460.0842	549.50977	4.0020413	2.1782517	141138.09182929993
599	367097.94	18595.523	387439.1	339115.7	365729.2	30375.287	395996.9	299644.72	1000.0	1000.0	2395999	1473.2616	1473.2627	-1461.4563	566.2322	4.000308	2.3249028	141370.64551639557
600	363134.34	19420.844	382628.66	333781.2	368964.88	19407.61	390552.22	337984.6	1000.0	1000.0	2399999	1474.3457	1474.345	-1461.9935	567.8588	4.005067	2.46458	141603.68588137627
601	352011.94	32305.654	391671.28	301773.84	373494.94	34254.71	393643.2	274027.88	1000.0	1000.0	2403999	1475.0896	1475.0906	-1463.2488	572.9648	3.9888587	2.325282	141838.2267665863
602	327942.56	90357.984	388667.66	172230.39	383570.5	13975.488	391700.06	344133.3	1000.0	1000.0	2407999	1478.6158	1478.6134	-1466.845	580.99133	4.0087686	2.3395011	142069.99720311165
603	370767.0	24193.365	387837.7	329102.47	388321.6	6509.055	393415.97	371535.34	1000.0	1000.0	2411999	1479.9053	1479.9043	-1468.3641	597.91223	3.9947524	2.2404485	142304.95166110992
604	351038.06	29522.248	374846.66	300437.3	386537.72	13185.3545	395710.3	353306.6	1000.0	1000.0	2415999	1478.6547	1478.6564	-1466.3268	595.4214	4.002942	2.431914	142538.4447028637
605	375269.62	19245.992	388433.0	342063.28	383088.5	17513.25	391961.2	333288.72	1000.0	1000.0	2419999	1479.9995	1479.9984	-1467.1813	603.8781	3.9996524	2.5585735	142768.26064062119
606	376927.2	5190.1455	384681.06	372004.28	389973.84	8313.53	395785.9	367058.28	1000.0	1000.0	2423999	1480.5867	1480.5828	-1468.0632	613.6633	3.9990125	2.4972715	143000.62484240532
607	362775.62	5790.835	367774.03	353108.62	386727.34	7883.3286	395478.8	374166.8	1000.0	1000.0	2427999	1480.2115	1480.2084	-1467.0759	629.7828	3.9992065	2.613825	143231.54385375977
608	374598.62	7976.28	384127.94	364551.3	385371.16	8142.807	396103.1	368146.7	1000.0	1000.0	2431999	1479.1467	1479.1482	-1468.0469	619.89056	4.000018	2.0981948	143464.8969886303
609	377098.6	12920.339	387622.62	355486.38	362035.25	27245.57	386745.88	301999.66	1000.0	1000.0	2435999	1479.1237	1479.1188	-1467.1177	617.1967	3.999912	2.3544314	143697.11668658257
610	376762.44	15522.952	392583.1	352997.66	373408.56	33767.48	393683.03	287130.72	1000.0	1000.0	2439999	1480.0298	1480.0275	-1468.3562	619.9201	4.0051622	2.2475736	143932.00042319298
611	379852.72	13776.469	392589.9	356670.62	386484.72	7494.9854	391714.66	370312.8	1000.0	1000.0	2443999	1480.0674	1480.0663	-1468.2374	612.58704	3.9886813	2.294968	144163.8758585453
612	379342.16	7364.97	391042.3	370899.88	378364.56	13120.916	393522.53	355155.5	1000.0	1000.0	2447999	1480.6621	1480.6603	-1468.0603	599.0177	4.006395	2.5008676	144395.8062915802
613	390802.3	4279.051	394064.03	383523.62	360964.44	27991.104	382602.62	279097.16	1000.0	1000.0	2451999	1481.9861	1481.9846	-1469.8328	610.3365	3.9969845	2.3822398	144629.725897789
614	381053.72	9702.561	392256.7	365586.66	385420.22	5358.8096	390685.7	373070.97	1000.0	1000.0	2455999	1484.2712	1484.2692	-1472.349	611.7286	3.9953506	2.329153	144864.65818214417
615	383052.97	8986.583	390452.75	368384.75	359251.06	24968.201	389676.8	313775.34	1000.0	1000.0	2459999	1486.5973	1486.598	-1475.0455	597.8101	4.0089974	2.2573388	145101.41784191132
616	383212.3	15827.898	392623.7	355799.12	383521.56	9293.141	393149.47	363184.38	1000.0	1000.0	2463999	1488.8733	1488.8688	-1477.1945	612.7345	3.9895992	2.2581038	145340.64858865738
617	384553.7	10552.665	391015.3	366283.47	383988.8	13316.007	394102.28	358947.2	1000.0	1000.0	2467999	1490.0093	1490.0093	-1478.9816	605.3719	3.9984467	2.1222944	145579.43885445595
618	376467.7	20601.27	392819.47	341646.7	375782.78	22109.354	390561.4	318260.75	1000.0	1000.0	2471999	1491.8352	1491.8323	-1478.6722	612.4356	4.0126286	2.622213	145816.64719486237
619	390045.88	2388.2507	393963.06	387768.03	391366.47	3211.4246	394868.28	386037.4	1000.0	1000.0	2475999	1494.7532	1494.7517	-1482.4125	610.3685	3.9942265	2.4515955	146055.6889295578
620	372044.62	21850.93	389161.2	334815.25	388811.4	7668.6777	394360.9	368752.56	1000.0	1000.0	2479999	1497.4865	1497.4861	-1485.2948	611.69476	4.00116	2.4167237	146294.73869872093
621	374357.22	18729.314	390975.72	342731.88	388560.16	10641.168	397372.94	363209.4	1000.0	1000.0	2483999	1498.6387	1498.6359	-1486.964	618.3193	3.9943614	2.2773876	146534.85586357117
622	387954.1	4890.529	393433.38	380040.4	386613.78	22653.242	397159.9	319689.1	1000.0	1000.0	2487999	1500.7322	1500.7317	-1488.823	613.7311	4.002695	2.3359394	146775.16293525696
623	384904.22	6901.436	391345.88	373289.66	368230.7	17908.436	391827.22	334823.22	1000.0	1000.0	2491999	1501.694	1501.6912	-1489.9038	604.14795	3.9977252	2.3038754	147014.57943415642
624	380027.34	6249.6104	388523.44	371816.66	372622.03	12305.572	389766.3	353166.94	1000.0	1000.0	2495999	1503.5037	1503.5004	-1491.5773	604.3961	4.002789	2.337008	147253.28113508224
625	388860.9	2195.4192	391062.34	385231.16	368812.75	20385.332	391149.4	327963.9	1000.0	1000.0	2499999	1507.7048	1507.7037	-1495.622	590.63293	4.0034604	2.4033701	147492.29259467125
626	384897.0	13987.189	393675.8	360686.8	379597.56	13064.878	393957.1	362776.2	1000.0	1000.0	2503999	1510.488	1510.4883	-1497.7543	590.63245	3.985857	2.5572925	147731.62961173058
627	323934.66	79332.555	389798.4	195398.89	375512.3	20220.281	393281.34	326622.5	1000.0	1000.0	2507999	1512.6155	1512.6154	-1501.592	595.1681	4.0080457	2.124684	147968.7448194027
628	380354.62	8895.666	389276.8	370844.72	388574.3	4967.204	392607.6	374932.25	1000.0	1000.0	2511999	1512.9904	1512.9873	-1501.4978	605.5637	3.9977462	2.2312634	148207.2235121727
629	387643.62	9170.21	395815.88	372140.88	393520.75	3704.494	395886.2	382739.5	1000.0	1000.0	2515999	1514.0336	1514.0347	-1501.4188	624.7234	4.000317	2.5269809	148443.35067534447
630	392018.88	1084.845	393272.6	390370.94	381338.94	30758.148	394993.5	289869.88	1000.0	1000.0	2519999	1517.3727	1517.3687	-1505.762	637.4521	3.9952195	2.2725444	148676.5570421219
631	390088.66	2236.442	392345.53	386569.34	381784.9	17401.195	394239.56	342973.4	1000.0	1000.0	2523999	1520.4336	1520.4347	-1509.5629	623.62915	3.999687	2.1024892	148909.53779554367
632	389431.34	875.21454	390519.47	388119.25	370440.8	21168.186	390736.75	323080.53	1000.0	1000.0	2527999	1523.2272	1523.227	-1511.688	615.7318	4.0033298	2.2681057	149143.18336129189
633	389939.72	4483.4824	395353.1	384458.9	386873.88	10081.013	394551.28	367853.2	1000.0	1000.0	2531999	1525.5457	1525.5417	-1514.1675	618.43445	4.0065126	2.2451708	149377.41204547882
634	381021.0	9309.641	393153.9	367386.66	395023.72	1785.2694	396341.38	389839.53	1000.0	1000.0	2535999	1529.6091	1529.6099	-1517.9047	612.393	3.9951227	2.3123164	149608.1817677021
635	383739.7	11121.686	392818.5	364737.75	391470.78	5522.079	396511.34	379522.34	1000.0	1000.0	2539999	1532.1173	1532.1211	-1520.7035	616.34595	4.002019	2.2454238	149839.54977107048
636	391402.44	3302.013	395092.03	386063.03	392239.75	693.21783	393342.53	390860.94	1000.0	1000.0	2543999	1534.1859	1534.1869	-1522.0553	603.8626	3.9960723	2.4044838	150072.8412706852
637	384037.78	8405.381	392373.4	370655.47	391016.22	6263.5337	394102.53	372301.9	1000.0	1000.0	2547999	1535.3604	1535.3564	-1523.114	603.32465	4.0030103	2.4403896	150305.82441449165
638	386853.34	7105.741	394274.38	376933.34	391805.16	3526.5398	393437.2	381274.22	1000.0	1000.0	2551999	1539.1544	1539.1539	-1526.7522	595.81885	4.004797	2.5153763	150538.8988008499
639	391793.94	852.8433	393258.72	391174.06	378653.6	16806.604	388071.62	329966.16	1000.0	1000.0	2555999	1542.5367	1542.535	-1532.0988	590.797	3.9969497	2.0249197	150772.49271821976
640	367526.38	19898.277	388872.4	347300.3	390136.28	2399.054	392132.94	383625.94	1000.0	1000.0	2559999	1546.055	1546.054	-1534.5048	598.4122	4.0014787	2.3069015	151005.42577075958
641	392426.8	1158.1365	394015.97	391008.47	384699.94	9476.034	391911.66	365533.0	1000.0	1000.0	2563999	1548.4604	1548.4589	-1535.7023	585.5809	3.9947827	2.5938838	151237.68579673767
642	387564.72	7259.5166	393867.12	375208.22	391279.3	5472.887	393782.16	374903.84	1000.0	1000.0	2567999	1551.0702	1551.0693	-1539.8999	585.13385	4.0010347	2.2081826	151470.83064103127
643	388453.62	7636.8296	394079.28	375293.88	392622.53	4842.9385	395818.75	379933.72	1000.0	1000.0	2571999	1555.1741	1555.1735	-1543.4861	576.548	3.9893103	2.352786	151704.31372857094
644	387992.25	2571.6252	390100.88	383705.75	392388.34	735.47034	393563.66	390618.6	1000.0	1000.0	2575999	1556.9955	1556.995	-1546.7325	562.2774	4.0027003	1.9875647	151937.78727912903
645	390358.28	1410.9941	391971.88	388804.8	392445.53	621.347	393832.12	391766.53	1000.0	1000.0	2579999	1561.5005	1561.5037	-1550.2915	556.2554	4.009669	2.2499926	152172.07244443893
646	386383.9	7741.739	391465.0	373000.3	388349.16	8026.0947	391864.56	364392.5	1000.0	1000.0	2583999	1566.5546	1566.5529	-1554.4082	562.55646	3.9982543	2.4610496	152404.91874599457
647	371274.62	22554.617	393464.9	341054.53	374990.06	55085.492	395995.66	210590.78	1000.0	1000.0	2587999	1568.3896	1568.3878	-1557.8861	556.81415	3.9970064	2.0680702	152638.1816754341
648	382135.2	18060.912	393194.7	350862.84	394758.8	1016.63	396608.7	393436.66	1000.0	1000.0	2591999	1571.4794	1571.4775	-1559.842	554.0414	4.00094	2.3500323	152872.15626740456
649	371577.94	18908.416	392587.53	342903.22	387987.4	9874.471	394525.72	362405.44	1000.0	1000.0	2595999	1573.2836	1573.2838	-1562.5895	556.4972	4.003684	2.1118271	153105.18238639832
650	389149.4	1332.4667	391065.0	387302.56	390112.1	5251.887	393961.12	379966.97	1000.0	1000.0	2599999	1576.7235	1576.725	-1565.6324	566.552	3.9980097	2.2262516	153339.3665781021
651	383457.16	4026.7156	390115.47	379449.16	386888.0	2214.9788	388229.25	380348.88	1000.0	1000.0	2603999	1579.7854	1579.784	-1568.9854	582.0182	4.008505	2.1277149	153571.14535689354
652	386226.2	4807.9004	392884.4	381592.6	388744.3	7255.9995	393386.12	371873.0	1000.0	1000.0	2607999	1582.0511	1582.051	-1570.2255	574.4845	3.997271	2.4074445	153803.47611427307
653	380762.5	8523.411	391110.44	370264.53	369967.75	29193.207	393941.56	318785.78	1000.0	1000.0	2611999	1582.7498	1582.7504	-1571.5045	591.13324	3.9921782	2.2241094	154036.55056786537
654	377063.8	18480.69	394199.6	349606.7	388642.8	9770.671	396765.5	368406.16	1000.0	1000.0	2615999	1584.4027	1584.4016	-1574.273	588.41895	3.9981573	1.9691057	154270.15184235573
655	386639.62	12627.561	395218.94	364851.8	385715.78	9856.004	394154.25	370489.22	1000.0	1000.0	2619999	1587.9058	1587.9067	-1576.1123	581.12335	4.0057106	2.3940215	154503.32340741158
656	386189.3	9682.898	393299.84	369593.9	392794.03	6025.2383	396186.47	375366.84	1000.0	1000.0	2623999	1590.1672	1590.1669	-1579.0327	572.3181	3.9994195	2.2138515	154734.42452549934
657	383289.7	18179.385	393909.1	351802.34	392056.44	2107.8967	394421.06	388295.16	1000.0	1000.0	2627999	1589.7018	1589.7009	-1578.6715	574.31323	3.9949722	2.1682897	154968.44941997528
658	386756.5	8949.68	394206.78	371675.06	390759.22	6699.261	395235.25	372643.28	1000.0	1000.0	2631999	1589.5256	1589.5247	-1580.0343	575.97687	4.0008287	1.7959827	155201.43314099312
659	394861.6	1344.3535	396982.5	393664.34	397000.66	2672.426	398734.72	389155.78	1000.0	1000.0	2635999	1591.2426	1591.2411	-1579.4702	571.574	4.0034776	2.3745131	155433.67186903954
660	387602.16	9585.358	394596.4	371300.3	386415.94	11509.031	396965.8	362176.84	1000.0	1000.0	2639999	1595.2555	1595.2533	-1584.218	565.44745	4.001135	2.2137516	155665.8529484272
661	392361.7	1426.5591	394773.34	391191.28	394279.56	2285.0596	396269.44	387680.9	1000.0	1000.0	2643999	1597.5206	1597.5222	-1587.706	559.0077	3.9955962	1.9047807	155899.5402572155
662	393066.78	2744.6768	396106.5	390237.78	392791.78	8349.652	396681.66	367806.7	1000.0	1000.0	2647999	1600.5797	1600.5792	-1590.5579	548.5016	3.9993017	1.9507803	156132.00876665115
663	395127.38	307.65427	395525.06	394807.88	395040.03	573.3738	395802.12	394054.84	1000.0	1000.0	2651999	1602.9456	1602.9464	-1592.5062	538.8087	3.997654	2.0643892	156366.09291410446
664	385101.84	12799.715	394399.34	363157.7	392394.56	6885.6895	397459.75	376773.47	1000.0	1000.0	2655999	1604.8271	1604.8314	-1594.2858	532.42224	4.004575	2.0815063	156599.20399284363
665	386105.62	6228.4355	392287.94	375842.53	388131.0	13849.168	394771.97	347508.28	1000.0	1000.0	2659999	1607.397	1607.397	-1596.4396	529.6305	4.002452	2.2028923	156835.56642770767
666	390436.44	6476.303	394463.84	379229.22	382927.12	35113.773	397389.72	278444.4	1000.0	1000.0	2663999	1609.5247	1609.5248	-1599.218	538.7125	4.007738	2.0370946	157072.35948991776
667	384064.22	14269.956	393570.1	359389.22	381175.62	25303.44	392199.03	305833.6	1000.0	1000.0	2667999	1609.9504	1609.9507	-1600.1462	546.75226	3.9953284	1.9051527	157310.73762083054
668	392866.47	1576.5566	394217.12	390179.25	392773.03	2218.1074	395033.78	386592.1	1000.0	1000.0	2671999	1614.2661	1614.2643	-1602.597	541.6776	4.006248	2.3832452	157548.18540906906
669	392678.34	1346.2544	394604.12	390823.72	392083.84	2505.3325	393979.28	385395.28	1000.0	1000.0	2675999	1617.5043	1617.5059	-1607.2858	543.39514	3.987616	2.0111864	157786.25417876244
670	384496.12	14606.701	394053.3	359233.22	393878.7	2519.3074	395317.22	386378.06	1000.0	1000.0	2679999	1619.6571	1619.6572	-1609.8688	541.4664	4.0074015	1.9176675	158025.5374443531
671	392769.0	882.02814	393909.56	391440.0	381009.66	20218.51	394583.9	332214.97	1000.0	1000.0	2683999	1622.8031	1622.8043	-1611.2986	540.3032	4.001341	2.350381	158262.90751242638
672	391440.3	1269.578	393186.6	390024.12	388793.8	8319.791	392959.1	364416.3	1000.0	1000.0	2687999	1625.3893	1625.3927	-1614.9629	541.042	3.9965808	2.0693877	158501.74131202698
673	395175.94	785.22675	396357.38	394205.5	389901.7	12104.684	394429.7	353611.1	1000.0	1000.0	2691999	1627.1884	1627.186	-1616.888	529.3609	4.003424	2.0444338	158742.3753862381
674	389443.56	4718.9893	394890.94	381895.12	393124.44	12946.107	398761.8	354977.9	1000.0	1000.0	2695999	1628.2405	1628.242	-1618.242	529.1961	3.9956975	1.9718391	158981.19247722626
675	394384.0	1163.5267	396085.12	392822.3	383929.1	22640.867	395695.62	320250.25	1000.0	1000.0	2699999	1629.5449	1629.5426	-1619.2338	522.2503	4.00034	2.0556395	159219.9534931183
676	392898.78	220.39886	393113.72	392610.66	394895.4	552.07043	396303.97	394151.53	1000.0	1000.0	2703999	1632.3461	1632.345	-1622.2362	523.69244	4.0022025	2.0191574	159458.38331723213
677	393468.66	3254.2073	396218.75	388183.7	391057.34	902.00903	392770.3	389062.56	1000.0	1000.0	2707999	1634.3552	1634.3567	-1624.0227	525.9467	3.9996893	2.0600758	159697.46071887016
678	391719.25	1682.3767	394506.8	390322.06	392518.88	5972.443	396683.78	380232.8	1000.0	1000.0	2711999	1637.0524	1637.0549	-1627.128	547.992	3.9958355	1.9594046	159934.74741888046
679	394355.78	1017.77325	395369.88	392838.97	393333.0	3954.955	395512.62	381533.62	1000.0	1000.0	2715999	1639.2473	1639.2468	-1628.2863	544.40027	4.0042243	2.2030132	160172.25838685036
680	394816.84	676.85266	395894.62	394112.6	393265.56	4431.6675	396372.62	380160.2	1000.0	1000.0	2719999	1641.6129	1641.6116	-1631.5571	538.7345	3.9874587	2.0029256	160408.38187241554
681	389528.94	7696.714	395481.97	376298.7	395061.0	718.81213	396128.62	393691.2	1000.0	1000.0	2723999	1645.8235	1645.8218	-1635.8367	531.6731	4.011021	2.0076566	160644.14625239372
682	381701.5	16017.646	393536.62	354263.1	395859.5	584.45776	396839.66	395073.8	1000.0	1000.0	2727999	1648.6088	1648.6075	-1638.6465	530.6171	3.9958646	1.9642938	160879.74853754044
683	375565.16	12914.836	393807.56	358078.38	383738.1	31206.201	395180.34	290134.78	1000.0	1000.0	2731999	1650.275	1650.2748	-1640.5361	536.0645	4.00999	1.9196848	161115.17256188393
684	395305.66	1230.8182	396431.28	393337.03	387772.7	9517.351	393752.94	367252.8	1000.0	1000.0	2735999	1652.0125	1652.013	-1641.1415	526.0795	3.992981	2.1988995	161350.5890789032
685	392576.75	1228.019	393662.38	390544.2	393886.7	3246.4177	397067.3	387915.2	1000.0	1000.0	2739999	1653.8204	1653.8187	-1644.37	517.3198	4.0032444	1.8504155	161587.3264989853
686	392265.7	1536.6392	394635.62	390828.9	391461.62	2706.4248	393708.53	385740.1	1000.0	1000.0	2743999	1656.5658	1656.5643	-1646.9067	503.33713	3.9950838	1.9207339	161822.51476335526
687	392301.3	1142.3867	393048.1	390324.84	387942.8	5310.2617	392787.1	377707.94	1000.0	1000.0	2747999	1658.8888	1658.8877	-1649.0339	521.91754	4.0086203	1.9517667	162055.7357416153
688	392440.16	3478.4297	396092.22	386751.4	390140.56	3063.3943	393582.8	384821.03	1000.0	1000.0	2751999	1661.544	1661.5469	-1650.9895	524.4416	3.9913292	2.1322339	162288.9072971344
689	394291.5	1002.2701	395649.66	392828.44	392050.38	3782.8845	394383.16	381837.44	1000.0	1000.0	2755999	1663.0808	1663.082	-1653.6995	510.57407	3.9939296	1.8661857	162521.38663244247
690	393284.72	743.0528	394568.1	392777.66	391717.62	2384.896	393648.94	386318.78	1000.0	1000.0	2759999	1666.7587	1666.7565	-1657.0933	509.9014	4.0079384	1.920864	162755.2993183136
691	390241.28	6423.285	396556.16	379526.03	384310.97	28258.396	395338.6	299914.53	1000.0	1000.0	2763999	1668.3538	1668.3536	-1659.1106	510.93204	4.003148	1.8194045	162988.27460479736
692	395248.94	735.3082	396119.6	394229.4	395041.7	634.13214	396124.6	394272.1	1000.0	1000.0	2767999	1669.0566	1669.0549	-1659.9707	518.8198	4.0007215	1.763186	163220.36570835114
693	389256.03	4191.2715	392654.25	382361.38	392133.4	2585.5789	394737.94	384916.38	1000.0	1000.0	2771999	1670.9994	1671.0012	-1660.9022	510.76138	3.9812584	2.0154326	163450.65373659134
694	394224.5	787.11365	395417.7	393399.1	395354.1	987.3184	396260.3	392837.1	1000.0	1000.0	2775999	1672.8611	1672.8596	-1663.7008	505.24048	4.006322	1.795315	163684.27437901497
695	395469.62	1613.5391	397215.1	392830.62	393237.8	4725.1875	396310.9	380157.78	1000.0	1000.0	2779999	1675.5964	1675.5969	-1666.3552	493.3998	4.008296	1.8221426	163919.31140303612
696	393423.62	4756.412	397499.5	385406.3	376552.44	32401.184	394423.94	298131.38	1000.0	1000.0	2783999	1677.2028	1677.2056	-1668.218	507.99014	3.9994698	1.7431628	164152.15431070328
697	394654.44	626.1644	395300.8	393627.28	376097.3	51660.72	395374.47	221445.84	1000.0	1000.0	2787999	1677.9576	1677.9569	-1669.0585	508.75345	4.0034466	1.7320279	164384.31957364082
698	382832.25	13483.055	393674.06	360318.5	393544.2	418.30896	394309.53	392857.0	1000.0	1000.0	2791999	1680.7705	1680.773	-1670.7361	499.68604	3.996875	2.028967	164618.78162837029
699	394326.38	1333.2626	395469.03	392198.25	388340.03	9963.971	395746.5	365596.84	1000.0	1000.0	2795999	1683.0768	1683.0765	-1674.5427	497.53708	3.986425	1.6477888	164849.78649497032
700	394557.7	1249.1229	395491.84	392407.66	396023.3	301.67514	396602.34	395492.78	1000.0	1000.0	2799999	1686.5333	1686.5328	-1676.6285	493.308	4.0103397	2.0057812	165082.73933005333
701	394490.38	1468.923	396086.53	392263.97	395998.84	3246.6997	397917.9	386392.62	1000.0	1000.0	2803999	1688.9749	1688.9778	-1679.7621	469.3116	4.003148	1.8550119	165316.88889193535
702	319739.75	126372.195	395404.3	100914.3	395100.06	696.9216	396189.7	394081.72	1000.0	1000.0	2807999	1692.8873	1692.8864	-1683.6741	459.34546	3.9980474	1.8483928	165551.3766565323
